Frequency_Hz,Absorption_W
100000000000000.0,1.4219771531298354e-15
101003344481605.34,1.4625028378183376e-15
102006688963210.7,1.503093822947387e-15
103010033444816.05,1.5437036753823707e-15
104013377926421.4,1.584315903538709e-15
105016722408026.75,1.6249441218757657e-15
106020066889632.11,1.665630954929632e-15
107023411371237.45,1.7064462158267022e-15
108026755852842.81,1.7474849386367821e-15
109030100334448.16,1.788865816820427e-15
110033444816053.52,1.8307305192187405e-15
111036789297658.86,1.873244236653374e-15
112040133779264.22,1.9165976657686326e-15
113043478260869.56,1.961010462551872e-15
114046822742474.92,2.00673598553741e-15
115050167224080.27,2.054066875088357e-15
116053511705685.62,2.1033406437038616e-15
117056856187290.97,2.154943935086223e-15
118060200668896.31,2.2093134006687097e-15
119063545150501.67,2.2669302320340856e-15
120066889632107.03,2.3283043727059972e-15
121070234113712.38,2.3939436276509167e-15
122073578595317.72,2.4643029610162565e-15
123076923076923.08,2.539711312860365e-15
124080267558528.44,2.6202785849749713e-15
125083612040133.78,2.705794797772715e-15
126086956521739.12,2.795645511524976e-15
127090301003344.48,2.88877753182773e-15
128093645484949.83,2.9837484335465233e-15
129096989966555.19,3.078875292281384e-15
130100334448160.53,3.1724636539624515e-15
131103678929765.89,3.263061898618041e-15
132107023411371.23,3.3496701382985026e-15
133110367892976.6,3.4318486150842423e-15
134113712374581.94,3.509709832732511e-15
135117056856187.28,3.583818949413249e-15
136120401337792.64,3.655049413496846e-15
137123745819398.0,3.724441443081691e-15
138127090301003.34,3.7930977019483985e-15
139130434782608.69,3.862133496462548e-15
140133779264214.05,3.932683871357694e-15
141137123745819.4,4.005958878775792e-15
142140468227424.75,4.0833312695885915e-15
143143812709030.1,4.166437107473294e-15
144147157190635.44,4.257265784130012e-15
145150501672240.8,4.3582047534532595e-15
146153846153846.16,4.471978369990021e-15
147157190635451.5,4.601377272929002e-15
148160535117056.88,4.7486325013808785e-15
149163879598662.22,4.9143131511625895e-15
150167224080267.56,5.095851422883642e-15
151170568561872.9,5.286329651712754e-15
152173913043478.25,5.474742694419909e-15
153177257525083.62,5.648696259902081e-15
154180602006688.97,5.798775464500855e-15
155183946488294.3,5.921951966199243e-15
156187290969899.66,6.0218568126782926e-15
157190635451505.0,6.10630418798287e-15
158193979933110.38,6.184154320148172e-15
159197324414715.72,6.2631692153677746e-15
160200668896321.06,6.349314280072269e-15
161204013377926.44,6.447213281470142e-15
162207357859531.78,6.5611183862407456e-15
163210702341137.12,6.695543520201492e-15
164214046822742.47,6.854736077801635e-15
165217391304347.8,7.0404767670945245e-15
166220735785953.2,7.248403525825297e-15
167224080267558.53,7.464794120833729e-15
168227424749163.88,7.668088983021096e-15
169230769230769.25,7.838072044972516e-15
170234113712374.56,7.967434246267417e-15
171237458193979.94,8.065247426058727e-15
172240802675585.28,8.150113531796301e-15
173244147157190.62,8.240690426528512e-15
174247491638796.0,8.350038566135607e-15
175250836120401.34,8.484248000568571e-15
176254180602006.7,8.64269477584284e-15
177257525083612.06,8.817426587065215e-15
178260869565217.38,8.992900441636437e-15
179264214046822.75,9.151169140419114e-15
180267558528428.1,9.282949350177776e-15
181270903010033.44,9.394672537075587e-15
182274247491638.8,9.503371356933582e-15
183277591973244.12,9.624515308501422e-15
184280936454849.5,9.762795828705909e-15
185284280936454.84,9.91067595057961e-15
186287625418060.2,1.0054625677091655e-14
187290969899665.56,1.0185576464244616e-14
188294314381270.9,1.0305554213828764e-14
189297658862876.25,1.0423632296698723e-14
190301003344481.62,1.0545830569679678e-14
191304347826086.94,1.067042776137148e-14
192307692307692.3,1.0792490241468845e-14
193311036789297.66,1.0910141996570955e-14
194314381270903.0,1.1024714723751586e-14
195317725752508.38,1.1136987352904179e-14
196321070234113.72,1.1246245553856698e-14
197324414715719.06,1.135197237100332e-14
198327759197324.44,1.1454021064732455e-14
199331103678929.75,1.1551763378447743e-14
200334448160535.12,1.1644163087953772e-14
201337792642140.47,1.1730030693169869e-14
202341137123745.8,1.180825889070212e-14
203344481605351.2,1.1878320108451908e-14
204347826086956.5,1.1940307668881677e-14
205351170568561.88,1.1994569217211437e-14
206354515050167.22,1.204172025377366e-14
207357859531772.56,1.20829872101753e-14
208361204013377.94,1.2120163890139324e-14
209364548494983.28,1.2155107054743947e-14
210367892976588.62,1.2189336413063001e-14
211371237458194.0,1.2223912211807275e-14
212374581939799.3,1.2259439727632926e-14
213377926421404.7,1.2296156950635212e-14
214381270903010.03,1.2334059191960095e-14
215384615384615.38,1.2373004649792347e-14
216387959866220.75,1.2412753742096166e-14
217391304347826.1,1.2452925803873833e-14
218394648829431.44,1.2493040984909016e-14
219397993311036.8,1.2532772055177426e-14
220401337792642.12,1.2572093238659178e-14
221404682274247.5,1.2611182496340897e-14
222408026755852.84,1.2650366021083851e-14
223411371237458.2,1.2690127591359953e-14
224414715719063.56,1.2731071775162977e-14
225418060200668.88,1.2773860877420426e-14
226421404682274.25,1.2819165528807917e-14
227424749163879.6,1.2867637356072335e-14
228428093645484.94,1.2919890226789842e-14
229431438127090.3,1.2976472429662826e-14
230434782608695.66,1.3037818283957818e-14
231438127090301.0,1.3104175752771311e-14
232441471571906.38,1.3175516860780328e-14
233444816053511.7,1.3251453176154551e-14
234448160535117.06,1.3331192233620977e-14
235451505016722.4,1.3413551647396553e-14
236454849498327.75,1.3496980673347211e-14
