Frequency_Hz,Absorption_W
150000000000000.0,3.2754521500504555e-16
151004016064257.03,3.3470171191437553e-16
152008032128514.06,3.4200992170384156e-16
153012048192771.1,3.4947568366664403e-16
154016064257028.12,3.5710520946771657e-16
155020080321285.12,3.6490508791501523e-16
156024096385542.16,3.7288228769162056e-16
157028112449799.2,3.8104415747084436e-16
158032128514056.22,3.8939842272758594e-16
159036144578313.25,3.9795317845980096e-16
160040160642570.28,4.0671687695246096e-16
161044176706827.3,4.15698309661936e-16
162048192771084.34,4.249065822828133e-16
163052208835341.38,4.343510820944317e-16
164056224899598.4,4.440414367847157e-16
165060240963855.44,4.53987464128628e-16
166064257028112.44,4.641991121705354e-16
167068273092369.47,4.746863899347226e-16
168072289156626.5,4.854592891709639e-16
169076305220883.53,4.96527698230013e-16
170080321285140.56,5.079013098434224e-16
171084337349397.6,5.195895253264716e-16
172088353413654.62,5.316013584903102e-16
173092369477911.66,5.439453432824155e-16
174096385542168.7,5.566294498023695e-16
175100401606425.7,5.696610137835594e-16
176104417670682.72,5.830466848101019e-16
177108433734939.75,5.967923983805452e-16
178112449799196.78,6.109033763858594e-16
179116465863453.8,6.253841596212106e-16
180120481927710.84,6.40238674624794e-16
181124497991967.88,6.5547033550613e-16
182128514056224.9,6.710821796100822e-16
183132530120481.94,6.870770340188589e-16
184136546184738.97,7.034577081994596e-16
185140562248996.0,7.202272067346631e-16
186144578313253.0,7.373889551822549e-16
187148594377510.03,7.549470317932032e-16
188152610441767.06,7.729063981260166e-16
189156626506024.1,7.912731224942831e-16
190160642570281.12,8.100545915854674e-16
191164658634538.16,8.292597073506328e-16
192168674698795.2,8.488990682154874e-16
193172690763052.22,8.689851356257939e-16
194176706827309.25,8.895323887546468e-16
195180722891566.25,9.105574717329326e-16
196184738955823.3,9.320793389317872e-16
197188755020080.3,9.54119404572156e-16
198192771084337.34,9.767017032485968e-16
199196787148594.38,9.998530678258854e-16
200200803212851.4,1.0236033305950399e-15
201204819277108.44,1.0479855525300352e-15
202208835341365.47,1.07303628389633e-15
203212851405622.5,1.09879585718747e-15
204216867469879.5,1.1253087101994573e-15
205220883534136.56,1.1526237326965994e-15
206224899598393.56,1.1807946242073537e-15
207228915662650.6,1.2098802425920857e-15
208232931726907.62,1.2399449127232775e-15
209236947791164.66,1.2710586515997896e-15
210240963855421.7,1.3032972504454552e-15
211244979919678.72,1.3367421363453468e-15
212248995983935.75,1.3714799172225499e-15
213253012048192.78,1.407601497377e-15
214257028112449.8,1.4452006412985443e-15
215261044176706.8,1.4843718682798467e-15
216265060240963.84,1.5252075889756436e-15
217269076305220.88,1.5677944580200735e-15
218273092369477.9,1.6122090229430722e-15
219277108433734.94,1.6585129012242018e-15
220281124497991.97,1.7067479038156843e-15
221285140562249.0,1.7569317153492982e-15
222289156626506.03,1.809054888049067e-15
223293172690763.06,1.8630799434508984e-15
224297188755020.06,1.9189432433535284e-15
225301204819277.12,1.9765599621419648e-15
226305220883534.12,2.035832000740901e-15
227309236947791.2,2.0966581327160185e-15
228313253012048.2,2.1589452189928118e-15
229317269076305.22,2.222619118743633e-15
230321285140562.25,2.2876340427866797e-15
231325301204819.28,2.3539795178874054e-15
232329317269076.3,2.421684730021907e-15
233333333333333.3,2.4908206154932858e-15
234337349397590.38,2.561500512331678e-15
235341365461847.38,2.63388038391604e-15
236345381526104.44,2.70815958343518e-15
237349397590361.44,2.7845829071052073e-15
238353413654618.47,2.8634443658111153e-15
239357429718875.5,2.9450927275028724e-15
240361445783132.53,3.0299383991120203e-15
241365461847389.56,3.1184604722694196e-15
242369477911646.6,3.2112115001736233e-15
243373493975903.62,3.3088155262520296e-15
244377510040160.62,3.4119519455706034e-15
245381526104417.7,3.5213144670738877e-15
246385542168674.7,3.637532696317723e-15
247389558232931.75,3.761047913833187e-15
248393574297188.75,3.891950662373902e-15
249397590361445.78,4.029819425645486e-15
250401606425702.8,4.173637685114169e-15
251405622489959.84,4.3218798204598436e-15
252409638554216.88,4.4728059247747385e-15
253413654618473.88,4.624893543590001e-15
254417670682730.94,4.777237027405267e-15
255421686746987.94,4.929756376812467e-15
256425702811245.0,5.083176417975178e-15
257429718875502.0,5.238855405643161e-15
258433734939759.03,5.398562858157191e-15
259437751004016.06,5.5642394998058195e-15
260441767068273.1,5.737701381850216e-15
261445783132530.12,5.920246985237745e-15
262449799196787.16,6.1122152429578985e-15
263453815261044.2,6.312701188203864e-15
264457831325301.2,6.519739240034982e-15
265461847389558.25,6.731082955615468e-15
266465863453815.25,6.945221161449121e-15
