Frequency_Hz,Absorption_W
150000000000000.0,1.8144413241324777e-17
151004016064257.03,1.856162996717807e-17
152008032128514.06,1.8988045821121997e-17
153012048192771.1,1.942388862909592e-17
154016064257028.12,1.986939322754926e-17
155020080321285.12,2.0324801731852525e-17
156024096385542.16,2.0790363816809126e-17
157028112449799.2,2.1266337009887328e-17
158032128514056.22,2.1752986997831896e-17
159036144578313.25,2.225058794735089e-17
160040160642570.28,2.2759422840620415e-17
161044176706827.3,2.3279783826391923e-17
162048192771084.34,2.3811972587540118e-17
163052208835341.38,2.4356300725940007e-17
164056224899598.4,2.491309016562005e-17
165060240963855.44,2.5482673575200672e-17
166064257028112.44,2.606539481069455e-17
167068273092369.47,2.6661609379815803e-17
168072289156626.5,2.7271684929024892e-17
169076305220883.53,2.789600175462042e-17
170080321285140.56,2.853495333928178e-17
171084337349397.6,2.9188946915563565e-17
172088353413654.62,2.985840405795501e-17
173092369477911.66,3.054376130523242e-17
174096385542168.7,3.1245470814965155e-17
175100401606425.7,3.1964001052170615e-17
176104417670682.72,3.269983751427454e-17
177108433734939.75,3.345348349469453e-17
178112449799196.78,3.422546088755274e-17
179116465863453.8,3.501631103622676e-17
180120481927710.84,3.582659562866475e-17
181124497991967.88,3.665689764264608e-17
182128514056224.9,3.750782234442579e-17
183132530120481.94,3.837999834451211e-17
184136546184738.97,3.927407871464928e-17
185140562248996.0,4.019074217044515e-17
186144578313253.0,4.113069432449025e-17
187148594377510.03,4.2094669015267453e-17
188152610441767.06,4.308342971765173e-17
189156626506024.1,4.409777104136347e-17
190160642570281.12,4.513852032436175e-17
191164658634538.16,4.620653932887387e-17
192168674698795.2,4.730272604852829e-17
193172690763052.22,4.8428016635971305e-17
194176706827309.25,4.9583387461297396e-17
195180722891566.25,5.076985731279517e-17
196184738955823.3,5.198848975272796e-17
197188755020080.3,5.3240395642339175e-17
198192771084337.34,5.452673585185785e-17
199196787148594.38,5.584872417315509e-17
200200803212851.4,5.720763045473609e-17
201204819277108.44,5.86047839811995e-17
202208835341365.47,6.004157712195653e-17
203212851405622.5,6.151946927712135e-17
204216867469879.5,6.303999115198149e-17
205220883534136.56,6.460474939562971e-17
206224899598393.56,6.621543164381232e-17
207228915662650.6,6.787381201158652e-17
208232931726907.62,6.958175708738143e-17
209236947791164.66,7.134123248721693e-17
210240963855421.7,7.315431003601871e-17
211244979919678.72,7.502317565234213e-17
212248995983935.75,7.695013802382855e-17
213253012048192.78,7.893763817325664e-17
214257028112449.8,8.098826002980004e-17
215261044176706.8,8.310474213699644e-17
216265060240963.84,8.528999064870378e-17
