Frequency_Hz,Absorption_W
100000000000000.0,9.834897408870498e-16
101003344481605.34,1.0131305256952464e-15
102006688963210.7,1.044047901164583e-15
103010033444816.05,1.0762785317829356e-15
104013377926421.4,1.1098371704598913e-15
105016722408026.75,1.1447116725803134e-15
106020066889632.11,1.180858743518746e-15
107023411371237.45,1.218201100128617e-15
108026755852842.81,1.2566267424458576e-15
109030100334448.16,1.2959909204714383e-15
110033444816053.52,1.3361211237808958e-15
111036789297658.86,1.376825036497591e-15
112040133779264.22,1.4179009479974567e-15
113043478260869.56,1.4591496867135665e-15
114046822742474.92,1.5003868562892597e-15
115050167224080.27,1.5414540805869694e-15
116053511705685.62,1.582228132218139e-15
117056856187290.97,1.622627188357195e-15
118060200668896.31,1.6626139365585295e-15
119063545150501.67,1.7021957324165077e-15
120066889632107.03,1.741422397562982e-15
121070234113712.38,1.7803824891611583e-15
122073578595317.72,1.819198965540399e-15
123076923076923.08,1.858025146827055e-15
124080267558528.44,1.897041769882211e-15
125083612040133.78,1.936455805813454e-15
126086956521739.12,1.976501572045681e-15
127090301003344.48,2.0174445343984524e-15
128093645484949.83,2.0595880413841574e-15
129096989966555.19,2.103283025940736e-15
130100334448160.53,2.1489403882319293e-15
131103678929765.89,2.1970452418999854e-15
132107023411371.23,2.2481713193687884e-15
133110367892976.6,2.3029923817728493e-15
134113712374581.94,2.362285220773712e-15
135117056856187.28,2.426915610076736e-15
136120401337792.64,2.4977945973409422e-15
137123745819398.0,2.575789075183015e-15
138127090301003.34,2.6615708197746597e-15
139130434782608.69,2.755397907152074e-15
140133779264214.05,2.8568486317139006e-15
141137123745819.4,2.9645729191078037e-15
142140468227424.75,3.076175472618671e-15
143143812709030.1,3.188359741910813e-15
144147157190635.44,3.297395739788404e-15
145150501672240.8,3.3998250404405737e-15
146153846153846.16,3.493165937003343e-15
147157190635451.5,3.576353050903724e-15
148160535117056.88,3.6497778422410745e-15
149163879598662.22,3.714991494634194e-15
150167224080267.56,3.774251877082004e-15
151170568561872.9,3.8300920062998885e-15
152173913043478.25,3.885009695391474e-15
153177257525083.62,3.941301286618671e-15
154180602006688.97,4.001023809904896e-15
155183946488294.3,4.066064499393309e-15
156187290969899.66,4.1382982055709875e-15
157190635451505.0,4.219795913483066e-15
158193979933110.38,4.313001525227169e-15
159197324414715.72,4.420730751431893e-15
160200668896321.06,4.545785396630207e-15
161204013377926.44,4.689948535115716e-15
162207357859531.78,4.8522408651629045e-15
163210702341137.12,5.0268287232745355e-15
164214046822742.47,5.201997468125818e-15
165217391304347.8,5.3622775736500125e-15
166220735785953.2,5.494205864787378e-15
167224080267558.53,5.5924295254192166e-15
168227424749163.88,5.661534483875442e-15
169230769230769.25,5.7128527211476996e-15
170234113712374.56,5.759617112073379e-15
171237458193979.94,5.813531118615333e-15
172240802675585.28,5.883274476683137e-15
173244147157190.62,5.974159083883751e-15
174247491638796.0,6.088277122689726e-15
175250836120401.34,6.224495218099833e-15
176254180602006.7,6.3773584249445686e-15
177257525083612.06,6.535332186593327e-15
178260869565217.38,6.6818665026343676e-15
179264214046822.75,6.8023922320473205e-15
180267558528428.1,6.893347715182364e-15
181270903010033.44,6.964604186289568e-15
182274247491638.8,7.0332250114666504e-15
183277591973244.12,7.114558870671744e-15
184280936454849.5,7.215896492355948e-15
185284280936454.84,7.334127761298284e-15
186287625418060.2,7.45782117701342e-15
187290969899665.56,7.573772157247969e-15
188294314381270.9,7.675237358290459e-15
189297658862876.25,7.765558226094516e-15
190301003344481.62,7.853509641792444e-15
191304347826086.94,7.944947893977046e-15
192307692307692.3,8.038619026593109e-15
193311036789297.66,8.129250245359093e-15
194314381270903.0,8.213867815768935e-15
195317725752508.38,8.29403348230435e-15
196321070234113.72,8.372137131633996e-15
197324414715719.06,8.447751616511819e-15
198327759197324.44,8.518619947244689e-15
199331103678929.75,8.58338342253018e-15
200334448160535.12,8.642007380611903e-15
201337792642140.47,8.69462195108135e-15
202341137123745.8,8.740918918253979e-15
203344481605351.2,8.780330137378939e-15
204347826086956.5,8.812506888526137e-15
205351170568561.88,8.837689953442694e-15
206354515050167.22,8.856763550344119e-15
207357859531772.56,8.871139762804995e-15
208361204013377.94,8.882507299357478e-15
209364548494983.28,8.892422099502853e-15
210367892976588.62,8.902067766232973e-15
211371237458194.0,8.91241607058575e-15
212374581939799.3,8.924406537326634e-15
213377926421404.7,8.938745107771397e-15
214381270903010.03,8.955659119641864e-15
215384615384615.38,8.975081174718449e-15
216387959866220.75,8.996977738198307e-15
217391304347826.1,9.021410293446618e-15
218394648829431.44,9.048488185476115e-15
219397993311036.8,9.078373947192569e-15
220401337792642.12,9.111279881921135e-15
221404682274247.5,9.147433535689709e-15
222408026755852.84,9.187033300004253e-15
223411371237458.2,9.230209355449438e-15
224414715719063.56,9.276992232029226e-15
225418060200668.88,9.32728242006709e-15
226421404682274.25,9.380815012752598e-15
227424749163879.6,9.437120146981468e-15
228428093645484.94,9.49548912780432e-15
229431438127090.3,9.554965661407525e-15
230434782608695.66,9.614385942516615e-15
231438127090301.0,9.67247800661794e-15
232441471571906.38,9.727996417133228e-15
233444816053511.7,9.779836554795269e-15
234448160535117.06,9.827076143301489e-15
235451505016722.4,9.868956989343232e-15
236454849498327.75,9.904879653915582e-15
237458193979933.12,9.934441175182144e-15
238461538461538.47,9.957485649302858e-15
239464882943143.8,9.974135141073836e-15
240468227424749.16,9.984789563512264e-15
241471571906354.5,9.99009882486355e-15
242474916387959.88,9.990916775714904e-15
243478260869565.22,9.988247945503435e-15
244481605351170.56,9.983196971164044e-15
245484949832775.9,9.976928482303608e-15
246488294314381.28,9.970643342277056e-15
247491638795986.62,9.965576866633801e-15
248494983277591.97,9.963026007668909e-15
249498327759197.3,9.964411320822776e-15
250501672240802.7,9.97135949523958e-15
251505016722408.03,9.98574548177684e-15
252508361204013.38,1.000961715299266e-14
253511705685618.72,1.0045025956010143e-14
254515050167224.1,1.0093844340306625e-14
255518394648829.44,1.0157559354044993e-14
256521739130434.78,1.02369563055379e-14
257525083612040.12,1.033162956880128e-14
258528428093645.5,1.0439344278726031e-14
259531772575250.84,1.0555383346231743e-14
260535117056856.2,1.0672171555978508e-14
261538461538461.53,1.0779611913996636e-14
262541806020066.88,1.086648107358973e-14
263545150501672.25,1.0922786690789272e-14
264548494983277.6,1.0942330555196211e-14
265551839464882.94,1.0924316114235058e-14
266555183946488.28,1.0873236643704879e-14
267558528428093.66,1.0797267989454724e-14
268561872909699.0,1.0706074066616067e-14
269565217391304.34,1.060893565268114e-14
270568561872909.7,1.051368715576533e-14
271571906354515.06,1.042642964798472e-14
272575250836120.4,1.0351706902679445e-14
273578595317725.75,1.0292853264103416e-14
274581939799331.1,1.025232152615998e-14
275585284280936.47,1.0231840518363364e-14
276588628762541.8,1.0232301878060727e-14
277591973244147.16,1.0253355574837281e-14
278595317725752.5,1.0292730260293965e-14
279598662207357.88,1.0345361961372352e-14
280602006688963.22,1.040270496768757e-14
281605351170568.56,1.0452996716881791e-14
282608695652173.9,1.0483237809119757e-14
283612040133779.25,1.0482797073025665e-14
284615384615384.6,1.0447133271702942e-14
285618729096990.0,1.03794222952538e-14
286622073578595.3,1.0289069092492923e-14
287625418060200.6,1.018825870178776e-14
288628762541806.0,1.0088647982314314e-14
289632107023411.4,9.999453835908225e-15
290635451505016.75,9.926885073490619e-15
291638795986622.06,9.87422034285168e-15
292642140468227.44,9.841907065106056e-15
293645484949832.75,9.827422272881606e-15
294648829431438.1,9.825024351171109e-15
295652173913043.5,9.825910121412124e-15
296655518394648.9,9.819522430847302e-15
297658862876254.2,9.796338916468902e-15
298662207357859.5,9.751229385375575e-15
299665551839464.9,9.685411560697328e-15
300668896321070.25,9.605652273566606e-15
301672240802675.6,9.5213511950916e-15
302675585284280.94,9.441363539063161e-15
303678929765886.25,9.371865583379003e-15
304682274247491.6,9.315402309749549e-15
305685618729097.0,9.270721924010273e-15
306688963210702.4,9.233191958704916e-15
307692307692307.7,9.195983665620765e-15
308695652173913.0,9.152214694050259e-15
309698996655518.4,9.097548588454838e-15
310702341137123.75,9.031918667206379e-15
311705685618729.1,8.959236070201272e-15
312709030100334.44,8.885297048248823e-15
313712374581939.8,8.815217975724865e-15
314715719063545.1,8.751608620855147e-15
315719063545150.5,8.693948881646676e-15
316722408026755.9,8.639157577054696e-15
317725752508361.25,8.583154482829728e-15
318729096989966.56,8.522872030124855e-15
319732441471571.9,8.45771162660703e-15
320735785953177.25,8.389552192414209e-15
321739130434782.6,8.321367997061317e-15
322742474916388.0,8.2554464377069e-15
323745819397993.3,8.1922760458603e-15
324749163879598.6,8.13060093137119e-15
325752508361204.0,8.068473926735556e-15
326755852842809.4,8.004604825774489e-15
327759197324414.75,7.939096360415607e-15
328762541806020.06,7.873101808910319e-15
329765886287625.4,7.807795237484445e-15
330769230769230.75,7.743529680098895e-15
331772575250836.1,7.679781065165035e-15
332775919732441.5,7.615783662056138e-15
333779264214046.8,7.551224761233987e-15
334782608695652.2,7.486395732617685e-15
335785953177257.5,7.421771658366038e-15
336789297658862.9,7.357532442496728e-15
337792642140468.25,7.29349507147399e-15
338795986622073.6,7.229421009180572e-15
339799331103678.94,7.165285615330678e-15
340802675585284.25,7.101233185044332e-15
341806020066889.6,7.037361013617305e-15
342809364548495.0,6.973634324586005e-15
343812709030100.4,6.9099885893818734e-15
344816053511705.7,6.84642626322308e-15
345819397993311.0,6.782987192561102e-15
346822742474916.4,6.719682790951579e-15
347826086956521.75,6.656498773432991e-15
348829431438127.1,6.593431305428188e-15
349832775919732.44,6.530488480293995e-15
350836120401337.75,6.467672805823087e-15
351839464882943.1,6.4049816194991466e-15
352842809364548.5,6.342414749199211e-15
353846153846153.9,6.279973401164781e-15
354849498327759.2,6.2176583456262645e-15
355852842809364.56,6.155471882225039e-15
356856187290969.9,6.0934193659381785e-15
357859531772575.25,6.031510578672311e-15
358862876254180.6,5.9697623813429234e-15
359866220735786.0,5.908202322947129e-15
360869565217391.3,5.846873395524047e-15
361872909698996.6,5.785840103064855e-15
362876254180602.0,5.725195425351641e-15
363879598662207.4,5.665067482723729e-15
364882943143812.75,5.6056234463941475e-15
365886287625418.06,5.54706697983219e-15
366889632107023.4,5.4896254239197505e-15
367892976588628.75,5.433525598934371e-15
368896321070234.1,5.378962671788734e-15
369899665551839.5,5.326071917951609e-15
370903010033444.8,5.2749135078928726e-15
371906354515050.1,5.225474354384909e-15
372909698996655.5,5.177683198484015e-15
373913043478260.9,5.131431130368529e-15
374916387959866.25,5.086590782576009e-15
375919732441471.56,5.043030784306064e-15
376923076923076.94,5.000624969322083e-15
377926421404682.25,4.959257318482514e-15
378929765886287.6,4.91882398052956e-15
379933110367893.0,4.879233527164219e-15
380936454849498.3,4.8404062621755245e-15
381939799331103.7,4.802273102083641e-15
382943143812709.0,4.764774327263776e-15
383946488294314.4,4.72785836175192e-15
384949832775919.75,4.691480655890234e-15
385953177257525.06,4.655602698818747e-15
386956521739130.44,4.620191163065468e-15
387959866220735.8,4.5852171716493824e-15
388963210702341.1,4.550655673400771e-15
389966555183946.5,4.516484911226207e-15
390969899665551.8,4.482685968886971e-15
391973244147157.2,4.449242383465506e-15
392976588628762.56,4.416139812518121e-15
393979933110367.9,4.3833657466799275e-15
394983277591973.25,4.350909260079801e-15
395986622073578.6,4.318760792300527e-15
396989966555183.94,4.2869119567828546e-15
397993311036789.3,4.255355371539552e-15
398996655518394.6,4.224084508841562e-15
400000000000000.0,4.193093561193131e-15
