Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-1.353242894e-32,1.413473143e-32,3.803705707e-33,-3.508971406e-33,-0.000000000e+00,0.000000000e+00
-1.075783544e-32,1.589245656e-32,1.694507683e-33,1.311317945e-33,-0.000000000e+00,0.000000000e+00
-9.227082217e-33,1.635389343e-32,-5.085890327e-34,1.969397887e-34,-0.000000000e+00,0.000000000e+00
-8.982780541e-33,1.685253271e-32,1.716588731e-34,-2.206097376e-34,-0.000000000e+00,0.000000000e+00
-8.894387049e-33,1.720757241e-32,2.053134485e-34,1.502947375e-34,-0.000000000e+00,0.000000000e+00
-8.872919528e-33,1.757266314e-32,3.081630834e-36,1.561445310e-34,-0.000000000e+00,0.000000000e+00
-9.060817141e-33,1.785033587e-32,-3.647519872e-35,8.538232491e-35,-0.000000000e+00,0.000000000e+00
-9.346300763e-33,1.795458634e-32,-3.053835932e-35,6.525645555e-35,-0.000000000e+00,0.000000000e+00
-9.622134350e-33,1.791862310e-32,-3.715483664e-35,5.753959529e-35,-0.000000000e+00,0.000000000e+00
-9.843081710e-33,1.779035263e-32,-4.682088574e-35,3.712768617e-35,-0.000000000e+00,0.000000000e+00
-9.979174454e-33,1.761206710e-32,-4.597234921e-35,9.197282326e-36,-0.000000000e+00,0.000000000e+00
-1.001284907e-32,1.742963682e-32,-3.663798325e-35,-1.546313260e-35,-0.000000000e+00,0.000000000e+00
-9.949465157e-33,1.728601603e-32,-2.472047959e-35,-3.362099254e-35,-0.000000000e+00,0.000000000e+00
-9.815572735e-33,1.720922192e-32,-1.212905848e-35,-4.473969989e-35,-0.000000000e+00,0.000000000e+00
-9.649115190e-33,1.720728562e-32,5.450055745e-37,-4.720735109e-35,-0.000000000e+00,0.000000000e+00
-9.489886140e-33,1.727021574e-32,1.163481811e-35,-4.014606799e-35,0.000000000e+00,0.000000000e+00
-9.371903970e-33,1.737494257e-32,1.927128886e-35,-2.507423398e-35,-0.000000000e+00,0.000000000e+00
-9.317282872e-33,1.749174038e-32,2.247687888e-35,-5.399866172e-36,-0.000000000e+00,0.000000000e+00
-9.332564530e-33,1.759151521e-32,2.120148556e-35,1.468340040e-35,-0.000000000e+00,0.000000000e+00
-9.408572438e-33,1.765242565e-32,1.606454608e-35,3.101316197e-35,-0.000000000e+00,0.000000000e+00
-9.523652964e-33,1.766417961e-32,8.245970165e-36,4.020562010e-35,-0.000000000e+00,0.000000000e+00
