Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
4.188812228e-32,2.269590227e-32,2.677452302e-33,1.482067931e-32,0.000000000e+00,0.000000000e+00
3.069744779e-32,2.139736122e-32,-7.150793254e-33,1.306820687e-32,0.000000000e+00,0.000000000e+00
2.774821631e-32,2.459863333e-32,-1.241266191e-32,7.336416190e-33,0.000000000e+00,0.000000000e+00
2.339621339e-32,2.398113873e-32,-1.354446159e-32,-8.440496664e-35,0.000000000e+00,0.000000000e+00
2.016498733e-32,2.204436839e-32,-1.076603701e-32,-6.425029432e-33,0.000000000e+00,0.000000000e+00
1.843368147e-32,1.900425322e-32,-5.463169167e-33,-1.025302335e-32,0.000000000e+00,0.000000000e+00
1.834790516e-32,1.581235467e-32,6.756925605e-34,-1.097386101e-32,0.000000000e+00,0.000000000e+00
1.967343884e-32,1.317156478e-32,6.072410845e-33,-8.871110263e-33,0.000000000e+00,0.000000000e+00
2.189627763e-32,1.156986598e-32,9.587321282e-33,-4.843109485e-33,0.000000000e+00,0.000000000e+00
2.439545999e-32,1.117766646e-32,1.069716862e-32,-9.295242849e-35,0.000000000e+00,0.000000000e+00
2.659200161e-32,1.186790456e-32,9.504560115e-33,4.198557088e-33,0.000000000e+00,0.000000000e+00
2.807172579e-32,1.329284518e-32,6.609135254e-33,7.137781437e-33,0.000000000e+00,0.000000000e+00
2.864954842e-32,1.499924355e-32,2.889514751e-33,8.274729498e-33,0.000000000e+00,0.000000000e+00
2.837247015e-32,1.654913923e-32,-7.407695815e-34,7.633569403e-33,0.000000000e+00,0.000000000e+00
2.746943580e-32,1.761794268e-32,-3.544620344e-33,5.630347984e-33,0.000000000e+00,0.000000000e+00
2.626789893e-32,1.805081857e-32,-5.097495359e-33,2.914457508e-33,0.000000000e+00,-0.000000000e+00
2.510139468e-32,1.787064780e-32,-5.329455557e-33,1.821616209e-34,0.000000000e+00,0.000000000e+00
2.423087932e-32,1.724306101e-32,-4.478690735e-33,-1.990434013e-33,0.000000000e+00,0.000000000e+00
2.379597244e-32,1.641321315e-32,-2.981564476e-33,-3.259262870e-33,0.000000000e+00,0.000000000e+00
2.380284051e-32,1.563345075e-32,-1.335007488e-33,-3.551556864e-33,0.000000000e+00,0.000000000e+00
2.414586488e-32,1.510039207e-32,3.205781534e-35,-3.034643904e-33,0.000000000e+00,0.000000000e+00
2.465271690e-32,1.491504986e-32,8.494056941e-34,-2.032710305e-33,0.000000000e+00,0.000000000e+00
2.513848505e-32,1.507220716e-32,1.042857660e-33,-9.195235285e-34,0.000000000e+00,0.000000000e+00
2.545449398e-32,1.547740022e-32,7.178619293e-34,-1.667676338e-35,0.000000000e+00,0.000000000e+00
2.552085137e-32,1.598348373e-32,1.017244480e-34,4.787669324e-34,0.000000000e+00,0.000000000e+00
2.533726314e-32,1.643516125e-32,-5.351098377e-34,5.239289573e-34,0.000000000e+00,0.000000000e+00
2.497265826e-32,1.670953415e-32,-9.564005673e-34,2.160418456e-34,0.000000000e+00,0.000000000e+00
2.453916253e-32,1.674329734e-32,-1.017442927e-33,-2.555636480e-34,0.000000000e+00,0.000000000e+00
2.415890955e-32,1.654168869e-32,-6.913412947e-34,-6.746589500e-34,0.000000000e+00,0.000000000e+00
2.393267039e-32,1.616936268e-32,-6.228923695e-35,-8.617920938e-34,0.000000000e+00,0.000000000e+00
2.391756136e-32,1.572771935e-32,7.078577265e-34,-7.205705230e-34,0.000000000e+00,0.000000000e+00
2.411788783e-32,1.532592534e-32,1.427928147e-33,-2.570262722e-34,0.000000000e+00,0.000000000e+00
2.448948591e-32,1.505347800e-32,1.927040471e-33,4.296130989e-34,0.000000000e+00,0.000000000e+00
2.495468903e-32,1.496080511e-32,2.093473859e-33,1.179155035e-33,0.000000000e+00,0.000000000e+00
2.542297840e-32,1.505163409e-32,1.895076995e-33,1.815077702e-33,0.000000000e+00,0.000000000e+00
2.581178877e-32,1.528754479e-32,1.378944361e-33,2.189168160e-33,0.000000000e+00,0.000000000e+00
2.606274556e-32,1.560210482e-32,6.532523151e-34,2.215198772e-33,0.000000000e+00,0.000000000e+00
2.615039184e-32,1.591996864e-32,-1.421625949e-34,1.884622119e-33,0.000000000e+00,0.000000000e+00
2.608264222e-32,1.617566893e-32,-8.683203989e-34,1.262460593e-33,0.000000000e+00,0.000000000e+00
2.589419032e-32,1.632754119e-32,-1.415102604e-33,4.666038937e-34,0.000000000e+00,0.000000000e+00
2.563545918e-32,1.636397059e-32,-1.719339998e-33,-3.626042514e-34,0.000000000e+00,0.000000000e+00
2.536020823e-32,1.630139245e-32,-1.770626649e-33,-1.094053175e-33,0.000000000e+00,0.000000000e+00
2.511463100e-32,1.617561161e-32,-1.605541633e-33,-1.631095030e-33,0.000000000e+00,0.000000000e+00
2.492991647e-32,1.602951673e-32,-1.293295042e-33,-1.925135307e-33,0.000000000e+00,0.000000000e+00
2.481912791e-32,1.590084185e-32,-9.170588675e-34,-1.975967312e-33,0.000000000e+00,0.000000000e+00
2.477819286e-32,1.581321358e-32,-5.553494025e-34,-1.820817175e-33,0.000000000e+00,0.000000000e+00
2.479002931e-32,1.577251095e-32,-2.670285497e-34,-1.516756887e-33,0.000000000e+00,0.000000000e+00
2.483045565e-32,1.576892833e-32,-8.217563959e-35,-1.122331287e-33,0.000000000e+00,-0.000000000e+00
2.487451971e-32,1.578352130e-32,3.469212632e-37,-6.837473392e-34,0.000000000e+00,0.000000000e+00
2.490211815e-32,1.579684492e-32,9.044675630e-36,-2.290484126e-34,0.000000000e+00,0.000000000e+00
2.490211815e-32,1.579684492e-32,-9.044675630e-36,2.290484126e-34,0.000000000e+00,0.000000000e+00
2.487451971e-32,1.578352130e-32,-3.469212633e-37,6.837473392e-34,0.000000000e+00,0.000000000e+00
2.483045565e-32,1.576892833e-32,8.217563959e-35,1.122331287e-33,0.000000000e+00,0.000000000e+00
2.479002931e-32,1.577251095e-32,2.670285497e-34,1.516756887e-33,0.000000000e+00,0.000000000e+00
2.477819286e-32,1.581321358e-32,5.553494025e-34,1.820817175e-33,0.000000000e+00,0.000000000e+00
2.481912791e-32,1.590084185e-32,9.170588675e-34,1.975967312e-33,0.000000000e+00,0.000000000e+00
2.492991647e-32,1.602951673e-32,1.293295042e-33,1.925135307e-33,0.000000000e+00,0.000000000e+00
2.511463100e-32,1.617561161e-32,1.605541633e-33,1.631095030e-33,0.000000000e+00,0.000000000e+00
2.536020823e-32,1.630139245e-32,1.770626649e-33,1.094053175e-33,0.000000000e+00,0.000000000e+00
2.563545918e-32,1.636397059e-32,1.719339998e-33,3.626042514e-34,0.000000000e+00,0.000000000e+00
2.589419032e-32,1.632754119e-32,1.415102604e-33,-4.666038937e-34,0.000000000e+00,0.000000000e+00
2.608264222e-32,1.617566893e-32,8.683203989e-34,-1.262460593e-33,0.000000000e+00,0.000000000e+00
2.615039184e-32,1.591996864e-32,1.421625949e-34,-1.884622119e-33,0.000000000e+00,0.000000000e+00
2.606274556e-32,1.560210482e-32,-6.532523151e-34,-2.215198772e-33,0.000000000e+00,0.000000000e+00
2.581178877e-32,1.528754479e-32,-1.378944361e-33,-2.189168160e-33,0.000000000e+00,0.000000000e+00
2.542297840e-32,1.505163409e-32,-1.895076995e-33,-1.815077702e-33,0.000000000e+00,0.000000000e+00
2.495468903e-32,1.496080511e-32,-2.093473859e-33,-1.179155035e-33,0.000000000e+00,0.000000000e+00
2.448948591e-32,1.505347800e-32,-1.927040471e-33,-4.296130989e-34,0.000000000e+00,0.000000000e+00
2.411788783e-32,1.532592534e-32,-1.427928147e-33,2.570262722e-34,0.000000000e+00,0.000000000e+00
2.391756136e-32,1.572771935e-32,-7.078577265e-34,7.205705230e-34,0.000000000e+00,0.000000000e+00
2.393267039e-32,1.616936268e-32,6.228923695e-35,8.617920938e-34,0.000000000e+00,0.000000000e+00
2.415890955e-32,1.654168869e-32,6.913412947e-34,6.746589500e-34,0.000000000e+00,0.000000000e+00
2.453916253e-32,1.674329734e-32,1.017442927e-33,2.555636480e-34,0.000000000e+00,0.000000000e+00
2.497265826e-32,1.670953415e-32,9.564005673e-34,-2.160418456e-34,0.000000000e+00,0.000000000e+00
2.533726314e-32,1.643516125e-32,5.351098377e-34,-5.239289573e-34,0.000000000e+00,0.000000000e+00
2.552085137e-32,1.598348373e-32,-1.017244480e-34,-4.787669324e-34,0.000000000e+00,0.000000000e+00
2.545449398e-32,1.547740022e-32,-7.178619293e-34,1.667676338e-35,0.000000000e+00,0.000000000e+00
2.513848505e-32,1.507220716e-32,-1.042857660e-33,9.195235285e-34,0.000000000e+00,0.000000000e+00
2.465271690e-32,1.491504986e-32,-8.494056941e-34,2.032710305e-33,0.000000000e+00,0.000000000e+00
2.414586488e-32,1.510039207e-32,-3.205781534e-35,3.034643904e-33,0.000000000e+00,-0.000000000e+00
2.380284051e-32,1.563345075e-32,1.335007488e-33,3.551556864e-33,0.000000000e+00,0.000000000e+00
2.379597244e-32,1.641321315e-32,2.981564476e-33,3.259262870e-33,0.000000000e+00,0.000000000e+00
2.423087932e-32,1.724306101e-32,4.478690735e-33,1.990434013e-33,0.000000000e+00,0.000000000e+00
2.510139468e-32,1.787064780e-32,5.329455557e-33,-1.821616209e-34,0.000000000e+00,0.000000000e+00
2.626789893e-32,1.805081857e-32,5.097495359e-33,-2.914457508e-33,0.000000000e+00,0.000000000e+00
2.746943580e-32,1.761794268e-32,3.544620344e-33,-5.630347984e-33,0.000000000e+00,0.000000000e+00
2.837247015e-32,1.654913923e-32,7.407695815e-34,-7.633569403e-33,0.000000000e+00,0.000000000e+00
2.864954842e-32,1.499924355e-32,-2.889514751e-33,-8.274729498e-33,0.000000000e+00,0.000000000e+00
2.807172579e-32,1.329284518e-32,-6.609135254e-33,-7.137781437e-33,0.000000000e+00,0.000000000e+00
2.659200161e-32,1.186790456e-32,-9.504560115e-33,-4.198557088e-33,0.000000000e+00,0.000000000e+00
2.439545999e-32,1.117766646e-32,-1.069716862e-32,9.295242849e-35,0.000000000e+00,0.000000000e+00
2.189627763e-32,1.156986598e-32,-9.587321282e-33,4.843109485e-33,0.000000000e+00,0.000000000e+00
1.967343884e-32,1.317156478e-32,-6.072410845e-33,8.871110263e-33,0.000000000e+00,0.000000000e+00
1.834790516e-32,1.581235467e-32,-6.756925605e-34,1.097386101e-32,0.000000000e+00,0.000000000e+00
1.843368147e-32,1.900425322e-32,5.463169167e-33,1.025302335e-32,0.000000000e+00,0.000000000e+00
2.016498733e-32,2.204436839e-32,1.076603701e-32,6.425029432e-33,0.000000000e+00,0.000000000e+00
2.339621339e-32,2.398113873e-32,1.354446159e-32,8.440496664e-35,0.000000000e+00,0.000000000e+00
2.774821631e-32,2.459863333e-32,1.241266191e-32,-7.336416190e-33,0.000000000e+00,0.000000000e+00
3.069744779e-32,2.139736122e-32,7.150793254e-33,-1.306820687e-32,0.000000000e+00,0.000000000e+00
4.188812228e-32,2.269590227e-32,-2.677452302e-33,-1.482067931e-32,0.000000000e+00,0.000000000e+00
6.202773673e-32,3.355267710e-32,-1.447335318e-33,1.001557167e-32,0.000000000e+00,0.000000000e+00
4.445040503e-32,3.430260778e-32,-7.955184839e-33,8.445994966e-33,0.000000000e+00,0.000000000e+00
3.801012479e-32,4.053800567e-32,-1.122731267e-32,3.805965720e-33,0.000000000e+00,0.000000000e+00
2.939947898e-32,3.931454381e-32,-1.131136885e-32,-1.943743931e-33,0.000000000e+00,0.000000000e+00
2.302897568e-32,3.526971477e-32,-8.453568652e-33,-6.671314426e-33,0.000000000e+00,0.000000000e+00
1.977690602e-32,2.907704739e-32,-3.758945866e-33,-9.266125470e-33,0.000000000e+00,0.000000000e+00
1.987749946e-32,2.268849877e-32,1.408323123e-33,-9.297152702e-33,0.000000000e+00,0.000000000e+00
2.279990363e-32,1.754406411e-32,5.778536378e-33,-7.049881897e-33,0.000000000e+00,0.000000000e+00
2.745287280e-32,1.460746743e-32,8.449802163e-33,-3.312467607e-33,0.000000000e+00,0.000000000e+00
3.254715631e-32,1.417803010e-32,9.038420966e-33,8.840740822e-34,0.000000000e+00,0.000000000e+00
3.690334085e-32,1.594227049e-32,7.685651028e-33,4.541763977e-33,0.000000000e+00,0.000000000e+00
3.970000789e-32,1.914234737e-32,4.946242983e-33,6.919458347e-33,0.000000000e+00,-0.000000000e+00
4.059858323e-32,2.281952826e-32,1.600567125e-33,7.663997739e-33,0.000000000e+00,0.000000000e+00
3.974067003e-32,2.606518412e-32,-1.555266781e-33,6.833178738e-33,0.000000000e+00,0.000000000e+00
3.763673426e-32,2.822114543e-32,-3.890542804e-33,4.821681683e-33,0.000000000e+00,0.000000000e+00
3.498843745e-32,2.899126458e-32,-5.055523210e-33,2.221452549e-33,0.000000000e+00,0.000000000e+00
3.249548778e-32,2.845174378e-32,-5.015141949e-33,-3.416341246e-34,0.000000000e+00,0.000000000e+00
3.069394595e-32,2.697301310e-32,-4.005656120e-33,-2.353700405e-33,0.000000000e+00,0.000000000e+00
2.985863898e-32,2.508460699e-32,-2.436091772e-33,-3.510321473e-33,0.000000000e+00,0.000000000e+00
2.998255424e-32,2.332325292e-32,-7.657743932e-34,-3.750276627e-33,0.000000000e+00,0.000000000e+00
3.082617935e-32,2.210252966e-32,6.099547613e-34,-3.227456974e-33,0.000000000e+00,0.000000000e+00
3.201439164e-32,2.163186773e-32,1.440510700e-33,-2.237007461e-33,0.000000000e+00,0.000000000e+00
3.315064062e-32,2.189702229e-32,1.653681181e-33,-1.120189673e-33,0.000000000e+00,0.000000000e+00
3.391858365e-32,2.269781565e-32,1.341583815e-33,-1.738877966e-34,0.000000000e+00,0.000000000e+00
3.414874560e-32,2.372586806e-32,7.097593572e-34,4.142267011e-34,0.000000000e+00,0.000000000e+00
3.383941660e-32,2.465786015e-32,7.263465548e-36,5.930678045e-34,0.000000000e+00,0.000000000e+00
3.313350771e-32,2.523950386e-32,-5.425943714e-34,4.369790575e-34,0.000000000e+00,0.000000000e+00
3.226335259e-32,2.534101414e-32,-7.943551017e-34,1.044814607e-34,0.000000000e+00,0.000000000e+00
3.148135338e-32,2.497433937e-32,-7.054398271e-34,-2.184838602e-34,0.000000000e+00,0.000000000e+00
3.099514332e-32,2.427295803e-32,-3.321524652e-34,-3.744348358e-34,0.000000000e+00,0.000000000e+00
3.092214353e-32,2.344402233e-32,1.980602926e-34,-2.753894727e-34,0.000000000e+00,0.000000000e+00
3.127160496e-32,2.270808368e-32,7.279164138e-34,7.939011638e-35,0.000000000e+00,0.000000000e+00
3.195451750e-32,2.224271643e-32,1.113268642e-33,6.105577260e-34,0.000000000e+00,0.000000000e+00
3.281511888e-32,2.214336042e-32,1.257200592e-33,1.185981662e-33,0.000000000e+00,0.000000000e+00
3.367358061e-32,2.240886090e-32,1.128379861e-33,1.659006627e-33,0.000000000e+00,0.000000000e+00
3.436839848e-32,2.295225305e-32,7.615386146e-34,1.906882774e-33,0.000000000e+00,0.000000000e+00
3.478884039e-32,2.363111812e-32,2.424679006e-34,1.859787368e-33,0.000000000e+00,0.000000000e+00
3.489161062e-32,2.428774460e-32,-3.168339860e-34,1.514289754e-33,0.000000000e+00,0.000000000e+00
3.470044583e-32,2.478809589e-32,-8.057948571e-34,9.296441598e-34,0.000000000e+00,0.000000000e+00
3.429145110e-32,2.505018386e-32,-1.139061918e-33,2.097012969e-34,0.000000000e+00,0.000000000e+00
3.376971786e-32,2.505616581e-32,-1.271724358e-33,-5.235560458e-34,0.000000000e+00,0.000000000e+00
3.324373127e-32,2.484718151e-32,-1.203882579e-33,-1.157483007e-33,0.000000000e+00,0.000000000e+00
3.280337243e-32,2.450437420e-32,-9.751379519e-34,-1.610497223e-33,0.000000000e+00,0.000000000e+00
3.250544315e-32,2.412263498e-32,-6.516327759e-34,-1.843546575e-33,0.000000000e+00,-0.000000000e+00
3.236827384e-32,2.378474241e-32,-3.093788531e-34,-1.859942524e-33,0.000000000e+00,0.000000000e+00
3.237478536e-32,2.354264033e-32,-1.772565781e-35,-1.695331357e-33,0.000000000e+00,0.000000000e+00
3.248183288e-32,2.341002207e-32,1.738684090e-34,-1.401938677e-33,0.000000000e+00,0.000000000e+00
3.263295714e-32,2.336695022e-32,2.437502414e-34,-1.032259677e-33,0.000000000e+00,0.000000000e+00
3.277172514e-32,2.337387776e-32,1.999243088e-34,-6.269164507e-34,0.000000000e+00,0.000000000e+00
3.285339760e-32,2.339000710e-32,7.620035881e-35,-2.096911899e-34,0.000000000e+00,0.000000000e+00
3.285339760e-32,2.339000710e-32,-7.620035881e-35,2.096911899e-34,0.000000000e+00,0.000000000e+00
3.277172514e-32,2.337387776e-32,-1.999243088e-34,6.269164507e-34,0.000000000e+00,0.000000000e+00
3.263295714e-32,2.336695022e-32,-2.437502414e-34,1.032259677e-33,0.000000000e+00,0.000000000e+00
3.248183288e-32,2.341002207e-32,-1.738684090e-34,1.401938677e-33,0.000000000e+00,0.000000000e+00
