Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-1.259710322e-33,3.103994960e-32,-1.867601562e-32,4.207904943e-33,0.000000000e+00,0.000000000e+00
5.800036752e-33,2.584118085e-32,-1.469444742e-32,-8.212515060e-33,0.000000000e+00,0.000000000e+00
8.622507233e-33,2.468110409e-32,-3.565690305e-33,-1.420490156e-32,0.000000000e+00,0.000000000e+00
1.008203906e-32,2.634763465e-32,6.570252911e-33,-1.092933436e-32,0.000000000e+00,0.000000000e+00
9.204588599e-33,2.804421286e-32,1.074124328e-32,-3.014487529e-33,0.000000000e+00,0.000000000e+00
7.206565733e-33,2.804354425e-32,8.829532071e-33,4.243302741e-33,0.000000000e+00,0.000000000e+00
5.976188270e-33,2.631613866e-32,3.562821363e-33,7.880133231e-33,0.000000000e+00,0.000000000e+00
6.493318637e-33,2.419639271e-32,-2.027596181e-33,7.476166881e-33,0.000000000e+00,0.000000000e+00
8.361704546e-33,2.306873504e-32,-5.792931812e-33,4.128695521e-33,0.000000000e+00,0.000000000e+00
1.046058033e-32,2.345127133e-32,-6.681524192e-33,-3.952673677e-34,0.000000000e+00,0.000000000e+00
1.181387901e-32,2.498122182e-32,-4.767618787e-33,-4.203299474e-33,0.000000000e+00,0.000000000e+00
1.199832970e-32,2.689904972e-32,-1.166759373e-33,-5.872918308e-33,0.000000000e+00,0.000000000e+00
1.110036726e-32,2.847391193e-32,2.446973418e-33,-5.000448108e-33,0.000000000e+00,0.000000000e+00
9.536959453e-33,2.920324307e-32,4.626178902e-33,-2.288608110e-33,0.000000000e+00,0.000000000e+00
7.895190221e-33,2.890187404e-32,4.753630197e-33,9.319452479e-34,0.000000000e+00,0.000000000e+00
6.751860598e-33,2.774620366e-32,3.127152049e-33,3.388925211e-33,0.000000000e+00,-0.000000000e+00
6.463198915e-33,2.621101006e-32,6.223939428e-34,4.340533632e-33,0.000000000e+00,0.000000000e+00
7.029803631e-33,2.486763079e-32,-1.753494048e-33,3.698866451e-33,0.000000000e+00,0.000000000e+00
8.133516082e-33,2.414125705e-32,-3.209140739e-33,1.913708899e-33,0.000000000e+00,0.000000000e+00
9.316331159e-33,2.416781044e-32,-3.375998758e-33,-2.561058401e-34,0.000000000e+00,0.000000000e+00
1.018018631e-32,2.480424154e-32,-2.375006214e-33,-2.024620329e-33,0.000000000e+00,0.000000000e+00
1.051023687e-32,2.574084584e-32,-7.218839224e-34,-2.853173068e-33,0.000000000e+00,0.000000000e+00
1.030276554e-32,2.663555527e-32,9.101477225e-34,-2.615882709e-33,0.000000000e+00,0.000000000e+00
9.725078500e-33,2.722309641e-32,1.966271821e-33,-1.582359581e-33,0.000000000e+00,0.000000000e+00
9.035383248e-33,2.738263345e-32,2.193948907e-33,-2.448949130e-34,0.000000000e+00,0.000000000e+00
8.484960877e-33,2.715386637e-32,1.671406846e-33,9.026302811e-34,0.000000000e+00,0.000000000e+00
8.232461739e-33,2.669728822e-32,7.101589846e-34,1.531798735e-33,0.000000000e+00,0.000000000e+00
8.302763375e-33,2.621533245e-32,-2.958363019e-34,1.550003160e-33,0.000000000e+00,0.000000000e+00
8.603526131e-33,2.587126132e-32,-1.012740597e-33,1.081772410e-33,0.000000000e+00,0.000000000e+00
8.982920245e-33,2.574032919e-32,-1.264329801e-33,3.873770007e-34,0.000000000e+00,0.000000000e+00
9.295968869e-33,2.580519354e-32,-1.063814758e-33,-2.491854841e-34,0.000000000e+00,0.000000000e+00
9.452578929e-33,2.598495355e-32,-5.758642403e-34,-6.238205266e-34,0.000000000e+00,0.000000000e+00
9.436109052e-33,2.617834718e-32,-2.943944112e-35,-6.702898830e-34,0.000000000e+00,0.000000000e+00
9.293997407e-33,2.630406480e-32,3.776945168e-34,-4.558830143e-34,0.000000000e+00,0.000000000e+00
9.108711289e-33,2.632654592e-32,5.431093399e-34,-1.279948008e-34,0.000000000e+00,0.000000000e+00
8.961246728e-33,2.626108794e-32,4.743769179e-34,1.566787276e-34,0.000000000e+00,0.000000000e+00
8.901054973e-33,2.615902754e-32,2.608951194e-34,2.901891722e-34,0.000000000e+00,0.000000000e+00
8.933043168e-33,2.608127616e-32,2.327402288e-35,2.421967677e-34,0.000000000e+00,0.000000000e+00
9.024164987e-33,2.607242386e-32,-1.377205875e-34,5.713500133e-35,0.000000000e+00,0.000000000e+00
9.123493923e-33,2.614537329e-32,-1.754641018e-34,-1.734148599e-34,0.000000000e+00,0.000000000e+00
9.185375004e-33,2.628010193e-32,-1.054907352e-34,-3.503863536e-34,0.000000000e+00,0.000000000e+00
9.186380914e-33,2.643404225e-32,1.233299700e-35,-4.037769330e-34,0.000000000e+00,0.000000000e+00
9.131065165e-33,2.655837615e-32,1.070586901e-34,-3.136915607e-34,0.000000000e+00,0.000000000e+00
9.046244270e-33,2.661415809e-32,1.295350075e-34,-1.110628150e-34,0.000000000e+00,0.000000000e+00
8.967404436e-33,2.658348043e-32,7.127624291e-35,1.383191938e-34,0.000000000e+00,0.000000000e+00
8.923216028e-33,2.647313591e-32,-3.644026576e-35,3.578740003e-34,0.000000000e+00,0.000000000e+00
8.924411226e-33,2.631089000e-32,-1.401782969e-34,4.835936226e-34,0.000000000e+00,0.000000000e+00
8.961143072e-33,2.613668842e-32,-1.896579692e-34,4.806327715e-34,0.000000000e+00,-0.000000000e+00
9.009199497e-33,2.599205355e-32,-1.600178599e-34,3.503792519e-34,0.000000000e+00,0.000000000e+00
9.041809134e-33,2.591047447e-32,-6.223192905e-35,1.279651809e-34,0.000000000e+00,0.000000000e+00
9.041809134e-33,2.591047447e-32,6.223192905e-35,-1.279651809e-34,0.000000000e+00,0.000000000e+00
9.009199497e-33,2.599205355e-32,1.600178599e-34,-3.503792519e-34,0.000000000e+00,0.000000000e+00
8.961143072e-33,2.613668842e-32,1.896579692e-34,-4.806327715e-34,0.000000000e+00,0.000000000e+00
8.924411226e-33,2.631089000e-32,1.401782969e-34,-4.835936226e-34,0.000000000e+00,0.000000000e+00
8.923216028e-33,2.647313591e-32,3.644026576e-35,-3.578740003e-34,0.000000000e+00,0.000000000e+00
8.967404436e-33,2.658348043e-32,-7.127624291e-35,-1.383191938e-34,0.000000000e+00,0.000000000e+00
9.046244270e-33,2.661415809e-32,-1.295350075e-34,1.110628150e-34,0.000000000e+00,0.000000000e+00
9.131065165e-33,2.655837615e-32,-1.070586901e-34,3.136915607e-34,0.000000000e+00,0.000000000e+00
9.186380914e-33,2.643404225e-32,-1.233299700e-35,4.037769330e-34,0.000000000e+00,0.000000000e+00
9.185375004e-33,2.628010193e-32,1.054907352e-34,3.503863536e-34,0.000000000e+00,0.000000000e+00
9.123493923e-33,2.614537329e-32,1.754641018e-34,1.734148599e-34,0.000000000e+00,0.000000000e+00
9.024164987e-33,2.607242386e-32,1.377205875e-34,-5.713500133e-35,0.000000000e+00,0.000000000e+00
8.933043168e-33,2.608127616e-32,-2.327402288e-35,-2.421967677e-34,0.000000000e+00,0.000000000e+00
8.901054973e-33,2.615902754e-32,-2.608951194e-34,-2.901891722e-34,0.000000000e+00,0.000000000e+00
8.961246728e-33,2.626108794e-32,-4.743769179e-34,-1.566787276e-34,0.000000000e+00,0.000000000e+00
9.108711289e-33,2.632654592e-32,-5.431093399e-34,1.279948008e-34,0.000000000e+00,0.000000000e+00
9.293997407e-33,2.630406480e-32,-3.776945168e-34,4.558830143e-34,0.000000000e+00,0.000000000e+00
9.436109052e-33,2.617834718e-32,2.943944112e-35,6.702898830e-34,0.000000000e+00,0.000000000e+00
9.452578929e-33,2.598495355e-32,5.758642403e-34,6.238205266e-34,0.000000000e+00,0.000000000e+00
9.295968869e-33,2.580519354e-32,1.063814758e-33,2.491854841e-34,0.000000000e+00,0.000000000e+00
8.982920245e-33,2.574032919e-32,1.264329801e-33,-3.873770007e-34,0.000000000e+00,0.000000000e+00
