Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
3.659046260e-32,4.120728670e-32,-3.059930121e-34,1.242295168e-32,0.000000000e+00,0.000000000e+00
2.437414534e-32,2.761783591e-32,-8.356884262e-33,3.094874525e-33,0.000000000e+00,0.000000000e+00
1.579337975e-32,2.687370138e-32,-7.927475658e-33,-4.210097189e-33,0.000000000e+00,0.000000000e+00
1.529570823e-32,2.176565606e-32,-2.266019078e-33,-8.793978423e-33,0.000000000e+00,0.000000000e+00
1.665640882e-32,1.708870230e-32,3.501866944e-33,-8.763786452e-33,0.000000000e+00,0.000000000e+00
1.935244430e-32,1.517762426e-32,7.164645498e-33,-5.444120210e-33,0.000000000e+00,0.000000000e+00
2.198725765e-32,1.515675019e-32,7.941567461e-33,-1.209731814e-33,0.000000000e+00,0.000000000e+00
2.356812538e-32,1.614914095e-32,6.411229598e-33,2.290931037e-33,0.000000000e+00,0.000000000e+00
2.412737254e-32,1.735650513e-32,3.756152061e-33,4.343184183e-33,0.000000000e+00,0.000000000e+00
2.406712420e-32,1.826927164e-32,9.997256630e-34,4.997802870e-33,0.000000000e+00,0.000000000e+00
2.379618059e-32,1.879219615e-32,-1.270923682e-33,4.692363657e-33,0.000000000e+00,0.000000000e+00
2.357218498e-32,1.905985067e-32,-2.869044386e-33,3.889094517e-33,0.000000000e+00,0.000000000e+00
2.346564577e-32,1.924106810e-32,-3.840368997e-33,2.900110538e-33,0.000000000e+00,0.000000000e+00
2.343143437e-32,1.943957770e-32,-4.298213464e-33,1.876502867e-33,0.000000000e+00,0.000000000e+00
2.339931354e-32,1.967583375e-32,-4.335744206e-33,8.731696479e-34,0.000000000e+00,0.000000000e+00
2.332526357e-32,1.991855822e-32,-4.012642617e-33,-8.342465843e-35,0.000000000e+00,-0.000000000e+00
2.320103708e-32,2.012544193e-32,-3.377113510e-33,-9.599438122e-34,0.000000000e+00,0.000000000e+00
2.304045852e-32,2.026663084e-32,-2.488492028e-33,-1.712674795e-33,0.000000000e+00,0.000000000e+00
2.286284219e-32,2.032876975e-32,-1.425134858e-33,-2.298345401e-33,0.000000000e+00,0.000000000e+00
2.268483411e-32,2.030941123e-32,-2.793672032e-34,-2.684094999e-33,0.000000000e+00,0.000000000e+00
2.252050620e-32,2.021177437e-32,8.519940371e-34,-2.851252744e-33,0.000000000e+00,0.000000000e+00
2.238393182e-32,2.004407545e-32,1.875381634e-33,-2.795225351e-33,0.000000000e+00,0.000000000e+00
2.228933159e-32,1.982177511e-32,2.705656976e-33,-2.525575693e-33,0.000000000e+00,0.000000000e+00
2.224776592e-32,1.956881422e-32,3.271125304e-33,-2.067790130e-33,0.000000000e+00,0.000000000e+00
2.226266122e-32,1.931528020e-32,3.520394243e-33,-1.464962978e-33,0.000000000e+00,0.000000000e+00
2.232729514e-32,1.909180222e-32,3.430521957e-33,-7.764048400e-34,0.000000000e+00,0.000000000e+00
2.242596359e-32,1.892309285e-32,3.013596123e-33,-7.149040575e-35,0.000000000e+00,0.000000000e+00
2.253835647e-32,1.882337857e-32,2.318439953e-33,5.803773809e-34,0.000000000e+00,0.000000000e+00
2.264511473e-32,1.879525967e-32,1.425649753e-33,1.120735983e-33,0.000000000e+00,0.000000000e+00
2.273229001e-32,1.883181312e-32,4.365916123e-34,1.510515046e-33,0.000000000e+00,0.000000000e+00
2.279328556e-32,1.892047948e-32,-5.409834943e-34,1.733625174e-33,0.000000000e+00,0.000000000e+00
2.282814629e-32,1.904693338e-32,-1.407248701e-33,1.795276643e-33,0.000000000e+00,0.000000000e+00
2.284110495e-32,1.919763413e-32,-2.081609861e-33,1.716411836e-33,0.000000000e+00,0.000000000e+00
2.283770773e-32,1.936065163e-32,-2.509463253e-33,1.526583622e-33,0.000000000e+00,0.000000000e+00
2.282263898e-32,1.952518196e-32,-2.664362301e-33,1.257537539e-33,0.000000000e+00,0.000000000e+00
2.279879498e-32,1.968059962e-32,-2.546633177e-33,9.389260713e-34,0.000000000e+00,0.000000000e+00
2.276754116e-32,1.981587446e-32,-2.179883386e-33,5.964847001e-34,0.000000000e+00,0.000000000e+00
2.272966759e-32,1.991983619e-32,-1.606651001e-33,2.520898573e-34,0.000000000e+00,0.000000000e+00
2.268642787e-32,1.998230760e-32,-8.839150721e-34,-7.533139487e-35,0.000000000e+00,0.000000000e+00
2.264017216e-32,1.999574302e-32,-7.863798092e-35,-3.690229464e-34,0.000000000e+00,0.000000000e+00
2.259435219e-32,1.995681901e-32,7.368378898e-34,-6.143349481e-34,0.000000000e+00,0.000000000e+00
2.255295697e-32,1.986745537e-32,1.489777759e-33,-7.994318298e-34,0.000000000e+00,0.000000000e+00
2.251963529e-32,1.973494652e-32,2.112481930e-33,-9.164048464e-34,0.000000000e+00,0.000000000e+00
2.249683213e-32,1.957116188e-32,2.547905032e-33,-9.622290223e-34,0.000000000e+00,0.000000000e+00
2.248521705e-32,1.939103137e-32,2.754935869e-33,-9.390777161e-34,0.000000000e+00,0.000000000e+00
2.248355757e-32,1.921069008e-32,2.712652383e-33,-8.537783760e-34,0.000000000e+00,0.000000000e+00
2.248904522e-32,1.904568222e-32,2.422888178e-33,-7.165323104e-34,0.000000000e+00,0.000000000e+00
2.249796284e-32,1.890952909e-32,1.910630588e-33,-5.392927140e-34,0.000000000e+00,-0.000000000e+00
2.250651640e-32,1.881279863e-32,1.222058210e-33,-3.343005632e-34,0.000000000e+00,0.000000000e+00
2.251164388e-32,1.876264163e-32,4.203458250e-34,-1.131875473e-34,0.000000000e+00,0.000000000e+00
2.251164388e-32,1.876264163e-32,-4.203458250e-34,1.131875473e-34,0.000000000e+00,0.000000000e+00
2.250651640e-32,1.881279863e-32,-1.222058210e-33,3.343005632e-34,0.000000000e+00,0.000000000e+00
2.249796284e-32,1.890952909e-32,-1.910630588e-33,5.392927140e-34,0.000000000e+00,0.000000000e+00
