Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
9.362540799e-33,1.522270971e-33,3.041092973e-34,8.545920490e-34,0.000000000e+00,0.000000000e+00
8.295624357e-33,2.558872996e-33,-4.886832571e-34,6.541066012e-34,0.000000000e+00,0.000000000e+00
7.202728754e-33,3.013015104e-33,-5.978114147e-34,1.457758005e-34,0.000000000e+00,0.000000000e+00
6.776210188e-33,2.752534695e-33,-1.794099459e-34,-3.016793886e-34,0.000000000e+00,0.000000000e+00
7.302197664e-33,2.089477473e-33,2.822621507e-34,-4.255451210e-34,0.000000000e+00,0.000000000e+00
8.274903769e-33,1.545916598e-33,3.768697875e-34,-1.964943382e-34,0.000000000e+00,0.000000000e+00
8.856218097e-33,1.491578012e-33,5.977921126e-35,1.815760431e-34,0.000000000e+00,0.000000000e+00
8.560779243e-33,1.904753651e-33,-3.546946065e-34,4.248934788e-34,0.000000000e+00,0.000000000e+00
7.631886155e-33,2.424724793e-33,-4.809555027e-34,3.700554938e-34,0.000000000e+00,0.000000000e+00
6.824049653e-33,2.646521782e-33,-1.906849309e-34,7.859462981e-35,0.000000000e+00,0.000000000e+00
6.783652530e-33,2.429648200e-33,2.829995145e-34,-2.250401039e-34,0.000000000e+00,0.000000000e+00
7.532498921e-33,1.988006916e-33,5.429565815e-34,-3.290293581e-34,0.000000000e+00,0.000000000e+00
8.463954511e-33,1.701282736e-33,3.587062987e-34,-1.881077598e-34,0.000000000e+00,0.000000000e+00
8.841982060e-33,1.804075451e-33,-1.420735319e-34,5.771437429e-35,0.000000000e+00,0.000000000e+00
8.391299260e-33,2.200513884e-33,-5.755485286e-34,2.060754347e-34,0.000000000e+00,0.000000000e+00
7.503526814e-33,2.548711505e-33,-6.107643576e-34,1.544486518e-34,0.000000000e+00,-0.000000000e+00
6.903392454e-33,2.543675666e-33,-2.327549898e-34,-2.707089094e-35,0.000000000e+00,0.000000000e+00
7.056657924e-33,2.169762303e-33,2.520219101e-34,-1.659302399e-34,0.000000000e+00,0.000000000e+00
7.802995391e-33,1.718949643e-33,4.676303259e-34,-1.382471756e-34,0.000000000e+00,0.000000000e+00
8.504773463e-33,1.558892941e-33,2.695491806e-34,2.483686569e-35,0.000000000e+00,0.000000000e+00
8.579377502e-33,1.835620151e-33,-1.493888694e-34,1.630296599e-34,0.000000000e+00,0.000000000e+00
7.974790032e-33,2.349571896e-33,-4.287833301e-34,1.236360430e-34,0.000000000e+00,0.000000000e+00
7.202805412e-33,2.706773498e-33,-3.411332948e-34,-1.034923630e-34,0.000000000e+00,0.000000000e+00
6.910781156e-33,2.627567219e-33,2.563235781e-35,-3.653829639e-34,0.000000000e+00,0.000000000e+00
7.348563964e-33,2.168329251e-33,3.508960454e-34,-4.603728051e-34,0.000000000e+00,0.000000000e+00
8.166871289e-33,1.679065321e-33,3.562966398e-34,-2.981357689e-34,0.000000000e+00,0.000000000e+00
8.706897941e-33,1.529094268e-33,4.234597247e-35,2.324085188e-35,0.000000000e+00,0.000000000e+00
8.538591049e-33,1.817863312e-33,-3.098986900e-34,2.873491353e-34,0.000000000e+00,0.000000000e+00
7.806147121e-33,2.300501883e-33,-3.731343645e-34,3.237695597e-34,0.000000000e+00,0.000000000e+00
7.102712677e-33,2.587072120e-33,-4.990371608e-35,1.374298963e-34,0.000000000e+00,0.000000000e+00
6.983579580e-33,2.456127408e-33,4.380721769e-34,-9.959451147e-35,0.000000000e+00,0.000000000e+00
7.519518091e-33,2.031557388e-33,7.220590606e-34,-1.874001951e-34,0.000000000e+00,0.000000000e+00
8.252426481e-33,1.680694707e-33,5.799727103e-34,-5.755922185e-35,0.000000000e+00,0.000000000e+00
8.581394918e-33,1.714921507e-33,1.123533106e-34,1.749474562e-34,0.000000000e+00,0.000000000e+00
8.255748658e-33,2.133155042e-33,-3.414675196e-34,3.085740946e-34,0.000000000e+00,0.000000000e+00
7.570132189e-33,2.615625315e-33,-4.764476905e-34,2.225115284e-34,0.000000000e+00,0.000000000e+00
7.107829760e-33,2.775593370e-33,-2.602024377e-34,-2.124434135e-35,0.000000000e+00,0.000000000e+00
7.251710180e-33,2.469327747e-33,5.626156557e-35,-2.250160897e-34,0.000000000e+00,0.000000000e+00
