Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
2.772535330e-32,4.210015935e-32,4.091949669e-34,1.559062600e-32,0.000000000e+00,0.000000000e+00
2.336376439e-32,2.874869494e-32,-5.167808293e-33,7.643412452e-33,0.000000000e+00,0.000000000e+00
1.869994056e-32,2.539488003e-32,-6.789809191e-33,1.935919495e-33,0.000000000e+00,0.000000000e+00
1.832057432e-32,2.281106104e-32,-4.738179416e-33,-1.182973721e-33,0.000000000e+00,0.000000000e+00
1.917259550e-32,2.090316031e-32,-1.890817830e-33,-1.917579845e-33,0.000000000e+00,0.000000000e+00
2.033017387e-32,1.989963031e-32,3.689254466e-34,-9.332130767e-34,0.000000000e+00,0.000000000e+00
2.143474715e-32,1.960047153e-32,1.554251379e-33,8.066033113e-34,0.000000000e+00,0.000000000e+00
2.229969190e-32,1.971219215e-32,1.684849030e-33,2.483403578e-33,0.000000000e+00,0.000000000e+00
2.286872034e-32,2.001753136e-32,1.058854976e-33,3.578250156e-33,0.000000000e+00,0.000000000e+00
2.317006476e-32,2.037814911e-32,6.834337906e-35,3.865456621e-33,0.000000000e+00,0.000000000e+00
2.325898489e-32,2.071392589e-32,-9.256955524e-34,3.354882691e-33,0.000000000e+00,0.000000000e+00
2.319086111e-32,2.098517863e-32,-1.657541819e-33,2.219742104e-33,0.000000000e+00,0.000000000e+00
2.301587079e-32,2.117736197e-32,-1.980207253e-33,7.244074571e-34,0.000000000e+00,0.000000000e+00
2.277855198e-32,2.129110531e-32,-1.863522699e-33,-8.399313488e-34,0.000000000e+00,0.000000000e+00
2.251692679e-32,2.133691086e-32,-1.374577371e-33,-2.207953654e-33,0.000000000e+00,0.000000000e+00
2.226118132e-32,2.133091093e-32,-6.463743143e-34,-3.178370796e-33,0.000000000e+00,-0.000000000e+00
2.203284116e-32,2.129057912e-32,1.588109423e-34,-3.635243502e-33,0.000000000e+00,0.000000000e+00
2.184538409e-32,2.123103289e-32,8.844895250e-34,-3.552316749e-33,0.000000000e+00,0.000000000e+00
2.170601189e-32,2.116273079e-32,1.407545442e-33,-2.982973096e-33,0.000000000e+00,0.000000000e+00
2.161773961e-32,2.109102194e-32,1.654832373e-33,-2.040416233e-33,0.000000000e+00,0.000000000e+00
2.158107340e-32,2.101723214e-32,1.608043159e-33,-8.733603943e-34,0.000000000e+00,0.000000000e+00
