Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
6.042037123e-33,1.118622708e-33,2.765687214e-34,4.110897589e-34,0.000000000e+00,0.000000000e+00
5.873668994e-33,1.431632397e-33,1.532757515e-35,3.086110653e-34,0.000000000e+00,0.000000000e+00
5.723265164e-33,1.567348415e-33,-9.930995273e-35,1.348142107e-34,0.000000000e+00,0.000000000e+00
5.565126758e-33,1.495323081e-33,-1.094946591e-34,-2.913730924e-35,0.000000000e+00,0.000000000e+00
5.465670963e-33,1.289788077e-33,-5.903471191e-35,-1.278504271e-34,0.000000000e+00,0.000000000e+00
5.452672573e-33,1.071753533e-33,9.915452615e-36,-1.385504701e-34,0.000000000e+00,0.000000000e+00
5.512859194e-33,9.528374407e-34,6.260909932e-35,-7.662663397e-35,0.000000000e+00,0.000000000e+00
5.604799855e-33,9.857526192e-34,8.002299302e-35,1.463662062e-35,0.000000000e+00,0.000000000e+00
5.681053363e-33,1.144384578e-33,6.210018065e-35,8.578244778e-35,0.000000000e+00,0.000000000e+00
5.709477508e-33,1.341697381e-33,2.379243040e-35,1.040081085e-34,0.000000000e+00,0.000000000e+00
5.684855454e-33,1.475593363e-33,-1.405202394e-35,6.658702206e-35,0.000000000e+00,0.000000000e+00
5.627053080e-33,1.479835429e-33,-3.465594677e-35,-7.773803386e-37,0.000000000e+00,0.000000000e+00
5.568228875e-33,1.355393934e-33,-3.187912833e-35,-5.899587550e-35,0.000000000e+00,0.000000000e+00
5.536209032e-33,1.167728057e-33,-1.109185122e-35,-7.610245411e-35,0.000000000e+00,0.000000000e+00
5.542070965e-33,1.012416015e-33,1.516104552e-35,-4.305040977e-35,0.000000000e+00,0.000000000e+00
5.577149597e-33,9.668830888e-34,3.398626422e-35,2.266346811e-35,0.000000000e+00,-0.000000000e+00
5.619741547e-33,1.052319073e-33,3.800086235e-35,8.678970751e-35,0.000000000e+00,0.000000000e+00
5.647221685e-33,1.224311127e-33,2.769627174e-35,1.161748399e-34,0.000000000e+00,0.000000000e+00
5.647198904e-33,1.396190061e-33,9.756172085e-36,9.554121920e-35,0.000000000e+00,0.000000000e+00
5.622469854e-33,1.482880940e-33,-7.246194591e-36,3.488713241e-35,0.000000000e+00,0.000000000e+00
5.588038577e-33,1.443152817e-33,-1.730129841e-35,-3.592788150e-35,0.000000000e+00,0.000000000e+00
5.562460426e-33,1.299344253e-33,-1.937329461e-35,-8.241021775e-35,0.000000000e+00,0.000000000e+00
5.558285233e-33,1.125144953e-33,-1.688013224e-35,-8.267595250e-35,0.000000000e+00,0.000000000e+00
5.576345975e-33,1.008004885e-33,-1.493723718e-35,-3.809051539e-35,0.000000000e+00,0.000000000e+00
5.606316598e-33,1.005248367e-33,-1.709994211e-35,2.785200161e-35,0.000000000e+00,0.000000000e+00
5.632684196e-33,1.115842996e-33,-2.338413847e-35,8.161649599e-35,0.000000000e+00,0.000000000e+00
5.642726984e-33,1.281705698e-33,-3.047741067e-35,9.645073875e-35,0.000000000e+00,0.000000000e+00
5.632435471e-33,1.417550504e-33,-3.380983802e-35,6.547846588e-35,0.000000000e+00,0.000000000e+00
5.607700775e-33,1.454059883e-33,-3.020813647e-35,4.613175021e-36,0.000000000e+00,0.000000000e+00
5.580650914e-33,1.372659869e-33,-1.966616725e-35,-5.595956664e-35,0.000000000e+00,0.000000000e+00
5.563380439e-33,1.214563563e-33,-5.356641807e-36,-8.724972958e-35,0.000000000e+00,0.000000000e+00
5.562352012e-33,1.059742308e-33,7.995307009e-36,-7.599588254e-35,0.000000000e+00,0.000000000e+00
5.576076455e-33,9.865470835e-34,1.641050325e-35,-3.097297087e-35,0.000000000e+00,0.000000000e+00
5.596804910e-33,1.032310584e-33,1.839298276e-35,2.197668032e-35,0.000000000e+00,0.000000000e+00
5.614940839e-33,1.174657050e-33,1.527446770e-35,5.352404447e-35,0.000000000e+00,0.000000000e+00
5.623716441e-33,1.342794001e-33,1.013569241e-35,4.606883994e-35,0.000000000e+00,0.000000000e+00
5.621856644e-33,1.453026621e-33,6.018388020e-36,2.854186511e-36,0.000000000e+00,0.000000000e+00
5.613230786e-33,1.450647057e-33,4.439393829e-36,-5.361297071e-35,0.000000000e+00,0.000000000e+00
5.604100083e-33,1.337228019e-33,4.949343530e-36,-9.299715862e-35,0.000000000e+00,0.000000000e+00
5.599662447e-33,1.169714851e-33,5.835763804e-36,-9.261174678e-35,0.000000000e+00,0.000000000e+00
5.601690900e-33,1.031846594e-33,5.433903177e-36,-4.910429912e-35,0.000000000e+00,0.000000000e+00
