Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
8.112097188e-33,1.629485173e-33,4.941961989e-34,8.000672772e-34,0.000000000e+00,0.000000000e+00
7.740236244e-33,2.382008255e-33,-2.245992697e-35,5.213954762e-34,0.000000000e+00,0.000000000e+00
7.312367319e-33,2.552400702e-33,-2.650971478e-34,3.952386526e-35,0.000000000e+00,0.000000000e+00
6.946944299e-33,2.165503379e-33,-2.493519587e-34,-3.236932761e-34,0.000000000e+00,0.000000000e+00
6.850997555e-33,1.570429560e-33,-8.882305214e-35,-3.910177225e-34,0.000000000e+00,0.000000000e+00
7.037565643e-33,1.190842702e-33,7.558116085e-35,-1.829643485e-34,0.000000000e+00,0.000000000e+00
7.349610479e-33,1.259803177e-33,1.416750768e-34,1.199134150e-34,0.000000000e+00,0.000000000e+00
7.572532755e-33,1.690319589e-33,9.026604233e-35,3.040819739e-34,0.000000000e+00,0.000000000e+00
7.568754189e-33,2.158042526e-33,-1.942317377e-35,2.593430588e-34,0.000000000e+00,0.000000000e+00
7.354395871e-33,2.333053534e-33,-9.793143050e-35,3.885026960e-35,0.000000000e+00,0.000000000e+00
7.076883972e-33,2.102937555e-33,-8.569452584e-35,-1.905936185e-34,0.000000000e+00,0.000000000e+00
6.914125521e-33,1.640385188e-33,1.153211575e-35,-2.690645045e-34,0.000000000e+00,0.000000000e+00
6.962000552e-33,1.275947495e-33,1.310643076e-34,-1.516039624e-34,0.000000000e+00,0.000000000e+00
7.179909122e-33,1.267277805e-33,1.966747008e-34,6.746949515e-35,0.000000000e+00,0.000000000e+00
7.424306288e-33,1.623071818e-33,1.675462332e-34,2.266283026e-34,0.000000000e+00,0.000000000e+00
7.544168248e-33,2.099687648e-33,6.213258999e-35,2.129472404e-34,0.000000000e+00,-0.000000000e+00
7.475477056e-33,2.369889662e-33,-5.613919973e-35,4.099429276e-35,0.000000000e+00,0.000000000e+00
7.275892275e-33,2.246980262e-33,-1.199997713e-34,-1.587432143e-34,0.000000000e+00,0.000000000e+00
7.081204450e-33,1.811700412e-33,-9.922106373e-35,-2.325669809e-34,0.000000000e+00,0.000000000e+00
7.015012525e-33,1.356750060e-33,-1.616223912e-35,-1.125765557e-34,0.000000000e+00,0.000000000e+00
7.110823704e-33,1.187950215e-33,7.178779778e-35,1.334721531e-34,0.000000000e+00,0.000000000e+00
7.295150211e-33,1.417655264e-33,1.096990669e-34,3.459444284e-34,0.000000000e+00,0.000000000e+00
7.439565524e-33,1.890158155e-33,7.798817050e-35,3.809873324e-34,0.000000000e+00,0.000000000e+00
7.445833340e-33,2.288541093e-33,7.917963952e-37,2.086497239e-34,0.000000000e+00,0.000000000e+00
7.308757725e-33,2.349432170e-33,-7.341625239e-35,-6.548197295e-35,0.000000000e+00,0.000000000e+00
7.117538612e-33,2.039741617e-33,-1.046505943e-34,-2.700581382e-34,0.000000000e+00,0.000000000e+00
6.996642374e-33,1.576213701e-33,-8.593818202e-35,-2.820070836e-34,0.000000000e+00,0.000000000e+00
7.025382365e-33,1.275792526e-33,-4.450393750e-35,-1.077424702e-34,0.000000000e+00,0.000000000e+00
7.187683971e-33,1.339401735e-33,-2.036301297e-35,1.231690453e-34,0.000000000e+00,0.000000000e+00
7.383079289e-33,1.716210992e-33,-3.747585472e-35,2.471627143e-34,0.000000000e+00,0.000000000e+00
7.490695411e-33,2.140079856e-33,-8.666510905e-35,1.778715673e-34,0.000000000e+00,0.000000000e+00
7.445002217e-33,2.312611983e-33,-1.311499459e-34,-3.611408316e-35,0.000000000e+00,0.000000000e+00
7.275752278e-33,2.107812485e-33,-1.306670794e-34,-2.458551580e-34,0.000000000e+00,0.000000000e+00
7.088016915e-33,1.659034419e-33,-6.837110829e-35,-3.050840149e-34,0.000000000e+00,0.000000000e+00
6.996039803e-33,1.269150895e-33,3.669833667e-35,-1.711795656e-34,0.000000000e+00,0.000000000e+00
7.052926021e-33,1.205039430e-33,1.393524373e-34,6.491145221e-35,0.000000000e+00,0.000000000e+00
7.219712203e-33,1.515969407e-33,1.939561125e-34,2.404216905e-34,0.000000000e+00,0.000000000e+00
7.391924916e-33,1.999198900e-33,1.801451722e-34,2.323216918e-34,0.000000000e+00,0.000000000e+00
7.465772850e-33,2.336200433e-33,1.130247092e-34,4.271862183e-35,0.000000000e+00,0.000000000e+00
7.402093163e-33,2.307258651e-33,3.225270555e-35,-2.004091140e-34,0.000000000e+00,0.000000000e+00
7.248579109e-33,1.939125926e-33,-2.256642603e-35,-3.283498109e-34,0.000000000e+00,0.000000000e+00
7.107514064e-33,1.485867871e-33,-3.472352733e-35,-2.455410000e-34,0.000000000e+00,0.000000000e+00
7.070214609e-33,1.256091387e-33,-1.771358698e-35,4.744864083e-36,0.000000000e+00,0.000000000e+00
7.159568078e-33,1.403766974e-33,-3.280673317e-36,2.676129922e-34,0.000000000e+00,0.000000000e+00
7.316302636e-33,1.824379553e-33,-1.845209582e-35,3.787662578e-34,0.000000000e+00,0.000000000e+00
7.436976396e-33,2.226626482e-33,-6.636973102e-35,2.731822266e-34,0.000000000e+00,0.000000000e+00
7.439501566e-33,2.330854403e-33,-1.230006326e-34,2.724468552e-35,0.000000000e+00,0.000000000e+00
7.315192246e-33,2.059561324e-33,-1.517005828e-34,-1.938512433e-34,0.000000000e+00,-0.000000000e+00
7.134997762e-33,1.590741035e-33,-1.264531217e-34,-2.477493930e-34,0.000000000e+00,0.000000000e+00
7.006148211e-33,1.237870984e-33,-4.925339722e-35,-1.102107935e-34,0.000000000e+00,0.000000000e+00
7.006148211e-33,1.237870984e-33,4.925339722e-35,1.102107935e-34,0.000000000e+00,0.000000000e+00
7.134997762e-33,1.590741035e-33,1.264531217e-34,2.477493930e-34,0.000000000e+00,0.000000000e+00
7.315192246e-33,2.059561324e-33,1.517005828e-34,1.938512433e-34,0.000000000e+00,0.000000000e+00
7.439501566e-33,2.330854403e-33,1.230006326e-34,-2.724468552e-35,0.000000000e+00,0.000000000e+00
7.436976396e-33,2.226626482e-33,6.636973102e-35,-2.731822266e-34,0.000000000e+00,0.000000000e+00
7.316302636e-33,1.824379553e-33,1.845209582e-35,-3.787662578e-34,0.000000000e+00,0.000000000e+00
7.159568078e-33,1.403766974e-33,3.280673317e-36,-2.676129922e-34,0.000000000e+00,0.000000000e+00
7.070214609e-33,1.256091387e-33,1.771358698e-35,-4.744864083e-36,0.000000000e+00,0.000000000e+00
7.107514064e-33,1.485867871e-33,3.472352733e-35,2.455410000e-34,0.000000000e+00,0.000000000e+00
7.248579109e-33,1.939125926e-33,2.256642603e-35,3.283498109e-34,0.000000000e+00,0.000000000e+00
7.402093163e-33,2.307258651e-33,-3.225270555e-35,2.004091140e-34,0.000000000e+00,0.000000000e+00
7.465772850e-33,2.336200433e-33,-1.130247092e-34,-4.271862183e-35,0.000000000e+00,0.000000000e+00
7.391924916e-33,1.999198900e-33,-1.801451722e-34,-2.323216918e-34,0.000000000e+00,0.000000000e+00
7.219712203e-33,1.515969407e-33,-1.939561125e-34,-2.404216905e-34,0.000000000e+00,0.000000000e+00
7.052926021e-33,1.205039430e-33,-1.393524373e-34,-6.491145221e-35,0.000000000e+00,0.000000000e+00
6.996039803e-33,1.269150895e-33,-3.669833667e-35,1.711795656e-34,0.000000000e+00,0.000000000e+00
7.088016915e-33,1.659034419e-33,6.837110829e-35,3.050840149e-34,0.000000000e+00,0.000000000e+00
7.275752278e-33,2.107812485e-33,1.306670794e-34,2.458551580e-34,0.000000000e+00,0.000000000e+00
7.445002217e-33,2.312611983e-33,1.311499459e-34,3.611408316e-35,0.000000000e+00,0.000000000e+00
7.490695411e-33,2.140079856e-33,8.666510905e-35,-1.778715673e-34,0.000000000e+00,0.000000000e+00
7.383079289e-33,1.716210992e-33,3.747585472e-35,-2.471627143e-34,0.000000000e+00,0.000000000e+00
7.187683971e-33,1.339401735e-33,2.036301297e-35,-1.231690453e-34,0.000000000e+00,0.000000000e+00
7.025382365e-33,1.275792526e-33,4.450393750e-35,1.077424702e-34,0.000000000e+00,0.000000000e+00
6.996642374e-33,1.576213701e-33,8.593818202e-35,2.820070836e-34,0.000000000e+00,0.000000000e+00
7.117538612e-33,2.039741617e-33,1.046505943e-34,2.700581382e-34,0.000000000e+00,0.000000000e+00
7.308757725e-33,2.349432170e-33,7.341625239e-35,6.548197295e-35,0.000000000e+00,0.000000000e+00
7.445833340e-33,2.288541093e-33,-7.917963952e-37,-2.086497239e-34,0.000000000e+00,0.000000000e+00
7.439565524e-33,1.890158155e-33,-7.798817050e-35,-3.809873324e-34,0.000000000e+00,0.000000000e+00
7.295150211e-33,1.417655264e-33,-1.096990669e-34,-3.459444284e-34,0.000000000e+00,0.000000000e+00
7.110823704e-33,1.187950215e-33,-7.178779778e-35,-1.334721531e-34,0.000000000e+00,-0.000000000e+00
7.015012525e-33,1.356750060e-33,1.616223912e-35,1.125765557e-34,0.000000000e+00,0.000000000e+00
