Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-4.967296258e-34,1.477977426e-33,3.794562689e-38,5.609751911e-37,-0.000000000e+00,0.000000000e+00
-4.961900800e-34,1.479785459e-33,3.689722098e-37,5.932400138e-37,-0.000000000e+00,0.000000000e+00
-4.945996797e-34,1.482415966e-33,5.713673271e-37,4.836053181e-37,-0.000000000e+00,0.000000000e+00
-4.924463625e-34,1.484962116e-33,5.707051389e-37,2.588388222e-37,-0.000000000e+00,0.000000000e+00
-4.904132183e-34,1.486524179e-33,3.573108251e-37,-1.271189742e-38,-0.000000000e+00,0.000000000e+00
-4.891667899e-34,1.486523478e-33,-6.749133902e-39,-2.416013606e-37,-0.000000000e+00,0.000000000e+00
-4.891434051e-34,1.484912969e-33,-4.036961180e-37,-3.472807718e-37,-0.000000000e+00,0.000000000e+00
-4.904008084e-34,1.482209017e-33,-6.952264151e-37,-2.876758836e-37,-0.000000000e+00,0.000000000e+00
-4.925843359e-34,1.479328470e-33,-7.666923312e-37,-7.770122373e-38,-0.000000000e+00,0.000000000e+00
-4.950228787e-34,1.477281533e-33,-5.666695344e-37,2.109427596e-37,0.000000000e+00,0.000000000e+00
-4.969298329e-34,1.476822039e-33,-1.289358075e-37,4.703989699e-37,-0.000000000e+00,0.000000000e+00
-4.976502954e-34,1.478174469e-33,4.313808030e-37,5.923616678e-37,-0.000000000e+00,0.000000000e+00
-4.968786550e-34,1.480934721e-33,9.481307661e-37,5.077025697e-37,-0.000000000e+00,0.000000000e+00
-4.947764255e-34,1.484185466e-33,1.253317647e-36,2.163932544e-37,-0.000000000e+00,0.000000000e+00
-4.919479044e-34,1.486794862e-33,1.231037120e-36,-2.038810347e-37,-0.000000000e+00,0.000000000e+00
-4.892734454e-34,1.487803416e-33,8.595681484e-37,-6.158299907e-37,-0.000000000e+00,0.000000000e+00
-4.876445152e-34,1.486769618e-33,2.274125952e-37,-8.641706706e-37,-0.000000000e+00,0.000000000e+00
-4.876777513e-34,1.483953306e-33,-4.839892019e-37,-8.291377522e-37,-0.000000000e+00,0.000000000e+00
-4.894962821e-34,1.480265324e-33,-1.048490920e-36,-4.749612997e-37,-0.000000000e+00,0.000000000e+00
-4.926511646e-34,1.476987901e-33,-1.262407701e-36,1.238468837e-37,-0.000000000e+00,0.000000000e+00
-4.962172617e-34,1.475348112e-33,-1.011866696e-36,7.901627023e-37,-0.000000000e+00,0.000000000e+00
