Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
1.890697403e-33,1.124186673e-33,-4.763378607e-37,5.803119906e-35,0.000000000e+00,0.000000000e+00
1.855699390e-33,1.124165712e-33,-1.706070755e-35,2.527959994e-35,0.000000000e+00,0.000000000e+00
1.830504185e-33,1.125647028e-33,-1.851209695e-35,7.111627757e-36,0.000000000e+00,0.000000000e+00
1.813141581e-33,1.118525712e-33,-1.385135056e-35,-3.345178995e-36,0.000000000e+00,0.000000000e+00
1.806923525e-33,1.107331202e-33,-6.906503052e-36,-8.289404072e-36,0.000000000e+00,0.000000000e+00
1.811736714e-33,1.096648516e-33,-2.609570368e-37,-8.889872353e-36,0.000000000e+00,0.000000000e+00
1.824166765e-33,1.089819043e-33,4.299631142e-36,-6.494082901e-36,0.000000000e+00,0.000000000e+00
1.838828751e-33,1.088282363e-33,5.935409204e-36,-2.673721798e-36,0.000000000e+00,0.000000000e+00
1.850238712e-33,1.091519618e-33,4.798245115e-36,1.062131585e-36,0.000000000e+00,0.000000000e+00
1.854594959e-33,1.097556972e-33,1.839319598e-36,3.589589348e-36,0.000000000e+00,0.000000000e+00
1.850895470e-33,1.103827492e-33,-1.582968869e-36,4.379838334e-36,0.000000000e+00,0.000000000e+00
1.841055816e-33,1.108092754e-33,-4.172736844e-36,3.529966453e-36,0.000000000e+00,0.000000000e+00
1.829037589e-33,1.109132228e-33,-5.097428283e-36,1.618899691e-36,0.000000000e+00,0.000000000e+00
1.819330463e-33,1.107009749e-33,-4.201333491e-36,-5.516972274e-37,0.000000000e+00,0.000000000e+00
1.815337567e-33,1.102881211e-33,-1.979823572e-36,-2.241936554e-36,0.000000000e+00,0.000000000e+00
1.818225637e-33,1.098460433e-33,6.574672185e-37,-2.995558854e-36,0.000000000e+00,-0.000000000e+00
1.826619264e-33,1.095360347e-33,2.739553696e-36,-2.739982134e-36,0.000000000e+00,0.000000000e+00
1.837210483e-33,1.094545288e-33,3.576457760e-36,-1.749880309e-36,0.000000000e+00,0.000000000e+00
1.846031785e-33,1.096068092e-33,2.976570564e-36,-5.040016220e-37,0.000000000e+00,0.000000000e+00
1.849915638e-33,1.099151070e-33,1.274409501e-36,5.048778187e-37,0.000000000e+00,0.000000000e+00
1.847613343e-33,1.102546367e-33,-8.270853882e-37,9.391879934e-37,0.000000000e+00,0.000000000e+00
1.840183832e-33,1.105021767e-33,-2.532197513e-36,7.121220206e-37,0.000000000e+00,0.000000000e+00
1.830535274e-33,1.105790336e-33,-3.241903798e-36,-1.308531973e-38,0.000000000e+00,0.000000000e+00
1.822309248e-33,1.104740099e-33,-2.754486086e-36,-9.085104087e-37,0.000000000e+00,0.000000000e+00
1.818528534e-33,1.102404191e-33,-1.311721146e-36,-1.613254527e-36,0.000000000e+00,0.000000000e+00
1.820504386e-33,1.099708642e-33,5.167399880e-37,-1.862174099e-36,0.000000000e+00,0.000000000e+00
1.827393857e-33,1.097609181e-33,2.060321935e-36,-1.568740300e-36,0.000000000e+00,0.000000000e+00
1.836553973e-33,1.096756106e-33,2.798127723e-36,-8.391076538e-37,0.000000000e+00,0.000000000e+00
1.844547569e-33,1.097302026e-33,2.541278621e-36,8.013054613e-38,0.000000000e+00,0.000000000e+00
1.848421660e-33,1.098904786e-33,1.483939890e-36,8.962155854e-37,0.000000000e+00,0.000000000e+00
1.846786802e-33,1.100903170e-33,1.103310200e-37,1.370880426e-36,0.000000000e+00,0.000000000e+00
1.840306179e-33,1.102583979e-33,-1.002016952e-36,1.393454201e-36,0.000000000e+00,0.000000000e+00
1.831424389e-33,1.103435520e-33,-1.406085097e-36,1.005228794e-36,0.000000000e+00,0.000000000e+00
1.823445784e-33,1.103299191e-33,-9.523492955e-37,3.722150374e-37,0.000000000e+00,0.000000000e+00
1.819308333e-33,1.102377626e-33,1.613793785e-37,-2.794119539e-37,0.000000000e+00,0.000000000e+00
1.820505962e-33,1.101114392e-33,1.472564310e-36,-7.403799576e-37,0.000000000e+00,0.000000000e+00
1.826552787e-33,1.100004826e-33,2.434932493e-36,-8.819214881e-37,0.000000000e+00,0.000000000e+00
1.835180143e-33,1.099415054e-33,2.628162252e-36,-6.873017061e-37,0.000000000e+00,0.000000000e+00
1.843187070e-33,1.099473211e-33,1.917457811e-36,-2.450888478e-37,0.000000000e+00,0.000000000e+00
1.847626272e-33,1.100061755e-33,5.043196231e-37,2.892228987e-37,0.000000000e+00,0.000000000e+00
1.846887310e-33,1.100898374e-33,-1.148784604e-36,7.476220947e-37,0.000000000e+00,0.000000000e+00
1.841279925e-33,1.101661910e-33,-2.490087295e-36,1.001508128e-36,0.000000000e+00,0.000000000e+00
1.832906664e-33,1.102109568e-33,-3.081471401e-36,9.958414952e-37,0.000000000e+00,0.000000000e+00
1.824876249e-33,1.102143729e-33,-2.756943547e-36,7.575993630e-37,0.000000000e+00,0.000000000e+00
1.820150914e-33,1.101813220e-33,-1.678359126e-36,3.792394790e-37,0.000000000e+00,0.000000000e+00
1.820453842e-33,1.101262364e-33,-2.689941243e-37,-1.504558343e-38,0.000000000e+00,0.000000000e+00
1.825638699e-33,1.100659459e-33,9.488137974e-37,-3.087418338e-37,0.000000000e+00,0.000000000e+00
1.833751642e-33,1.100138358e-33,1.550297874e-36,-4.265447162e-37,0.000000000e+00,-0.000000000e+00
1.841760546e-33,1.099773749e-33,1.365307218e-36,-3.534742977e-37,0.000000000e+00,0.000000000e+00
1.846680684e-33,1.099590531e-33,5.372784672e-37,-1.357202611e-37,0.000000000e+00,0.000000000e+00
1.846680684e-33,1.099590531e-33,-5.372784672e-37,1.357202611e-37,0.000000000e+00,0.000000000e+00
1.841760546e-33,1.099773749e-33,-1.365307218e-36,3.534742977e-37,0.000000000e+00,0.000000000e+00
1.833751642e-33,1.100138358e-33,-1.550297874e-36,4.265447162e-37,0.000000000e+00,0.000000000e+00
1.825638699e-33,1.100659459e-33,-9.488137974e-37,3.087418338e-37,0.000000000e+00,0.000000000e+00
1.820453842e-33,1.101262364e-33,2.689941243e-37,1.504558343e-38,0.000000000e+00,0.000000000e+00
1.820150914e-33,1.101813220e-33,1.678359126e-36,-3.792394790e-37,0.000000000e+00,0.000000000e+00
1.824876249e-33,1.102143729e-33,2.756943547e-36,-7.575993630e-37,0.000000000e+00,0.000000000e+00
1.832906664e-33,1.102109568e-33,3.081471401e-36,-9.958414952e-37,0.000000000e+00,0.000000000e+00
1.841279925e-33,1.101661910e-33,2.490087295e-36,-1.001508128e-36,0.000000000e+00,0.000000000e+00
1.846887310e-33,1.100898374e-33,1.148784604e-36,-7.476220947e-37,0.000000000e+00,0.000000000e+00
1.847626272e-33,1.100061755e-33,-5.043196231e-37,-2.892228987e-37,0.000000000e+00,0.000000000e+00
1.843187070e-33,1.099473211e-33,-1.917457811e-36,2.450888478e-37,0.000000000e+00,0.000000000e+00
1.835180143e-33,1.099415054e-33,-2.628162252e-36,6.873017061e-37,0.000000000e+00,0.000000000e+00
1.826552787e-33,1.100004826e-33,-2.434932493e-36,8.819214881e-37,0.000000000e+00,0.000000000e+00
1.820505962e-33,1.101114392e-33,-1.472564310e-36,7.403799576e-37,0.000000000e+00,0.000000000e+00
1.819308333e-33,1.102377626e-33,-1.613793785e-37,2.794119539e-37,0.000000000e+00,0.000000000e+00
1.823445784e-33,1.103299191e-33,9.523492955e-37,-3.722150374e-37,0.000000000e+00,0.000000000e+00
1.831424389e-33,1.103435520e-33,1.406085097e-36,-1.005228794e-36,0.000000000e+00,0.000000000e+00
1.840306179e-33,1.102583979e-33,1.002016952e-36,-1.393454201e-36,0.000000000e+00,0.000000000e+00
1.846786802e-33,1.100903170e-33,-1.103310200e-37,-1.370880426e-36,0.000000000e+00,0.000000000e+00
1.848421660e-33,1.098904786e-33,-1.483939890e-36,-8.962155854e-37,0.000000000e+00,0.000000000e+00
1.844547569e-33,1.097302026e-33,-2.541278621e-36,-8.013054613e-38,0.000000000e+00,0.000000000e+00
1.836553973e-33,1.096756106e-33,-2.798127723e-36,8.391076538e-37,0.000000000e+00,0.000000000e+00
1.827393857e-33,1.097609181e-33,-2.060321935e-36,1.568740300e-36,0.000000000e+00,0.000000000e+00
1.820504386e-33,1.099708642e-33,-5.167399880e-37,1.862174099e-36,0.000000000e+00,0.000000000e+00
1.818528534e-33,1.102404191e-33,1.311721146e-36,1.613254527e-36,0.000000000e+00,0.000000000e+00
1.822309248e-33,1.104740099e-33,2.754486086e-36,9.085104087e-37,0.000000000e+00,0.000000000e+00
1.830535274e-33,1.105790336e-33,3.241903798e-36,1.308531973e-38,0.000000000e+00,0.000000000e+00
1.840183832e-33,1.105021767e-33,2.532197513e-36,-7.121220206e-37,0.000000000e+00,0.000000000e+00
1.847613343e-33,1.102546367e-33,8.270853882e-37,-9.391879934e-37,0.000000000e+00,-0.000000000e+00
1.849915638e-33,1.099151070e-33,-1.274409501e-36,-5.048778187e-37,0.000000000e+00,0.000000000e+00
1.846031785e-33,1.096068092e-33,-2.976570564e-36,5.040016220e-37,0.000000000e+00,0.000000000e+00
1.837210483e-33,1.094545288e-33,-3.576457760e-36,1.749880309e-36,0.000000000e+00,0.000000000e+00
1.826619264e-33,1.095360347e-33,-2.739553696e-36,2.739982134e-36,0.000000000e+00,0.000000000e+00
1.818225637e-33,1.098460433e-33,-6.574672185e-37,2.995558854e-36,0.000000000e+00,0.000000000e+00
1.815337567e-33,1.102881211e-33,1.979823572e-36,2.241936554e-36,0.000000000e+00,0.000000000e+00
1.819330463e-33,1.107009749e-33,4.201333491e-36,5.516972274e-37,0.000000000e+00,0.000000000e+00
1.829037589e-33,1.109132228e-33,5.097428283e-36,-1.618899691e-36,0.000000000e+00,0.000000000e+00
1.841055816e-33,1.108092754e-33,4.172736844e-36,-3.529966453e-36,0.000000000e+00,0.000000000e+00
1.850895470e-33,1.103827492e-33,1.582968869e-36,-4.379838334e-36,0.000000000e+00,0.000000000e+00
1.854594959e-33,1.097556972e-33,-1.839319598e-36,-3.589589348e-36,0.000000000e+00,0.000000000e+00
1.850238712e-33,1.091519618e-33,-4.798245115e-36,-1.062131585e-36,0.000000000e+00,0.000000000e+00
1.838828751e-33,1.088282363e-33,-5.935409204e-36,2.673721798e-36,0.000000000e+00,0.000000000e+00
1.824166765e-33,1.089819043e-33,-4.299631142e-36,6.494082901e-36,0.000000000e+00,0.000000000e+00
1.811736714e-33,1.096648516e-33,2.609570368e-37,8.889872353e-36,0.000000000e+00,0.000000000e+00
1.806923525e-33,1.107331202e-33,6.906503052e-36,8.289404072e-36,0.000000000e+00,0.000000000e+00
1.813141581e-33,1.118525712e-33,1.385135056e-35,3.345178995e-36,0.000000000e+00,0.000000000e+00
1.830504185e-33,1.125647028e-33,1.851209695e-35,-7.111627757e-36,0.000000000e+00,0.000000000e+00
1.855699390e-33,1.124165712e-33,1.706070755e-35,-2.527959994e-35,0.000000000e+00,0.000000000e+00
1.890697403e-33,1.124186673e-33,4.763378607e-37,-5.803119906e-35,0.000000000e+00,0.000000000e+00
1.930793268e-33,1.219964099e-33,-1.558223724e-35,2.539641930e-35,0.000000000e+00,0.000000000e+00
1.894894357e-33,1.233466638e-33,-1.862613899e-35,1.436775818e-35,0.000000000e+00,0.000000000e+00
1.863121002e-33,1.234760332e-33,-1.730208965e-35,3.005792808e-36,0.000000000e+00,0.000000000e+00
1.841039788e-33,1.224868077e-33,-1.233191242e-35,-4.751039544e-36,0.000000000e+00,0.000000000e+00
