Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
5.076271556e-33,9.638240120e-34,1.647958089e-34,2.546375843e-34,0.000000000e+00,0.000000000e+00
4.899349230e-33,1.110248020e-33,-3.197508863e-35,1.912292258e-34,0.000000000e+00,0.000000000e+00
4.736409686e-33,1.206106840e-33,-1.113093111e-34,1.082779543e-34,0.000000000e+00,0.000000000e+00
4.587209526e-33,1.223211592e-33,-1.102721370e-34,3.069784852e-35,0.000000000e+00,0.000000000e+00
4.511173979e-33,1.177451145e-33,-6.218880719e-35,-2.534901521e-35,0.000000000e+00,0.000000000e+00
4.529521911e-33,1.100888126e-33,-2.088599316e-37,-5.106912331e-35,0.000000000e+00,0.000000000e+00
4.621368841e-33,1.029897865e-33,4.673521118e-35,-4.756081819e-35,0.000000000e+00,0.000000000e+00
4.736703579e-33,9.924145138e-34,6.147648826e-35,-2.459679555e-35,0.000000000e+00,0.000000000e+00
4.820195836e-33,9.991719062e-34,4.277355853e-35,3.668274728e-36,0.000000000e+00,0.000000000e+00
4.835473891e-33,1.041945374e-33,3.490210416e-36,2.415214812e-35,0.000000000e+00,0.000000000e+00
4.779666836e-33,1.098976203e-33,-3.644464744e-35,2.932111384e-35,0.000000000e+00,0.000000000e+00
4.682515630e-33,1.144993697e-33,-5.919501547e-35,1.911503715e-35,0.000000000e+00,0.000000000e+00
4.591200625e-33,1.161639557e-33,-5.641145575e-35,-1.467977313e-37,0.000000000e+00,0.000000000e+00
4.548176698e-33,1.144222066e-33,-3.191744599e-35,-1.915659121e-35,0.000000000e+00,0.000000000e+00
4.572088176e-33,1.102442863e-33,1.097361554e-36,-2.976849876e-35,0.000000000e+00,0.000000000e+00
4.650123144e-33,1.055279522e-33,2.677149415e-35,-2.821911389e-35,0.000000000e+00,-0.000000000e+00
4.744826667e-33,1.022515288e-33,3.396447464e-35,-1.624639670e-35,0.000000000e+00,0.000000000e+00
4.811868647e-33,1.016575380e-33,2.103518574e-35,1.317517016e-37,0.000000000e+00,0.000000000e+00
4.820468007e-33,1.037955975e-33,-3.977496865e-36,1.347059447e-35,0.000000000e+00,0.000000000e+00
4.767197145e-33,1.075858602e-33,-2.761313902e-35,1.808820563e-35,0.000000000e+00,0.000000000e+00
4.677080069e-33,1.113421682e-33,-3.754930193e-35,1.227479576e-35,0.000000000e+00,0.000000000e+00
4.591744391e-33,1.135104127e-33,-2.837768547e-35,-1.288996440e-36,0.000000000e+00,0.000000000e+00
4.550225440e-33,1.133047100e-33,-3.982894413e-36,-1.692639601e-35,0.000000000e+00,0.000000000e+00
4.571234878e-33,1.109852184e-33,2.445971613e-35,-2.845991823e-35,0.000000000e+00,0.000000000e+00
4.644899419e-33,1.076841039e-33,4.382723062e-35,-3.170988376e-35,0.000000000e+00,0.000000000e+00
4.737574437e-33,1.048780388e-33,4.519826827e-35,-2.598605672e-35,0.000000000e+00,0.000000000e+00
4.807376165e-33,1.037463789e-33,2.796585409e-35,-1.405213834e-35,0.000000000e+00,0.000000000e+00
4.823260842e-33,1.046887114e-33,6.274176975e-38,-7.045360350e-37,0.000000000e+00,0.000000000e+00
4.778964664e-33,1.071951013e-33,-2.574118518e-35,9.341065074e-36,0.000000000e+00,0.000000000e+00
4.695547102e-33,1.101060431e-33,-3.771626796e-35,1.333499983e-35,0.000000000e+00,0.000000000e+00
4.611510046e-33,1.121350470e-33,-3.050883379e-35,1.139648791e-35,0.000000000e+00,0.000000000e+00
4.565104005e-33,1.124230470e-33,-7.508247368e-36,6.141637928e-36,0.000000000e+00,0.000000000e+00
4.576927743e-33,1.108904953e-33,2.079277244e-35,1.291830775e-36,0.000000000e+00,0.000000000e+00
4.640719539e-33,1.082470114e-33,4.164227082e-35,-7.859178466e-38,0.000000000e+00,0.000000000e+00
4.726453801e-33,1.056668183e-33,4.582708356e-35,3.108303763e-36,0.000000000e+00,0.000000000e+00
4.794238813e-33,1.042773871e-33,3.177118842e-35,9.534278615e-36,0.000000000e+00,0.000000000e+00
4.812617795e-33,1.046815915e-33,6.092202824e-36,1.615239152e-35,0.000000000e+00,0.000000000e+00
4.772917967e-33,1.067126078e-33,-1.958532711e-35,1.958695495e-35,0.000000000e+00,0.000000000e+00
4.693138563e-33,1.095178082e-33,-3.404871657e-35,1.764192083e-35,0.000000000e+00,0.000000000e+00
4.609658739e-33,1.119282328e-33,-3.163453950e-35,1.027648582e-35,0.000000000e+00,0.000000000e+00
4.560591837e-33,1.129526395e-33,-1.472894760e-35,-3.456862010e-37,0.000000000e+00,0.000000000e+00
4.568394191e-33,1.121874326e-33,7.490263033e-36,-1.072889624e-35,0.000000000e+00,0.000000000e+00
4.629647048e-33,1.099736375e-33,2.345374531e-35,-1.745468376e-35,0.000000000e+00,0.000000000e+00
4.716642354e-33,1.072408081e-33,2.468561170e-35,-1.853469456e-35,0.000000000e+00,0.000000000e+00
4.790022550e-33,1.051088951e-33,9.828831854e-36,-1.415457440e-35,0.000000000e+00,0.000000000e+00
4.816700149e-33,1.044181852e-33,-1.464949604e-35,-6.520423517e-36,0.000000000e+00,0.000000000e+00
4.784894816e-33,1.053843200e-33,-3.739769163e-35,1.107212411e-36,0.000000000e+00,0.000000000e+00
4.709451726e-33,1.075203592e-33,-4.740861067e-35,5.777803361e-36,0.000000000e+00,-0.000000000e+00
4.625035234e-33,1.098548550e-33,-3.912980038e-35,6.046288189e-36,0.000000000e+00,0.000000000e+00
4.570308846e-33,1.113513141e-33,-1.510082052e-35,2.511796227e-36,0.000000000e+00,0.000000000e+00
4.570308846e-33,1.113513141e-33,1.510082052e-35,-2.511796227e-36,0.000000000e+00,0.000000000e+00
4.625035234e-33,1.098548550e-33,3.912980038e-35,-6.046288189e-36,0.000000000e+00,0.000000000e+00
4.709451726e-33,1.075203592e-33,4.740861067e-35,-5.777803361e-36,0.000000000e+00,0.000000000e+00
4.784894816e-33,1.053843200e-33,3.739769163e-35,-1.107212411e-36,0.000000000e+00,0.000000000e+00
4.816700149e-33,1.044181852e-33,1.464949604e-35,6.520423517e-36,0.000000000e+00,0.000000000e+00
4.790022550e-33,1.051088951e-33,-9.828831854e-36,1.415457440e-35,0.000000000e+00,0.000000000e+00
4.716642354e-33,1.072408081e-33,-2.468561170e-35,1.853469456e-35,0.000000000e+00,0.000000000e+00
4.629647048e-33,1.099736375e-33,-2.345374531e-35,1.745468376e-35,0.000000000e+00,0.000000000e+00
4.568394191e-33,1.121874326e-33,-7.490263033e-36,1.072889624e-35,0.000000000e+00,0.000000000e+00
4.560591837e-33,1.129526395e-33,1.472894760e-35,3.456862010e-37,0.000000000e+00,0.000000000e+00
4.609658739e-33,1.119282328e-33,3.163453950e-35,-1.027648582e-35,0.000000000e+00,0.000000000e+00
4.693138563e-33,1.095178082e-33,3.404871657e-35,-1.764192083e-35,0.000000000e+00,0.000000000e+00
4.772917967e-33,1.067126078e-33,1.958532711e-35,-1.958695495e-35,0.000000000e+00,0.000000000e+00
4.812617795e-33,1.046815915e-33,-6.092202824e-36,-1.615239152e-35,0.000000000e+00,0.000000000e+00
4.794238813e-33,1.042773871e-33,-3.177118842e-35,-9.534278615e-36,0.000000000e+00,0.000000000e+00
4.726453801e-33,1.056668183e-33,-4.582708356e-35,-3.108303763e-36,0.000000000e+00,0.000000000e+00
4.640719539e-33,1.082470114e-33,-4.164227082e-35,7.859178466e-38,0.000000000e+00,0.000000000e+00
4.576927743e-33,1.108904953e-33,-2.079277244e-35,-1.291830775e-36,0.000000000e+00,0.000000000e+00
4.565104005e-33,1.124230470e-33,7.508247368e-36,-6.141637928e-36,0.000000000e+00,0.000000000e+00
4.611510046e-33,1.121350470e-33,3.050883379e-35,-1.139648791e-35,0.000000000e+00,0.000000000e+00
4.695547102e-33,1.101060431e-33,3.771626796e-35,-1.333499983e-35,0.000000000e+00,0.000000000e+00
4.778964664e-33,1.071951013e-33,2.574118518e-35,-9.341065074e-36,0.000000000e+00,0.000000000e+00
4.823260842e-33,1.046887114e-33,-6.274176975e-38,7.045360350e-37,0.000000000e+00,0.000000000e+00
4.807376165e-33,1.037463789e-33,-2.796585409e-35,1.405213834e-35,0.000000000e+00,0.000000000e+00
4.737574437e-33,1.048780388e-33,-4.519826827e-35,2.598605672e-35,0.000000000e+00,0.000000000e+00
4.644899419e-33,1.076841039e-33,-4.382723062e-35,3.170988376e-35,0.000000000e+00,0.000000000e+00
4.571234878e-33,1.109852184e-33,-2.445971613e-35,2.845991823e-35,0.000000000e+00,0.000000000e+00
4.550225440e-33,1.133047100e-33,3.982894413e-36,1.692639601e-35,0.000000000e+00,0.000000000e+00
4.591744391e-33,1.135104127e-33,2.837768547e-35,1.288996440e-36,0.000000000e+00,0.000000000e+00
4.677080069e-33,1.113421682e-33,3.754930193e-35,-1.227479576e-35,0.000000000e+00,-0.000000000e+00
4.767197145e-33,1.075858602e-33,2.761313902e-35,-1.808820563e-35,0.000000000e+00,0.000000000e+00
4.820468007e-33,1.037955975e-33,3.977496865e-36,-1.347059447e-35,0.000000000e+00,0.000000000e+00
4.811868647e-33,1.016575380e-33,-2.103518574e-35,-1.317517016e-37,0.000000000e+00,0.000000000e+00
4.744826667e-33,1.022515288e-33,-3.396447464e-35,1.624639670e-35,0.000000000e+00,0.000000000e+00
4.650123144e-33,1.055279522e-33,-2.677149415e-35,2.821911389e-35,0.000000000e+00,0.000000000e+00
4.572088176e-33,1.102442863e-33,-1.097361554e-36,2.976849876e-35,0.000000000e+00,0.000000000e+00
4.548176698e-33,1.144222066e-33,3.191744599e-35,1.915659121e-35,0.000000000e+00,0.000000000e+00
4.591200625e-33,1.161639557e-33,5.641145575e-35,1.467977313e-37,0.000000000e+00,0.000000000e+00
4.682515630e-33,1.144993697e-33,5.919501547e-35,-1.911503715e-35,0.000000000e+00,0.000000000e+00
4.779666836e-33,1.098976203e-33,3.644464744e-35,-2.932111384e-35,0.000000000e+00,0.000000000e+00
4.835473891e-33,1.041945374e-33,-3.490210416e-36,-2.415214812e-35,0.000000000e+00,0.000000000e+00
4.820195836e-33,9.991719062e-34,-4.277355853e-35,-3.668274728e-36,0.000000000e+00,0.000000000e+00
4.736703579e-33,9.924145138e-34,-6.147648826e-35,2.459679555e-35,0.000000000e+00,0.000000000e+00
