Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
8.898166196e-33,1.943889741e-33,5.235352140e-34,7.540149215e-34,0.000000000e+00,0.000000000e+00
8.364273552e-33,2.593430670e-33,-2.077520793e-34,3.965859718e-34,0.000000000e+00,0.000000000e+00
7.560200195e-33,2.578441929e-33,-5.235048413e-34,-7.690354033e-35,0.000000000e+00,0.000000000e+00
6.892838638e-33,2.094170341e-33,-3.819973894e-34,-3.370013683e-34,0.000000000e+00,0.000000000e+00
6.806804645e-33,1.596551859e-33,-4.688019257e-36,-2.814157689e-34,0.000000000e+00,0.000000000e+00
7.302647114e-33,1.457469283e-33,2.932971329e-34,-2.851826604e-35,0.000000000e+00,0.000000000e+00
7.974424252e-33,1.729752070e-33,3.045348635e-34,1.990964693e-34,0.000000000e+00,0.000000000e+00
8.315806139e-33,2.154699086e-33,5.349103699e-35,2.394236533e-34,0.000000000e+00,0.000000000e+00
8.082493057e-33,2.386403097e-33,-2.427768591e-34,9.195347341e-35,0.000000000e+00,0.000000000e+00
7.456386134e-33,2.256681256e-33,-3.457481786e-34,-1.068351568e-34,0.000000000e+00,0.000000000e+00
6.900953265e-33,1.887673408e-33,-1.730863572e-34,-2.022922480e-34,0.000000000e+00,0.000000000e+00
6.818714396e-33,1.581193001e-33,1.444657383e-34,-1.395944738e-34,0.000000000e+00,0.000000000e+00
7.261095782e-33,1.580116785e-33,3.645985827e-34,5.331967817e-36,0.000000000e+00,0.000000000e+00
7.898605409e-33,1.885323375e-33,3.157330444e-34,9.740762258e-35,0.000000000e+00,0.000000000e+00
8.267755675e-33,2.261653793e-33,2.521297329e-35,5.460577349e-35,0.000000000e+00,0.000000000e+00
8.110495847e-33,2.420858402e-33,-2.999676711e-34,-8.778285264e-35,0.000000000e+00,-0.000000000e+00
7.557647282e-33,2.239108232e-33,-4.243110273e-34,-2.082524268e-34,0.000000000e+00,0.000000000e+00
7.025150903e-33,1.846417013e-33,-2.549877924e-34,-1.980204435e-34,0.000000000e+00,0.000000000e+00
6.903459926e-33,1.525784691e-33,9.225658370e-35,-4.915855279e-35,0.000000000e+00,0.000000000e+00
7.270782272e-33,1.502519518e-33,3.793956737e-34,1.363850715e-34,0.000000000e+00,0.000000000e+00
7.840665794e-33,1.782389325e-33,4.196344190e-34,2.231713755e-34,0.000000000e+00,0.000000000e+00
