Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-2.534726957e-34,6.504396814e-33,2.991311984e-33,9.032005421e-33,0.000000000e+00,0.000000000e+00
8.932336725e-33,1.273861251e-32,5.438888744e-33,5.916076052e-33,0.000000000e+00,0.000000000e+00
1.646559979e-32,6.121214993e-33,1.938780642e-33,-2.045269805e-34,0.000000000e+00,0.000000000e+00
1.156688557e-32,-4.060058717e-33,-3.629755601e-33,-2.795858323e-33,0.000000000e+00,0.000000000e+00
1.533319648e-34,-4.337564039e-33,-4.972096743e-33,-2.111580742e-33,0.000000000e+00,0.000000000e+00
-2.844076618e-33,5.465462742e-33,-1.650825400e-33,-2.526500711e-33,0.000000000e+00,0.000000000e+00
7.423582411e-33,1.246690085e-32,1.012562387e-33,-5.072706705e-33,0.000000000e+00,0.000000000e+00
1.961160603e-32,7.415748011e-33,-4.603371001e-34,-5.528631254e-33,0.000000000e+00,0.000000000e+00
2.016586483e-32,-3.943865447e-33,-3.067439349e-33,-4.630462868e-34,0.000000000e+00,0.000000000e+00
9.242759345e-33,-8.464453865e-33,-1.632744838e-33,7.140730201e-33,0.000000000e+00,0.000000000e+00
-6.665697620e-34,-1.451251729e-33,3.912373209e-33,1.035840866e-32,0.000000000e+00,0.000000000e+00
-1.136570410e-34,8.874336376e-33,7.857489672e-33,5.951841776e-33,0.000000000e+00,0.000000000e+00
7.541615028e-33,1.214521307e-32,5.426104269e-33,-2.177920848e-33,0.000000000e+00,0.000000000e+00
1.245815904e-32,7.225686704e-33,-1.617725916e-33,-7.459826513e-33,0.000000000e+00,0.000000000e+00
1.071736283e-32,1.155653532e-33,-7.071982260e-33,-7.183524005e-33,0.000000000e+00,0.000000000e+00
7.233891393e-33,-5.601919149e-34,-6.982158260e-33,-3.719670604e-33,-0.000000000e+00,0.000000000e+00
7.602078801e-33,7.912684970e-34,-2.879436573e-33,-4.014572753e-34,0.000000000e+00,0.000000000e+00
1.088425990e-32,1.289767251e-33,1.238260064e-33,1.927039545e-33,0.000000000e+00,0.000000000e+00
1.199412589e-32,4.282854490e-34,3.378887447e-33,3.998353393e-33,0.000000000e+00,0.000000000e+00
8.944859972e-33,9.209999903e-34,4.180923819e-33,5.434646356e-33,0.000000000e+00,0.000000000e+00
5.051005534e-33,3.902653761e-33,4.298373831e-33,4.576402494e-33,0.000000000e+00,0.000000000e+00
4.234756229e-33,6.905818073e-33,2.987890235e-33,8.995111326e-34,0.000000000e+00,0.000000000e+00
6.493154598e-33,7.051643663e-33,-3.139322410e-34,-3.592185459e-33,0.000000000e+00,0.000000000e+00
8.978119508e-33,4.546480628e-33,-4.176766949e-33,-6.008643326e-33,0.000000000e+00,0.000000000e+00
9.998254960e-33,1.906364488e-33,-6.010210832e-33,-5.180908683e-33,0.000000000e+00,0.000000000e+00
1.022770247e-32,6.627409840e-34,-4.580910407e-33,-2.220213088e-33,0.000000000e+00,0.000000000e+00
1.044095171e-32,2.612055856e-34,-1.057737913e-33,1.072155037e-33,0.000000000e+00,0.000000000e+00
9.967303844e-33,2.542897171e-35,2.411405441e-33,3.608098069e-33,0.000000000e+00,0.000000000e+00
8.144908626e-33,6.720178643e-34,4.491596778e-33,4.887494361e-33,0.000000000e+00,0.000000000e+00
6.098095900e-33,3.041691531e-33,4.852536633e-33,4.399766852e-33,0.000000000e+00,0.000000000e+00
