Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
4.712150545e-33,3.258187189e-33,7.185317346e-35,2.547733472e-33,0.000000000e+00,0.000000000e+00
7.491494743e-33,8.170542416e-33,3.253925648e-34,1.005016841e-33,0.000000000e+00,0.000000000e+00
1.152977593e-32,6.641129501e-33,-8.225624706e-34,-1.577061778e-33,0.000000000e+00,0.000000000e+00
1.206645219e-32,7.364445419e-34,-2.581635851e-33,-2.015384664e-33,0.000000000e+00,0.000000000e+00
8.480959987e-33,-2.878311417e-33,-2.808145803e-33,-2.993488216e-35,-0.000000000e+00,0.000000000e+00
4.749444821e-33,-5.111193490e-34,-7.901203441e-34,1.701475126e-33,0.000000000e+00,0.000000000e+00
4.798579359e-33,4.772433722e-33,1.701680136e-33,8.734672736e-34,0.000000000e+00,0.000000000e+00
8.215598618e-33,7.117750259e-33,2.325032932e-33,-1.718313009e-33,0.000000000e+00,0.000000000e+00
1.112308800e-32,4.523571935e-33,7.482923314e-34,-3.168502342e-33,0.000000000e+00,0.000000000e+00
1.076229021e-32,5.291829708e-34,-1.085199336e-33,-1.841808017e-33,0.000000000e+00,0.000000000e+00
8.275834079e-33,-4.017009552e-34,-1.204816084e-33,8.545285046e-34,0.000000000e+00,0.000000000e+00
6.790507525e-33,2.089153730e-33,2.947857430e-34,2.207296734e-33,0.000000000e+00,0.000000000e+00
7.573452882e-33,4.532744631e-33,1.615408055e-33,1.211890448e-33,0.000000000e+00,0.000000000e+00
8.932366152e-33,4.224357175e-33,1.418138069e-33,-6.272535389e-34,0.000000000e+00,0.000000000e+00
8.795856544e-33,2.251000391e-33,1.773490448e-34,-1.347595706e-33,0.000000000e+00,0.000000000e+00
7.440053355e-33,1.571669894e-33,-6.834025480e-34,-7.367997551e-34,0.000000000e+00,-0.000000000e+00
6.981000737e-33,3.034838941e-33,-5.854038468e-34,-1.290629763e-34,0.000000000e+00,0.000000000e+00
8.479589237e-33,4.451779260e-33,-2.992662851e-34,-3.677917994e-34,0.000000000e+00,0.000000000e+00
1.042412726e-32,3.656224206e-33,-7.081889225e-34,-6.834699801e-34,0.000000000e+00,0.000000000e+00
1.050150385e-32,1.425689238e-33,-1.528682538e-33,1.299392517e-34,0.000000000e+00,0.000000000e+00
8.435643866e-33,5.070227304e-34,-1.623365560e-33,1.869376739e-33,0.000000000e+00,0.000000000e+00
6.388899953e-33,2.070300122e-33,-4.832590012e-34,2.879085096e-33,0.000000000e+00,0.000000000e+00
6.446205387e-33,4.178763880e-33,9.958441898e-34,1.962240100e-33,0.000000000e+00,0.000000000e+00
8.233853187e-33,4.244979819e-33,1.432478752e-33,-1.111181471e-34,0.000000000e+00,0.000000000e+00
9.493997889e-33,2.340180983e-33,4.949939046e-34,-1.408577957e-33,0.000000000e+00,0.000000000e+00
8.837340749e-33,1.110206764e-33,-7.528090815e-34,-1.014849961e-33,0.000000000e+00,0.000000000e+00
7.335413818e-33,2.343317926e-33,-1.066242085e-33,4.977971974e-35,0.000000000e+00,0.000000000e+00
7.102543785e-33,4.535351656e-33,-3.441360872e-34,2.505270906e-34,0.000000000e+00,0.000000000e+00
8.652499596e-33,4.652621080e-33,4.382964999e-34,-5.074483125e-34,0.000000000e+00,0.000000000e+00
1.022268594e-32,2.034127183e-33,4.954836293e-34,-8.374969221e-34,0.000000000e+00,0.000000000e+00
9.852330131e-33,-4.610471596e-34,1.303978866e-34,2.135840832e-34,0.000000000e+00,0.000000000e+00
7.732372222e-33,2.852619992e-34,2.314782332e-34,1.726637501e-33,0.000000000e+00,0.000000000e+00
6.065017418e-33,3.792025436e-33,1.047141125e-33,1.843926223e-33,0.000000000e+00,0.000000000e+00
6.608455108e-33,6.283576390e-33,1.753232831e-33,3.777560656e-35,0.000000000e+00,0.000000000e+00
8.736508226e-33,5.007932984e-33,1.350594547e-33,-2.058770862e-33,0.000000000e+00,0.000000000e+00
1.018496800e-32,1.502386728e-33,-1.490681972e-34,-2.381784218e-33,0.000000000e+00,0.000000000e+00
9.568142614e-33,-1.588521948e-34,-1.622785704e-33,-7.556271876e-34,0.000000000e+00,0.000000000e+00
7.817186018e-33,1.846798378e-33,-1.948078640e-33,9.487545481e-34,0.000000000e+00,0.000000000e+00
7.014630971e-33,4.940483174e-33,-1.102007916e-33,1.026119487e-33,0.000000000e+00,0.000000000e+00
8.034097382e-33,5.232838973e-33,-7.886049218e-35,-1.096408900e-34,0.000000000e+00,0.000000000e+00
9.622131153e-33,2.207631388e-33,2.162574732e-34,-5.641373099e-34,0.000000000e+00,0.000000000e+00
9.850143885e-33,-6.008411752e-34,-1.352802952e-34,5.889763796e-34,0.000000000e+00,0.000000000e+00
8.258480935e-33,2.096936652e-34,-2.982529622e-34,2.033823172e-33,0.000000000e+00,0.000000000e+00
6.363127764e-33,3.827988259e-33,2.950187249e-34,1.711644405e-33,0.000000000e+00,0.000000000e+00
6.051722447e-33,6.130962200e-33,1.279891596e-33,-6.515615212e-34,0.000000000e+00,0.000000000e+00
7.632034369e-33,4.529308976e-33,1.740708388e-33,-3.026020178e-33,0.000000000e+00,0.000000000e+00
9.564659081e-33,1.006313753e-33,1.189078589e-33,-3.258807216e-33,0.000000000e+00,0.000000000e+00
1.007907106e-32,-2.625434348e-34,9.229498971e-35,-1.434877519e-33,0.000000000e+00,-0.000000000e+00
8.947281523e-33,2.132177223e-33,-5.866098992e-34,3.386032425e-34,0.000000000e+00,0.000000000e+00
7.613482818e-33,5.206160981e-33,-3.500830047e-34,4.418597126e-34,0.000000000e+00,0.000000000e+00
7.613482818e-33,5.206160981e-33,3.500830047e-34,-4.418597126e-34,0.000000000e+00,0.000000000e+00
8.947281523e-33,2.132177223e-33,5.866098992e-34,-3.386032425e-34,0.000000000e+00,0.000000000e+00
1.007907106e-32,-2.625434348e-34,-9.229498971e-35,1.434877519e-33,0.000000000e+00,0.000000000e+00
9.564659081e-33,1.006313753e-33,-1.189078589e-33,3.258807216e-33,0.000000000e+00,0.000000000e+00
7.632034369e-33,4.529308976e-33,-1.740708388e-33,3.026020178e-33,0.000000000e+00,0.000000000e+00
6.051722447e-33,6.130962200e-33,-1.279891596e-33,6.515615212e-34,0.000000000e+00,0.000000000e+00
6.363127764e-33,3.827988259e-33,-2.950187249e-34,-1.711644405e-33,0.000000000e+00,0.000000000e+00
8.258480935e-33,2.096936652e-34,2.982529622e-34,-2.033823172e-33,-0.000000000e+00,0.000000000e+00
9.850143885e-33,-6.008411752e-34,1.352802952e-34,-5.889763796e-34,0.000000000e+00,0.000000000e+00
9.622131153e-33,2.207631388e-33,-2.162574732e-34,5.641373099e-34,0.000000000e+00,0.000000000e+00
8.034097382e-33,5.232838973e-33,7.886049218e-35,1.096408900e-34,0.000000000e+00,0.000000000e+00
7.014630971e-33,4.940483174e-33,1.102007916e-33,-1.026119487e-33,0.000000000e+00,0.000000000e+00
7.817186018e-33,1.846798378e-33,1.948078640e-33,-9.487545481e-34,0.000000000e+00,0.000000000e+00
9.568142614e-33,-1.588521948e-34,1.622785704e-33,7.556271876e-34,0.000000000e+00,0.000000000e+00
1.018496800e-32,1.502386728e-33,1.490681972e-34,2.381784218e-33,0.000000000e+00,0.000000000e+00
8.736508226e-33,5.007932984e-33,-1.350594547e-33,2.058770862e-33,0.000000000e+00,0.000000000e+00
6.608455108e-33,6.283576390e-33,-1.753232831e-33,-3.777560656e-35,0.000000000e+00,0.000000000e+00
6.065017418e-33,3.792025436e-33,-1.047141125e-33,-1.843926223e-33,0.000000000e+00,0.000000000e+00
7.732372222e-33,2.852619992e-34,-2.314782332e-34,-1.726637501e-33,-0.000000000e+00,0.000000000e+00
9.852330131e-33,-4.610471596e-34,-1.303978866e-34,-2.135840832e-34,0.000000000e+00,0.000000000e+00
1.022268594e-32,2.034127183e-33,-4.954836293e-34,8.374969221e-34,0.000000000e+00,0.000000000e+00
8.652499596e-33,4.652621080e-33,-4.382964999e-34,5.074483125e-34,0.000000000e+00,0.000000000e+00
7.102543785e-33,4.535351656e-33,3.441360872e-34,-2.505270906e-34,0.000000000e+00,0.000000000e+00
7.335413818e-33,2.343317926e-33,1.066242085e-33,-4.977971974e-35,0.000000000e+00,0.000000000e+00
8.837340749e-33,1.110206764e-33,7.528090815e-34,1.014849961e-33,0.000000000e+00,0.000000000e+00
9.493997889e-33,2.340180983e-33,-4.949939046e-34,1.408577957e-33,0.000000000e+00,0.000000000e+00
8.233853187e-33,4.244979819e-33,-1.432478752e-33,1.111181471e-34,0.000000000e+00,0.000000000e+00
6.446205387e-33,4.178763880e-33,-9.958441898e-34,-1.962240100e-33,0.000000000e+00,0.000000000e+00
6.388899953e-33,2.070300122e-33,4.832590012e-34,-2.879085096e-33,0.000000000e+00,0.000000000e+00
8.435643866e-33,5.070227304e-34,1.623365560e-33,-1.869376739e-33,0.000000000e+00,-0.000000000e+00
1.050150385e-32,1.425689238e-33,1.528682538e-33,-1.299392517e-34,0.000000000e+00,0.000000000e+00
1.042412726e-32,3.656224206e-33,7.081889225e-34,6.834699801e-34,0.000000000e+00,0.000000000e+00
8.479589237e-33,4.451779260e-33,2.992662851e-34,3.677917994e-34,0.000000000e+00,0.000000000e+00
6.981000737e-33,3.034838941e-33,5.854038468e-34,1.290629763e-34,0.000000000e+00,0.000000000e+00
7.440053355e-33,1.571669894e-33,6.834025480e-34,7.367997551e-34,0.000000000e+00,0.000000000e+00
8.795856544e-33,2.251000391e-33,-1.773490448e-34,1.347595706e-33,0.000000000e+00,0.000000000e+00
8.932366152e-33,4.224357175e-33,-1.418138069e-33,6.272535389e-34,0.000000000e+00,0.000000000e+00
7.573452882e-33,4.532744631e-33,-1.615408055e-33,-1.211890448e-33,0.000000000e+00,0.000000000e+00
6.790507525e-33,2.089153730e-33,-2.947857430e-34,-2.207296734e-33,0.000000000e+00,0.000000000e+00
8.275834079e-33,-4.017009552e-34,1.204816084e-33,-8.545285046e-34,0.000000000e+00,0.000000000e+00
1.076229021e-32,5.291829708e-34,1.085199336e-33,1.841808017e-33,0.000000000e+00,0.000000000e+00
1.112308800e-32,4.523571935e-33,-7.482923314e-34,3.168502342e-33,0.000000000e+00,0.000000000e+00
8.215598618e-33,7.117750259e-33,-2.325032932e-33,1.718313009e-33,0.000000000e+00,0.000000000e+00
4.798579359e-33,4.772433722e-33,-1.701680136e-33,-8.734672736e-34,0.000000000e+00,0.000000000e+00
4.749444821e-33,-5.111193490e-34,7.901203441e-34,-1.701475126e-33,0.000000000e+00,0.000000000e+00
8.480959987e-33,-2.878311417e-33,2.808145803e-33,2.993488216e-35,0.000000000e+00,0.000000000e+00
1.206645219e-32,7.364445419e-34,2.581635851e-33,2.015384664e-33,0.000000000e+00,0.000000000e+00
