Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
3.853442876e-32,1.686601336e-32,6.202555776e-33,1.394725232e-32,0.000000000e+00,0.000000000e+00
3.143477502e-32,1.649335401e-32,-9.511172346e-34,1.480095018e-32,0.000000000e+00,0.000000000e+00
3.050719045e-32,1.894715298e-32,-6.458551573e-33,1.233069802e-32,0.000000000e+00,0.000000000e+00
2.824465229e-32,2.009269863e-32,-1.018793111e-32,7.798375680e-33,0.000000000e+00,0.000000000e+00
2.595033613e-32,2.046710834e-32,-1.171709012e-32,2.436081308e-33,0.000000000e+00,0.000000000e+00
2.379206807e-32,1.997976082e-32,-1.117431164e-32,-2.878889856e-33,0.000000000e+00,0.000000000e+00
2.204753485e-32,1.877272696e-32,-8.912785694e-33,-7.434595541e-33,0.000000000e+00,0.000000000e+00
2.090200786e-32,1.703882364e-32,-5.453084564e-33,-1.071922409e-32,0.000000000e+00,0.000000000e+00
2.045448982e-32,1.501944216e-32,-1.402422455e-33,-1.243296040e-32,0.000000000e+00,0.000000000e+00
2.071005889e-32,1.296954477e-32,2.622211754e-33,-1.249255171e-32,0.000000000e+00,0.000000000e+00
2.158651892e-32,1.112885855e-32,6.066471475e-33,-1.101662529e-32,0.000000000e+00,0.000000000e+00
2.293055207e-32,9.696104365e-33,8.499097483e-33,-8.292774372e-33,0.000000000e+00,0.000000000e+00
2.454134632e-32,8.809823636e-33,9.654220224e-33,-4.729811133e-33,0.000000000e+00,0.000000000e+00
2.619845063e-32,8.537330180e-33,9.451450051e-33,-8.009371823e-34,0.000000000e+00,0.000000000e+00
2.769027580e-32,8.872479661e-33,7.992481687e-33,3.015452917e-33,0.000000000e+00,0.000000000e+00
2.883974863e-32,9.741862983e-33,5.535840514e-33,6.290635273e-33,0.000000000e+00,-0.000000000e+00
2.952414444e-32,1.101809301e-32,2.453993604e-33,8.690278508e-33,0.000000000e+00,0.000000000e+00
2.968698634e-32,1.253813260e-32,-8.209881197e-34,1.000476849e-32,0.000000000e+00,0.000000000e+00
2.934098383e-32,1.412418454e-32,-3.855920233e-33,1.016284525e-32,0.000000000e+00,0.000000000e+00
2.856214469e-32,1.560456027e-32,-6.271696058e-33,9.228360782e-33,0.000000000e+00,0.000000000e+00
2.747628400e-32,1.683215232e-32,-7.788504002e-33,7.381933583e-33,0.000000000e+00,0.000000000e+00
2.624004054e-32,1.769860668e-32,-8.255967000e-33,4.890880704e-33,0.000000000e+00,0.000000000e+00
2.501909187e-32,1.814294844e-32,-7.665234035e-33,2.071886028e-33,0.000000000e+00,0.000000000e+00
2.396647528e-32,1.815416303e-32,-6.142459894e-33,-7.486747002e-34,0.000000000e+00,0.000000000e+00
2.320376282e-32,1.776797852e-32,-3.925474828e-33,-3.271989951e-33,0.000000000e+00,0.000000000e+00
2.280733962e-32,1.705874313e-32,-1.327476162e-33,-5.257594961e-33,0.000000000e+00,0.000000000e+00
2.280127394e-32,1.612777661e-32,1.306971383e-33,-6.544749516e-33,0.000000000e+00,0.000000000e+00
2.315735231e-32,1.508985081e-32,3.647619291e-33,-7.062846422e-33,0.000000000e+00,0.000000000e+00
2.380190600e-32,1.405951012e-32,5.419968808e-33,-6.830708893e-33,0.000000000e+00,0.000000000e+00
2.462819713e-32,1.313879065e-32,6.437345348e-33,-5.945937099e-33,0.000000000e+00,0.000000000e+00
2.551247117e-32,1.240757694e-32,6.619945328e-33,-4.566499936e-33,0.000000000e+00,0.000000000e+00
2.633139225e-32,1.191740288e-32,5.999035188e-33,-2.887439645e-33,0.000000000e+00,0.000000000e+00
2.697850005e-32,1.168902205e-32,4.706485783e-33,-1.115820733e-33,0.000000000e+00,0.000000000e+00
2.737755799e-32,1.171360688e-32,2.951721511e-33,5.530773931e-34,0.000000000e+00,0.000000000e+00
2.749116322e-32,1.195703869e-32,9.897129071e-34,1.955793029e-33,0.000000000e+00,0.000000000e+00
2.732368210e-32,1.236646289e-32,-9.153426912e-34,2.975118954e-33,0.000000000e+00,0.000000000e+00
2.691836630e-32,1.287812581e-32,-2.525637550e-33,3.547960092e-33,0.000000000e+00,0.000000000e+00
2.634928610e-32,1.342548547e-32,-3.659952867e-33,3.666478366e-33,0.000000000e+00,0.000000000e+00
2.570938809e-32,1.394668229e-32,-4.214636745e-33,3.373149667e-33,0.000000000e+00,0.000000000e+00
2.509645905e-32,1.439064167e-32,-4.172936933e-33,2.750947673e-33,0.000000000e+00,0.000000000e+00
