Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
1.150003725e-32,-2.798203386e-33,-1.623548156e-33,8.618748561e-34,0.000000000e+00,0.000000000e+00
6.236438876e-33,1.857155854e-33,-2.111920132e-33,2.435768669e-33,0.000000000e+00,0.000000000e+00
4.303081649e-33,6.847060250e-33,2.642643302e-34,1.261598635e-33,0.000000000e+00,0.000000000e+00
7.588400343e-33,6.794331611e-33,2.428969033e-33,-1.425040567e-33,0.000000000e+00,0.000000000e+00
1.203978211e-32,1.882435647e-33,1.954840856e-33,-2.416388714e-33,-0.000000000e+00,0.000000000e+00
1.234215436e-32,-2.194023810e-33,-3.522839006e-34,-4.355153731e-34,0.000000000e+00,0.000000000e+00
8.021989715e-33,-7.237133026e-34,-1.687507293e-33,2.288009067e-33,0.000000000e+00,0.000000000e+00
3.860304892e-33,4.647923561e-33,-5.950030747e-34,2.568729995e-33,0.000000000e+00,0.000000000e+00
4.441927920e-33,7.842430669e-33,1.430512728e-33,-2.746439089e-35,0.000000000e+00,0.000000000e+00
9.100054596e-33,5.310213148e-33,1.779859613e-33,-2.624967007e-33,0.000000000e+00,0.000000000e+00
1.278988837e-32,1.354945797e-35,-2.177213901e-34,-2.288754435e-33,0.000000000e+00,0.000000000e+00
1.168713186e-32,-2.072873280e-33,-2.502083556e-33,6.434620861e-34,0.000000000e+00,0.000000000e+00
7.216287019e-33,1.185365789e-33,-2.577567166e-33,2.949663389e-33,0.000000000e+00,0.000000000e+00
4.234220211e-33,5.777143601e-33,-2.721761248e-34,2.155219093e-33,0.000000000e+00,0.000000000e+00
5.651994056e-33,6.336345711e-33,2.084477476e-33,-7.521447006e-34,0.000000000e+00,0.000000000e+00
9.497559420e-33,2.380184671e-33,2.175771119e-33,-2.566612173e-33,0.000000000e+00,-0.000000000e+00
1.142218179e-32,-1.229453320e-33,9.077825598e-35,-1.545995773e-33,0.000000000e+00,0.000000000e+00
9.577941760e-33,-5.649234495e-35,-1.950016679e-33,7.245726667e-34,0.000000000e+00,0.000000000e+00
6.421281327e-33,4.667511021e-33,-2.073808071e-33,1.352256235e-33,0.000000000e+00,0.000000000e+00
5.686622564e-33,7.426534052e-33,-6.423714014e-34,-4.057277974e-34,0.000000000e+00,0.000000000e+00
8.149570299e-33,4.818838248e-33,4.215744071e-34,-2.297679351e-33,0.000000000e+00,0.000000000e+00
1.090522806e-32,-4.412217715e-34,-6.787003697e-35,-1.796604804e-33,0.000000000e+00,0.000000000e+00
1.076566954e-32,-2.552189765e-33,-1.274918664e-33,8.304731031e-34,0.000000000e+00,0.000000000e+00
7.828635961e-33,7.887151769e-34,-1.425197416e-33,2.715269729e-33,0.000000000e+00,0.000000000e+00
5.282739134e-33,5.793670035e-33,7.855856047e-35,1.655650127e-33,0.000000000e+00,0.000000000e+00
5.830056808e-33,6.924022927e-33,1.921039911e-33,-1.308183921e-33,0.000000000e+00,0.000000000e+00
8.784167948e-33,3.153533906e-33,2.302508534e-33,-2.995386613e-33,0.000000000e+00,0.000000000e+00
1.096492408e-32,-9.971756295e-34,8.982364586e-34,-1.625682796e-33,0.000000000e+00,0.000000000e+00
1.022683978e-32,-7.494144605e-34,-8.060981684e-34,1.232781264e-33,0.000000000e+00,0.000000000e+00
7.666327656e-33,3.463924900e-33,-1.110171769e-33,2.502194293e-33,0.000000000e+00,0.000000000e+00
6.205820637e-33,6.607308261e-33,1.609297528e-34,1.079358854e-33,0.000000000e+00,0.000000000e+00
7.308706549e-33,4.938211023e-33,1.618249783e-33,-1.019644634e-33,0.000000000e+00,0.000000000e+00
9.499608702e-33,3.445663935e-34,1.889499696e-33,-1.107294699e-33,0.000000000e+00,0.000000000e+00
1.018502617e-32,-1.848478284e-33,1.015609700e-33,1.011322636e-33,0.000000000e+00,0.000000000e+00
8.590132846e-33,9.808385285e-34,1.920142112e-34,2.813467641e-33,0.000000000e+00,0.000000000e+00
6.534797525e-33,5.750359584e-33,2.813819060e-34,2.002602739e-33,0.000000000e+00,0.000000000e+00
6.312584976e-33,7.221124276e-33,8.332532213e-34,-7.999181783e-34,0.000000000e+00,0.000000000e+00
8.144364791e-33,3.955053188e-33,6.760457076e-34,-2.718335245e-33,0.000000000e+00,0.000000000e+00
1.001780219e-32,-1.595522289e-34,-6.564968794e-34,-1.863861251e-33,0.000000000e+00,0.000000000e+00
9.972886096e-33,-4.801498514e-34,-2.300929101e-33,5.728932310e-34,0.000000000e+00,0.000000000e+00
8.214838853e-33,3.069145571e-33,-2.928432008e-33,1.748175483e-33,0.000000000e+00,0.000000000e+00
6.755916996e-33,6.046731431e-33,-2.114868287e-33,4.231337049e-34,0.000000000e+00,0.000000000e+00
7.110359798e-33,4.756050745e-33,-7.120466435e-34,-1.699901782e-33,0.000000000e+00,0.000000000e+00
8.677013246e-33,5.600527876e-34,1.317295071e-34,-2.046129288e-33,0.000000000e+00,0.000000000e+00
9.555106751e-33,-1.731773752e-33,1.632964479e-34,-1.867336205e-34,0.000000000e+00,0.000000000e+00
8.762547907e-33,5.343981051e-34,1.168738462e-34,1.698306599e-33,0.000000000e+00,0.000000000e+00
7.311187231e-33,4.799800050e-33,6.796988753e-34,1.407297614e-33,0.000000000e+00,0.000000000e+00
6.972977159e-33,6.298666544e-33,1.568782125e-33,-6.959614715e-34,0.000000000e+00,-0.000000000e+00
8.208723863e-33,3.578796768e-33,1.792877799e-33,-2.112983443e-33,0.000000000e+00,0.000000000e+00
9.639179135e-33,1.021791183e-34,8.006903568e-34,-1.139264470e-33,0.000000000e+00,0.000000000e+00
9.639179135e-33,1.021791183e-34,-8.006903568e-34,1.139264470e-33,0.000000000e+00,0.000000000e+00
8.208723863e-33,3.578796768e-33,-1.792877799e-33,2.112983443e-33,0.000000000e+00,0.000000000e+00
6.972977159e-33,6.298666544e-33,-1.568782125e-33,6.959614715e-34,0.000000000e+00,0.000000000e+00
7.311187231e-33,4.799800050e-33,-6.796988753e-34,-1.407297614e-33,0.000000000e+00,0.000000000e+00
8.762547907e-33,5.343981051e-34,-1.168738462e-34,-1.698306599e-33,0.000000000e+00,0.000000000e+00
9.555106751e-33,-1.731773752e-33,-1.632964479e-34,1.867336205e-34,0.000000000e+00,0.000000000e+00
8.677013246e-33,5.600527876e-34,-1.317295071e-34,2.046129288e-33,0.000000000e+00,0.000000000e+00
7.110359798e-33,4.756050745e-33,7.120466435e-34,1.699901782e-33,0.000000000e+00,0.000000000e+00
6.755916996e-33,6.046731431e-33,2.114868287e-33,-4.231337049e-34,0.000000000e+00,0.000000000e+00
8.214838853e-33,3.069145571e-33,2.928432008e-33,-1.748175483e-33,0.000000000e+00,0.000000000e+00
9.972886096e-33,-4.801498514e-34,2.300929101e-33,-5.728932310e-34,0.000000000e+00,0.000000000e+00
1.001780219e-32,-1.595522289e-34,6.564968794e-34,1.863861251e-33,0.000000000e+00,0.000000000e+00
8.144364791e-33,3.955053188e-33,-6.760457076e-34,2.718335245e-33,0.000000000e+00,0.000000000e+00
6.312584976e-33,7.221124276e-33,-8.332532213e-34,7.999181783e-34,0.000000000e+00,0.000000000e+00
6.534797525e-33,5.750359584e-33,-2.813819060e-34,-2.002602739e-33,0.000000000e+00,0.000000000e+00
8.590132846e-33,9.808385285e-34,-1.920142112e-34,-2.813467641e-33,0.000000000e+00,0.000000000e+00
1.018502617e-32,-1.848478284e-33,-1.015609700e-33,-1.011322636e-33,0.000000000e+00,0.000000000e+00
9.499608702e-33,3.445663935e-34,-1.889499696e-33,1.107294699e-33,0.000000000e+00,0.000000000e+00
7.308706549e-33,4.938211023e-33,-1.618249783e-33,1.019644634e-33,0.000000000e+00,0.000000000e+00
6.205820637e-33,6.607308261e-33,-1.609297528e-34,-1.079358854e-33,0.000000000e+00,0.000000000e+00
7.666327656e-33,3.463924900e-33,1.110171769e-33,-2.502194293e-33,0.000000000e+00,0.000000000e+00
1.022683978e-32,-7.494144605e-34,8.060981684e-34,-1.232781264e-33,0.000000000e+00,0.000000000e+00
1.096492408e-32,-9.971756295e-34,-8.982364586e-34,1.625682796e-33,0.000000000e+00,0.000000000e+00
8.784167948e-33,3.153533906e-33,-2.302508534e-33,2.995386613e-33,0.000000000e+00,0.000000000e+00
5.830056808e-33,6.924022927e-33,-1.921039911e-33,1.308183921e-33,0.000000000e+00,0.000000000e+00
5.282739134e-33,5.793670035e-33,-7.855856047e-35,-1.655650127e-33,0.000000000e+00,0.000000000e+00
7.828635961e-33,7.887151769e-34,1.425197416e-33,-2.715269729e-33,0.000000000e+00,0.000000000e+00
1.076566954e-32,-2.552189765e-33,1.274918664e-33,-8.304731031e-34,0.000000000e+00,0.000000000e+00
1.090522806e-32,-4.412217715e-34,6.787003697e-35,1.796604804e-33,0.000000000e+00,0.000000000e+00
8.149570299e-33,4.818838248e-33,-4.215744071e-34,2.297679351e-33,0.000000000e+00,-0.000000000e+00
5.686622564e-33,7.426534052e-33,6.423714014e-34,4.057277974e-34,0.000000000e+00,0.000000000e+00
6.421281327e-33,4.667511021e-33,2.073808071e-33,-1.352256235e-33,0.000000000e+00,0.000000000e+00
9.577941760e-33,-5.649234495e-35,1.950016679e-33,-7.245726667e-34,0.000000000e+00,0.000000000e+00
1.142218179e-32,-1.229453320e-33,-9.077825598e-35,1.545995773e-33,0.000000000e+00,0.000000000e+00
9.497559420e-33,2.380184671e-33,-2.175771119e-33,2.566612173e-33,0.000000000e+00,0.000000000e+00
5.651994056e-33,6.336345711e-33,-2.084477476e-33,7.521447006e-34,0.000000000e+00,0.000000000e+00
4.234220211e-33,5.777143601e-33,2.721761248e-34,-2.155219093e-33,0.000000000e+00,0.000000000e+00
7.216287019e-33,1.185365789e-33,2.577567166e-33,-2.949663389e-33,0.000000000e+00,0.000000000e+00
1.168713186e-32,-2.072873280e-33,2.502083556e-33,-6.434620861e-34,0.000000000e+00,0.000000000e+00
1.278988837e-32,1.354945797e-35,2.177213901e-34,2.288754435e-33,0.000000000e+00,0.000000000e+00
9.100054596e-33,5.310213148e-33,-1.779859613e-33,2.624967007e-33,0.000000000e+00,0.000000000e+00
4.441927920e-33,7.842430669e-33,-1.430512728e-33,2.746439089e-35,0.000000000e+00,0.000000000e+00
3.860304892e-33,4.647923561e-33,5.950030747e-34,-2.568729995e-33,0.000000000e+00,0.000000000e+00
8.021989715e-33,-7.237133026e-34,1.687507293e-33,-2.288009067e-33,0.000000000e+00,0.000000000e+00
1.234215436e-32,-2.194023810e-33,3.522839006e-34,4.355153731e-34,0.000000000e+00,0.000000000e+00
1.203978211e-32,1.882435647e-33,-1.954840856e-33,2.416388714e-33,0.000000000e+00,0.000000000e+00
7.588400343e-33,6.794331611e-33,-2.428969033e-33,1.425040567e-33,0.000000000e+00,0.000000000e+00
4.303081649e-33,6.847060250e-33,-2.642643302e-34,-1.261598635e-33,0.000000000e+00,0.000000000e+00
6.236438876e-33,1.857155854e-33,2.111920132e-33,-2.435768669e-33,0.000000000e+00,0.000000000e+00
1.150003725e-32,-2.798203386e-33,1.623548156e-33,-8.618748561e-34,0.000000000e+00,0.000000000e+00
1.434597842e-32,-5.774464083e-33,-3.612816889e-33,4.485192248e-34,0.000000000e+00,0.000000000e+00
5.256294935e-33,2.163953297e-33,-3.357190224e-33,2.246795252e-33,0.000000000e+00,0.000000000e+00
1.793917350e-33,1.119478648e-32,-3.020346467e-34,1.289091466e-33,0.000000000e+00,0.000000000e+00
7.639321871e-33,1.140628082e-32,2.281705930e-33,-1.431245983e-33,0.000000000e+00,0.000000000e+00
1.556560708e-32,2.885802828e-33,2.011943659e-33,-2.702473178e-33,0.000000000e+00,0.000000000e+00
1.629225371e-32,-4.326396121e-33,-2.132439684e-34,-1.032416926e-33,0.000000000e+00,0.000000000e+00
9.075027626e-33,-1.823674945e-33,-1.567723160e-33,1.608123961e-33,0.000000000e+00,0.000000000e+00
2.196322639e-33,7.533525801e-33,-6.092353096e-34,2.139971112e-33,0.000000000e+00,0.000000000e+00
3.382411197e-33,1.300878467e-32,1.236851511e-33,3.296996111e-36,0.000000000e+00,0.000000000e+00
1.121986002e-32,8.377867905e-33,1.536836934e-33,-2.187486756e-33,0.000000000e+00,0.000000000e+00
1.699587649e-32,-1.003605829e-33,-2.377296232e-34,-1.704547621e-33,0.000000000e+00,0.000000000e+00
1.449163248e-32,-4.480765352e-33,-2.090036874e-33,1.089156712e-33,-0.000000000e+00,0.000000000e+00
6.655279199e-33,1.664722314e-33,-1.803555684e-33,3.106499160e-33,0.000000000e+00,0.000000000e+00
2.015682262e-33,1.013324321e-32,5.008832532e-34,2.045551329e-33,0.000000000e+00,0.000000000e+00
5.232355678e-33,1.121418096e-32,2.437471865e-33,-9.954438232e-34,0.000000000e+00,0.000000000e+00
1.233095603e-32,3.978766918e-33,1.940429138e-33,-2.771392149e-33,0.000000000e+00,0.000000000e+00
1.552021892e-32,-2.853487595e-33,-5.253645912e-34,-1.532375486e-33,0.000000000e+00,0.000000000e+00
1.181635597e-32,-1.206485331e-33,-2.518774092e-33,1.117233671e-33,0.000000000e+00,0.000000000e+00
5.904307083e-33,6.945248885e-33,-2.243596489e-33,2.192534965e-33,0.000000000e+00,0.000000000e+00
4.490514703e-33,1.193339492e-32,-3.384926964e-34,7.654142658e-34,0.000000000e+00,0.000000000e+00
8.819975697e-33,7.696152066e-33,1.019895167e-33,-1.112351654e-33,0.000000000e+00,0.000000000e+00
1.363769028e-32,-1.117962050e-33,5.623486623e-34,-9.822814810e-34,0.000000000e+00,0.000000000e+00
1.336197547e-32,-4.457980917e-33,-8.132544677e-34,1.037261187e-33,0.000000000e+00,0.000000000e+00
8.307843073e-33,1.563130587e-33,-1.244450200e-33,2.370200221e-33,0.000000000e+00,0.000000000e+00
