Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
3.651872034e-33,1.019113440e-33,8.976567832e-35,1.498699430e-34,0.000000000e+00,0.000000000e+00
3.582456026e-33,1.083886934e-33,-3.917129640e-36,9.148370949e-35,0.000000000e+00,0.000000000e+00
3.530059527e-33,1.112597404e-33,-4.086774996e-35,3.857664685e-35,0.000000000e+00,0.000000000e+00
3.474480492e-33,1.091075482e-33,-4.629965262e-35,-2.242028660e-36,0.000000000e+00,0.000000000e+00
3.433110086e-33,1.038783210e-33,-3.352942343e-35,-2.636107069e-35,0.000000000e+00,0.000000000e+00
3.416240769e-33,9.819787494e-34,-1.262454562e-35,-3.228814128e-35,0.000000000e+00,0.000000000e+00
3.424744076e-33,9.443502577e-34,7.755181080e-36,-2.325558988e-35,0.000000000e+00,0.000000000e+00
3.451094711e-33,9.390830543e-34,2.134278042e-35,-6.249436085e-36,0.000000000e+00,0.000000000e+00
3.482888601e-33,9.651928868e-34,2.530565704e-35,1.048984622e-35,0.000000000e+00,0.000000000e+00
3.507565220e-33,1.009290247e-33,2.041398383e-35,2.030697858e-35,0.000000000e+00,0.000000000e+00
3.516712326e-33,1.051851051e-33,1.017878638e-35,2.020999230e-35,0.000000000e+00,0.000000000e+00
3.508548503e-33,1.075386552e-33,-7.298438932e-37,1.147097615e-35,0.000000000e+00,0.000000000e+00
3.487878509e-33,1.071282947e-33,-8.222716747e-36,-1.366822556e-36,0.000000000e+00,0.000000000e+00
3.463731282e-33,1.042730446e-33,-1.010863787e-35,-1.259074611e-35,0.000000000e+00,0.000000000e+00
3.445685636e-33,1.002792082e-33,-6.595441968e-36,-1.766095905e-35,0.000000000e+00,0.000000000e+00
3.440286819e-33,9.686074945e-34,1.072321661e-37,-1.489100465e-35,0.000000000e+00,-0.000000000e+00
3.448835304e-33,9.542131645e-34,6.849735394e-36,-5.875537249e-36,0.000000000e+00,0.000000000e+00
3.467256564e-33,9.649157506e-34,1.082536375e-35,5.406326656e-36,0.000000000e+00,0.000000000e+00
3.487965398e-33,9.954288835e-34,1.059347814e-35,1.436587143e-35,0.000000000e+00,0.000000000e+00
3.502918411e-33,1.032398196e-33,6.496994292e-36,1.769637037e-35,0.000000000e+00,0.000000000e+00
3.506660240e-33,1.060150499e-33,3.758475528e-37,1.462006937e-35,0.000000000e+00,0.000000000e+00
3.498237324e-33,1.067232369e-33,-5.258713958e-36,7.029682823e-36,0.000000000e+00,0.000000000e+00
3.481330024e-33,1.051048363e-33,-8.240466314e-36,-1.468407943e-36,0.000000000e+00,0.000000000e+00
3.462645308e-33,1.018748310e-33,-7.562921711e-36,-7.159813848e-36,0.000000000e+00,0.000000000e+00
3.449254324e-33,9.840834372e-34,-3.702434400e-36,-7.786234586e-36,0.000000000e+00,0.000000000e+00
3.445918084e-33,9.616017638e-34,1.639069122e-36,-3.426187792e-36,0.000000000e+00,0.000000000e+00
3.453400841e-33,9.606135661e-34,6.240125954e-36,3.642258301e-36,0.000000000e+00,0.000000000e+00
3.468358340e-33,9.814081697e-34,8.224988221e-36,9.999640545e-36,0.000000000e+00,0.000000000e+00
3.484775423e-33,1.015240785e-33,6.756830096e-36,1.259053498e-35,0.000000000e+00,0.000000000e+00
