Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
-7.653476845e-33,2.448887079e-32,-4.238531027e-33,-1.318474325e-32,-0.000000000e+00,0.000000000e+00
-6.561391384e-33,2.470828001e-32,9.248216234e-33,-5.430847993e-33,-0.000000000e+00,0.000000000e+00
-6.635330897e-33,2.120508471e-32,4.746514948e-33,6.205491416e-33,-0.000000000e+00,0.000000000e+00
-2.988065043e-33,1.943461181e-32,-3.812413798e-33,3.589673387e-33,-0.000000000e+00,0.000000000e+00
-2.639451402e-34,2.201476357e-32,-2.546290820e-33,-2.271052112e-33,-0.000000000e+00,0.000000000e+00
-1.376406129e-33,2.458826179e-32,1.218469817e-33,-1.848009451e-33,-0.000000000e+00,0.000000000e+00
-3.019129198e-33,2.443539169e-32,1.250114091e-33,3.992602391e-34,-0.000000000e+00,0.000000000e+00
-3.002150268e-33,2.369992865e-32,3.266248581e-35,6.197801636e-34,-0.000000000e+00,0.000000000e+00
-2.591274220e-33,2.390870213e-32,-1.865635210e-34,7.204648765e-35,-0.000000000e+00,0.000000000e+00
-2.776268015e-33,2.434654588e-32,1.395932484e-35,-1.697425657e-35,-0.000000000e+00,0.000000000e+00
-3.193484195e-33,2.438037299e-32,7.359039026e-36,9.726823685e-35,-0.000000000e+00,0.000000000e+00
-3.449150450e-33,2.414108308e-32,-8.770193662e-35,1.014553966e-34,-0.000000000e+00,0.000000000e+00
-3.527738042e-33,2.384346313e-32,-1.129437083e-34,5.269648957e-35,-0.000000000e+00,0.000000000e+00
-3.486917939e-33,2.356093569e-32,-1.007535876e-34,3.078959675e-35,-0.000000000e+00,0.000000000e+00
-3.355963997e-33,2.333905692e-32,-9.507121306e-35,1.281431697e-35,-0.000000000e+00,0.000000000e+00
-3.178312550e-33,2.322120346e-32,-7.903265204e-35,-2.629814327e-35,0.000000000e+00,0.000000000e+00
-3.009412616e-33,2.321715199e-32,-3.542869901e-35,-6.860229918e-35,-0.000000000e+00,0.000000000e+00
-2.886409706e-33,2.330317692e-32,2.260351944e-35,-9.092011501e-35,-0.000000000e+00,0.000000000e+00
-2.820340734e-33,2.344600790e-32,7.326418535e-35,-8.853192310e-35,-0.000000000e+00,0.000000000e+00
-2.809493270e-33,2.361515297e-32,1.033256893e-34,-6.736919220e-35,-0.000000000e+00,0.000000000e+00
-2.847908348e-33,2.378035618e-32,1.083220022e-34,-3.515907246e-35,-0.000000000e+00,0.000000000e+00
-2.924026750e-33,2.391123371e-32,8.983915269e-35,5.903706187e-37,-0.000000000e+00,0.000000000e+00
-3.019664479e-33,2.398327029e-32,5.403022912e-35,3.321436230e-35,-0.000000000e+00,0.000000000e+00
-3.113062278e-33,2.398427988e-32,9.802080931e-36,5.763116314e-35,-0.000000000e+00,0.000000000e+00
-3.184049783e-33,2.391762891e-32,-3.331183503e-35,7.058309750e-35,-0.000000000e+00,0.000000000e+00
-3.219072456e-33,2.380121340e-32,-6.681460062e-35,7.055807164e-35,-0.000000000e+00,0.000000000e+00
-3.214182570e-33,2.366266530e-32,-8.438110775e-35,5.795100928e-35,-0.000000000e+00,0.000000000e+00
-3.175057155e-33,2.353254623e-32,-8.285986309e-35,3.533280765e-35,-0.000000000e+00,0.000000000e+00
-3.114424104e-33,2.343759434e-32,-6.303119056e-35,7.224722545e-36,-0.000000000e+00,0.000000000e+00
-3.048114300e-33,2.339558086e-32,-2.961195511e-35,-2.079723198e-35,-0.000000000e+00,0.000000000e+00
-2.991093540e-33,2.341251182e-32,9.726539868e-36,-4.333924318e-35,-0.000000000e+00,0.000000000e+00
