Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
8.901346224e-33,2.006299759e-33,5.058687755e-34,1.168778538e-33,0.000000000e+00,0.000000000e+00
8.279329217e-33,3.538049034e-33,-9.661436369e-35,7.047502169e-34,0.000000000e+00,0.000000000e+00
7.785772174e-33,3.742520088e-33,-2.776492807e-34,-1.880148665e-34,0.000000000e+00,0.000000000e+00
7.663936827e-33,2.684278784e-33,-1.551251745e-34,-7.375199062e-34,0.000000000e+00,0.000000000e+00
7.946128990e-33,1.374867084e-33,1.137950920e-35,-5.512736668e-34,0.000000000e+00,0.000000000e+00
8.292732296e-33,9.249549752e-34,5.624043172e-35,1.439088098e-34,0.000000000e+00,0.000000000e+00
8.344907316e-33,1.644880096e-33,-1.010748789e-36,7.245594745e-34,0.000000000e+00,0.000000000e+00
8.039440493e-33,2.840465935e-33,-3.039325569e-35,7.013486158e-34,0.000000000e+00,0.000000000e+00
7.641789624e-33,3.455897853e-33,5.330087399e-35,1.167396016e-34,0.000000000e+00,0.000000000e+00
7.496957990e-33,2.994655569e-33,1.985835797e-34,-5.172608350e-34,0.000000000e+00,0.000000000e+00
7.729530953e-33,1.924072945e-33,2.645597820e-34,-6.730598702e-34,0.000000000e+00,0.000000000e+00
8.147945143e-33,1.230252298e-33,1.556768460e-34,-2.541787872e-34,0.000000000e+00,0.000000000e+00
8.418964332e-33,1.532099427e-33,-8.188085217e-35,3.463786038e-34,0.000000000e+00,0.000000000e+00
8.348394629e-33,2.539024199e-33,-2.885673404e-34,6.114563547e-34,0.000000000e+00,0.000000000e+00
8.027366744e-33,3.323172507e-33,-3.188807177e-34,3.560162150e-34,0.000000000e+00,0.000000000e+00
7.733017131e-33,3.155258774e-33,-1.573973583e-34,-1.280761293e-34,0.000000000e+00,-0.000000000e+00
7.685265399e-33,2.159348643e-33,7.325100927e-35,-3.568006767e-34,0.000000000e+00,0.000000000e+00
7.873593578e-33,1.207665752e-33,2.140604652e-34,-1.036276732e-34,0.000000000e+00,0.000000000e+00
8.092445288e-33,1.150873179e-33,1.913848898e-34,3.925961932e-34,0.000000000e+00,0.000000000e+00
8.137727038e-33,2.065338552e-33,5.868782659e-35,6.468121017e-34,0.000000000e+00,0.000000000e+00
7.984503369e-33,3.181152834e-33,-6.758912617e-35,3.746665525e-34,0.000000000e+00,0.000000000e+00
7.795283656e-33,3.552391165e-33,-1.135312961e-34,-2.365326692e-34,0.000000000e+00,0.000000000e+00
7.763352845e-33,2.878196151e-33,-1.011437379e-34,-6.794854770e-34,0.000000000e+00,0.000000000e+00
7.936536076e-33,1.754855591e-33,-1.090306535e-34,-5.702611873e-34,0.000000000e+00,0.000000000e+00
8.174974200e-33,1.144384366e-33,-1.837059022e-34,9.029881508e-36,0.000000000e+00,0.000000000e+00
8.273464488e-33,1.534363196e-33,-2.856445381e-34,5.732705025e-34,0.000000000e+00,0.000000000e+00
8.137181885e-33,2.528615297e-33,-3.190879692e-34,6.497093161e-34,0.000000000e+00,0.000000000e+00
7.860154474e-33,3.219701252e-33,-2.181532687e-34,1.812939906e-34,0.000000000e+00,0.000000000e+00
7.645490285e-33,3.001525398e-33,-1.224779456e-35,-4.344575377e-34,0.000000000e+00,0.000000000e+00
7.641389454e-33,2.097905703e-33,1.872176115e-34,-7.002969020e-34,0.000000000e+00,0.000000000e+00
7.831459159e-33,1.344906415e-33,2.685082677e-34,-4.503555286e-34,0.000000000e+00,0.000000000e+00
8.063239161e-33,1.432041819e-33,2.020277597e-34,2.292404468e-35,0.000000000e+00,0.000000000e+00
8.179653647e-33,2.284718105e-33,5.749865200e-35,2.519665568e-34,0.000000000e+00,0.000000000e+00
8.138174521e-33,3.136434730e-33,-5.424090151e-35,2.741654005e-35,0.000000000e+00,0.000000000e+00
8.024173735e-33,3.219457214e-33,-6.423296248e-35,-4.095156861e-34,0.000000000e+00,0.000000000e+00
7.960728521e-33,2.452420445e-33,1.265612925e-35,-5.880930517e-34,0.000000000e+00,0.000000000e+00
8.000784741e-33,1.511408311e-33,1.037864427e-34,-2.429613065e-34,0.000000000e+00,0.000000000e+00
8.091627643e-33,1.225494727e-33,1.433309406e-34,4.289246977e-34,0.000000000e+00,0.000000000e+00
8.131658490e-33,1.840290041e-33,1.196011532e-34,9.226447670e-34,0.000000000e+00,0.000000000e+00
8.061723453e-33,2.806415420e-33,7.099675363e-35,8.569872303e-34,0.000000000e+00,0.000000000e+00
7.912515573e-33,3.276614583e-33,4.265086475e-35,3.017607729e-34,0.000000000e+00,0.000000000e+00
7.775452020e-33,2.861761503e-33,4.566591518e-35,-2.883544072e-34,0.000000000e+00,0.000000000e+00
7.730169185e-33,1.968804672e-33,5.214109711e-35,-4.727443694e-34,0.000000000e+00,0.000000000e+00
7.790813280e-33,1.422867323e-33,2.471009121e-35,-2.012959157e-34,0.000000000e+00,0.000000000e+00
7.907947509e-33,1.718506212e-33,-4.864328107e-35,1.640973320e-34,0.000000000e+00,0.000000000e+00
8.013279028e-33,2.574987608e-33,-1.431935279e-34,1.966018651e-34,0.000000000e+00,0.000000000e+00
8.065329248e-33,3.193739811e-33,-2.146380284e-34,-1.954375909e-34,0.000000000e+00,0.000000000e+00
8.064576355e-33,2.983605500e-33,-2.271472356e-34,-6.764488297e-34,0.000000000e+00,-0.000000000e+00
8.038300282e-33,2.099637535e-33,-1.711245280e-34,-7.829476810e-34,0.000000000e+00,0.000000000e+00
8.016482097e-33,1.309978249e-33,-6.334115468e-35,-3.455866973e-34,0.000000000e+00,0.000000000e+00
8.016482097e-33,1.309978249e-33,6.334115468e-35,3.455866973e-34,0.000000000e+00,0.000000000e+00
8.038300282e-33,2.099637535e-33,1.711245280e-34,7.829476810e-34,0.000000000e+00,0.000000000e+00
8.064576355e-33,2.983605500e-33,2.271472356e-34,6.764488297e-34,0.000000000e+00,0.000000000e+00
8.065329248e-33,3.193739811e-33,2.146380284e-34,1.954375909e-34,0.000000000e+00,0.000000000e+00
8.013279028e-33,2.574987608e-33,1.431935279e-34,-1.966018651e-34,0.000000000e+00,0.000000000e+00
7.907947509e-33,1.718506212e-33,4.864328107e-35,-1.640973320e-34,0.000000000e+00,0.000000000e+00
7.790813280e-33,1.422867323e-33,-2.471009121e-35,2.012959157e-34,0.000000000e+00,0.000000000e+00
7.730169185e-33,1.968804672e-33,-5.214109711e-35,4.727443694e-34,0.000000000e+00,0.000000000e+00
7.775452020e-33,2.861761503e-33,-4.566591518e-35,2.883544072e-34,0.000000000e+00,0.000000000e+00
7.912515573e-33,3.276614583e-33,-4.265086475e-35,-3.017607729e-34,0.000000000e+00,0.000000000e+00
8.061723453e-33,2.806415420e-33,-7.099675363e-35,-8.569872303e-34,0.000000000e+00,0.000000000e+00
