Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz
7.645923251e-33,1.200688580e-33,3.426379250e-34,6.727076189e-34,0.000000000e+00,0.000000000e+00
7.182754467e-33,1.832659906e-33,-1.006377094e-34,5.567378511e-34,0.000000000e+00,0.000000000e+00
6.743142518e-33,2.165025594e-33,-2.394099222e-34,2.444891485e-34,0.000000000e+00,0.000000000e+00
6.450376930e-33,2.101097411e-33,-1.464124800e-34,-8.082191801e-35,0.000000000e+00,0.000000000e+00
6.459254794e-33,1.753173662e-33,3.328128755e-35,-2.744318732e-34,0.000000000e+00,0.000000000e+00
6.722560303e-33,1.359104618e-33,1.575863446e-34,-2.713644070e-34,0.000000000e+00,0.000000000e+00
7.046292096e-33,1.150825399e-33,1.506115133e-34,-1.086248784e-34,0.000000000e+00,0.000000000e+00
7.219024671e-33,1.231553701e-33,3.130400668e-35,1.026588284e-34,0.000000000e+00,0.000000000e+00
7.139967264e-33,1.529404843e-33,-1.113083257e-34,2.411992691e-34,0.000000000e+00,0.000000000e+00
6.871656957e-33,1.850743862e-33,-1.803238124e-34,2.402333290e-34,0.000000000e+00,0.000000000e+00
6.590900917e-33,1.999618069e-33,-1.322761262e-34,1.179927700e-34,0.000000000e+00,0.000000000e+00
6.473186332e-33,1.892812622e-33,-1.336501649e-36,-4.075349906e-35,0.000000000e+00,0.000000000e+00
6.583980589e-33,1.604442661e-33,1.258819509e-34,-1.389074888e-34,0.000000000e+00,0.000000000e+00
6.842932540e-33,1.316443641e-33,1.668615165e-34,-1.243151216e-34,0.000000000e+00,0.000000000e+00
7.079901598e-33,1.206652166e-33,9.480861228e-35,-1.719287883e-35,0.000000000e+00,0.000000000e+00
7.144780911e-33,1.341966752e-33,-4.631985147e-35,1.065716390e-34,0.000000000e+00,-0.000000000e+00
7.001233982e-33,1.639715327e-33,-1.713318302e-34,1.643238253e-34,0.000000000e+00,0.000000000e+00
6.746501890e-33,1.918971837e-33,-2.079890453e-34,1.174610064e-34,0.000000000e+00,0.000000000e+00
6.546828378e-33,2.009994166e-33,-1.413347594e-34,-6.177502880e-36,0.000000000e+00,0.000000000e+00
6.530767985e-33,1.855926847e-33,-2.076950713e-35,-1.308886077e-34,0.000000000e+00,0.000000000e+00
6.708025412e-33,1.546289494e-33,7.353987750e-35,-1.804443770e-34,0.000000000e+00,0.000000000e+00
6.964350227e-33,1.262944051e-33,8.278693219e-35,-1.250650729e-34,0.000000000e+00,0.000000000e+00
7.134734004e-33,1.171449831e-33,6.863935584e-36,3.312970696e-37,0.000000000e+00,0.000000000e+00
7.108171750e-33,1.322903339e-33,-9.653314598e-35,1.172882605e-34,0.000000000e+00,0.000000000e+00
6.897997185e-33,1.624583921e-33,-1.500256456e-34,1.512839875e-34,0.000000000e+00,0.000000000e+00
6.633891012e-33,1.896324894e-33,-1.073541876e-34,7.679167758e-35,0.000000000e+00,0.000000000e+00
6.480914368e-33,1.978377799e-33,1.557088527e-35,-6.707372361e-35,0.000000000e+00,0.000000000e+00
6.536444219e-33,1.826134362e-33,1.492245432e-34,-1.994869569e-34,0.000000000e+00,0.000000000e+00
6.769398438e-33,1.535374057e-33,2.134469392e-34,-2.454692474e-34,0.000000000e+00,0.000000000e+00
7.039474268e-33,1.283522809e-33,1.679228989e-34,-1.795727705e-34,0.000000000e+00,0.000000000e+00
7.184140083e-33,1.222617337e-33,3.839664210e-35,-3.980974330e-35,0.000000000e+00,0.000000000e+00
7.119037477e-33,1.388283171e-33,-9.806912801e-35,9.602695858e-35,0.000000000e+00,0.000000000e+00
6.889378077e-33,1.679094147e-33,-1.599274828e-34,1.569903993e-34,0.000000000e+00,0.000000000e+00
6.640685153e-33,1.918308091e-33,-1.111361318e-34,1.203948086e-34,0.000000000e+00,0.000000000e+00
6.527512481e-33,1.960618731e-33,1.671245154e-35,2.336089394e-35,0.000000000e+00,0.000000000e+00
6.617230443e-33,1.779746155e-33,1.439028274e-34,-6.193405859e-35,0.000000000e+00,0.000000000e+00
