Frequency_Hz,Absorption_W
150000000000000.0,1.2995744283075312e-15
151004016064257.03,1.325660085397331e-15
152008032128514.06,1.352058506952728e-15
153012048192771.1,1.3787699251770428e-15
154016064257028.12,1.40579903018737e-15
155020080321285.12,1.4331515548263387e-15
156024096385542.16,1.4608326687113445e-15
157028112449799.2,1.4888463223867819e-15
158032128514056.22,1.5171943459820649e-15
159036144578313.25,1.5458741634022025e-15
160040160642570.28,1.5748747854402436e-15
161044176706827.3,1.6041745267430998e-15
162048192771084.34,1.63374702024395e-15
163052208835341.38,1.663574263140628e-15
164056224899598.4,1.6936534599811119e-15
165060240963855.44,1.7239917478990109e-15
166064257028112.44,1.7545974439040541e-15
167068273092369.47,1.7854742393073685e-15
168072289156626.5,1.816617319657628e-15
169076305220883.53,1.8480101310816614e-15
170080321285140.56,1.87962498320545e-15
171084337349397.6,1.911432866859319e-15
172088353413654.62,1.9434174665583217e-15
173092369477911.66,1.975578201476161e-15
174096385542168.7,2.007919782878993e-15
175100401606425.7,2.040439691525914e-15
176104417670682.72,2.073121716286267e-15
177108433734939.75,2.1059387578236766e-15
178112449799196.78,2.1388646199939496e-15
179116465863453.8,2.1718849015903065e-15
180120481927710.84,2.2049944425425215e-15
181124497991967.88,2.2381848414993875e-15
182128514056224.9,2.27143710997764e-15
183132530120481.94,2.3047268761077276e-15
184136546184738.97,2.338034423156727e-15
185140562248996.0,2.3713460414813625e-15
186144578313253.0,2.4046464469665896e-15
187148594377510.03,2.437915197165787e-15
188152610441767.06,2.471131272893604e-15
189156626506024.1,2.504276146067384e-15
190160642570281.12,2.537331044499492e-15
191164658634538.16,2.5702754414592432e-15
192168674698795.2,2.603088789438572e-15
193172690763052.22,2.6357508047717263e-15
194176706827309.25,2.668240713240418e-15
195180722891566.25,2.7005375235367758e-15
196184738955823.3,2.7326201869377147e-15
197188755020080.3,2.7644675154545225e-15
198192771084337.34,2.796058259541197e-15
199196787148594.38,2.827371153257065e-15
200200803212851.4,2.8583849647060227e-15
201204819277108.44,2.8890785679379774e-15
202208835341365.47,2.919431039404583e-15
203212851405622.5,2.9494217940296015e-15
204216867469879.5,2.9790307636941343e-15
205220883534136.56,3.0082385960127373e-15
206224899598393.56,3.0370268105316356e-15
207228915662650.6,3.06537782503548e-15
208232931726907.62,3.093274805534892e-15
209236947791164.66,3.1207013971380053e-15
210240963855421.7,3.1476414703164308e-15
211244979919678.72,3.174078990164571e-15
212248995983935.75,3.1999980226055396e-15
213253012048192.78,3.225382823792093e-15
214257028112449.8,3.2502179508122086e-15
215261044176706.8,3.274488356311941e-15
216265060240963.84,3.2981794554817e-15
217269076305220.88,3.3212771692008964e-15
218273092369477.9,3.343767953732227e-15
219277108433734.94,3.3656388292355656e-15
220281124497991.97,3.386877418045379e-15
221285140562249.0,3.407472000063685e-15
222289156626506.03,3.427411587443883e-15
223293172690763.06,3.4466860147693934e-15
224297188755020.06,3.465286035627517e-15
