Frequency_Hz,Absorption_W
337751004016064.25,3.4216078514323407e-15
338755020080321.25,3.3351343098031384e-15
339759036144578.3,3.2512015808362657e-15
340763052208835.4,3.1697590281837498e-15
341767068273092.4,3.0907501392307028e-15
342771084337349.4,3.0141150187502777e-15
343775100401606.44,2.9397919619518088e-15
344779116465863.5,2.867718431480965e-15
345783132530120.5,2.797831668587795e-15
346787148594377.5,2.7300690873388657e-15
347791164658634.5,2.6643685425357565e-15
348795180722891.56,2.600668524192112e-15
349799196787148.6,2.5389083083024352e-15
350803212851405.6,2.479028080091655e-15
351807228915662.6,2.4209690382831734e-15
352811244979919.7,2.3646734847458937e-15
353815261044176.75,2.3100849017128353e-15
354819277108433.75,2.2571480176926193e-15
355823293172690.75,2.20580886272954e-15
356827309236947.75,2.156014813507761e-15
357831325301204.8,2.1077146287726902e-15
358835341365461.9,2.0608584755897603e-15
359839357429718.9,2.0153979470164822e-15
360843373493975.9,1.9712860718119473e-15
361847389558232.94,1.9284773168442083e-15
362851405622490.0,1.886927582876217e-15
363855421686747.0,1.8465941944175764e-15
364859437751004.0,1.807435884310728e-15
365863453815261.0,1.7694127737148444e-15
366867469879518.06,1.7324863481064843e-15
367871485943775.1,1.6966194298949841e-15
368875502008032.1,1.661776148205493e-15
369879518072289.1,1.6279219063485028e-15
370883534136546.2,1.5950233474422489e-15
371887550200803.25,1.5630483186283296e-15
372891566265060.25,1.5319658342644608e-15
373895582329317.25,1.5017460384476838e-15
374899598393574.3,1.4723601671785036e-15
375903614457831.3,1.4437805104416295e-15
376907630522088.4,1.4159803744424518e-15
377911646586345.4,1.388934044208313e-15
378915662650602.4,1.3626167467323646e-15
379919678714859.44,1.3370046148116101e-15
380923694779116.5,1.3120746517052603e-15
381927710843373.5,1.2878046967177634e-15
382931726907630.5,1.2641733917913073e-15
383935742971887.56,1.2411601491744297e-15
384939759036144.6,1.2187451202176138e-15
385943775100401.6,1.1969091653341754e-15
386947791164658.6,1.1756338251514897e-15
387951807228915.6,1.1549012928678782e-15
388955823293172.7,1.1346943878203472e-15
389959839357429.75,1.1149965302616524e-15
390963855421686.75,1.0957917173357064e-15
391967871485943.75,1.0770645002358978e-15
392971887550200.8,1.0587999625229186e-15
393975903614457.9,1.0409836995742095e-15
394979919678714.9,1.023601799131876e-15
395983935742971.9,1.0066408229101345e-15
396987951807228.9,9.900877892194242e-16
397991967871485.94,9.739301565600365e-16
398995983935743.0,9.581558081335763e-16
400000000000000.0,9.427530372175003e-16
