Frequency_Hz,Absorption_W
183277591973244.12,8.416955890561272e-15
184280936454849.5,8.532397806986111e-15
185284280936454.84,8.630714708759591e-15
186287625418060.2,8.725725779439296e-15
187290969899665.56,8.829094323066799e-15
188294314381270.9,8.942596008357805e-15
189297658862876.25,9.05893924285386e-15
190301003344481.62,9.16955489477827e-15
191304347826086.94,9.271989163652344e-15
192307692307692.3,9.36979805860213e-15
193311036789297.66,9.46641297761884e-15
194314381270903.0,9.561322865818899e-15
195317725752508.38,9.652389764071593e-15
196321070234113.72,9.739196446550079e-15
197324414715719.06,9.822365826884908e-15
198327759197324.44,9.901492377419638e-15
199331103678929.75,9.975578478718536e-15
200334448160535.12,1.0044199544145695e-14
201337792642140.47,1.0107161693071918e-14
202341137123745.8,1.0163951152492882e-14
203344481605351.2,1.0214052081820136e-14
204347826086956.5,1.0257475029547398e-14
205351170568561.88,1.0294865307429431e-14
206354515050167.22,1.0327276742796143e-14
207357859531772.56,1.035596464152959e-14
208361204013377.94,1.0382409868108041e-14
209364548494983.28,1.0408402299818088e-14
210367892976588.62,1.0435751738412738e-14
211371237458194.0,1.0465784953474226e-14
212374581939799.3,1.0499219810357044e-14
213377926421404.7,1.0536352390476397e-14
214381270903010.03,1.057717708861907e-14
215384615384615.38,1.0621445836250274e-14
216387959866220.75,1.0668737907871464e-14
217391304347826.1,1.0718511272713737e-14
218394648829431.44,1.0770128380623945e-14
219397993311036.8,1.082286855358679e-14
220401337792642.12,1.0875942082780667e-14
221404682274247.5,1.0928516304601488e-14
222408026755852.84,1.0979750952771126e-14
223411371237458.2,1.1028823667009621e-14
224414715719063.56,1.1074932587495228e-14
225418060200668.88,1.1117353402021698e-14
226421404682274.25,1.1155634203302036e-14
227424749163879.6,1.118974913727183e-14
228428093645484.94,1.1220033181065826e-14
229431438127090.3,1.1247017048774749e-14
230434782608695.66,1.1271308031675183e-14
231438127090301.0,1.1293543115166431e-14
232441471571906.38,1.1314385503626878e-14
233444816053511.7,1.133453491161365e-14
234448160535117.06,1.1354737011879057e-14
235451505016722.4,1.1375788104469526e-14
236454849498327.75,1.1398534912055817e-14
237458193979933.12,1.1423869951250505e-14
238461538461538.47,1.1452723160008338e-14
239464882943143.8,1.1486052464472688e-14
240468227424749.16,1.1524840972199423e-14
241471571906354.5,1.1570111555346865e-14
242474916387959.88,1.1622946682004921e-14
243478260869565.22,1.1684429040824385e-14
244481605351170.56,1.1755385900777324e-14
245484949832775.9,1.1835968262086627e-14
246488294314381.28,1.1925244258847896e-14
247491638795986.62,1.2020918168569346e-14
248494983277591.97,1.211920855078599e-14
249498327759197.3,1.2214959634710685e-14
250501672240802.7,1.2302089610836621e-14
251505016722408.03,1.2374406038996002e-14
252508361204013.38,1.242665596949749e-14
253511705685618.72,1.2455515698065446e-14
254515050167224.1,1.2460184383894947e-14
255518394648829.44,1.2442391179650462e-14
256521739130434.78,1.240587668295797e-14
257525083612040.12,1.2355608344654944e-14
258528428093645.5,1.2297017766508204e-14
259531772575250.84,1.2235427524751416e-14
260535117056856.2,1.21757113332867e-14
261538461538461.53,1.2122156425304564e-14
262541806020066.88,1.2078481909571888e-14
263545150501672.25,1.2047953264025608e-14
264548494983277.6,1.2033498363535555e-14
265551839464882.94,1.2037743700222406e-14
266555183946488.28,1.2062891935734832e-14
267558528428093.66,1.2110337804826867e-14
268561872909699.0,1.217994931428278e-14
269565217391304.34,1.2269013385640381e-14
270568561872909.7,1.2371019662533811e-14
271571906354515.06,1.2474864217403615e-14
272575250836120.4,1.2565472573601882e-14
273578595317725.75,1.2626673432123817e-14
274581939799331.1,1.2645931210357932e-14
275585284280936.47,1.2618752352775116e-14
276588628762541.8,1.2550075256701279e-14
277591973244147.16,1.2451905977173137e-14
278595317725752.5,1.2339041640548935e-14
279598662207357.88,1.222535086931163e-14
280602006688963.22,1.2121813527709648e-14
281605351170568.56,1.2036103832610916e-14
282608695652173.9,1.1972896645144772e-14
283612040133779.25,1.1934171642209431e-14
284615384615384.6,1.1919148937404573e-14
285618729096990.0,1.192382616442878e-14
286622073578595.3,1.194043300414518e-14
287625418060200.6,1.1957563495174442e-14
288628762541806.0,1.196194565791113e-14
289632107023411.4,1.1942093697118125e-14
290635451505016.75,1.1892446296232039e-14
291638795986622.06,1.1815475018164956e-14
292642140468227.44,1.1720325860682766e-14
293645484949832.75,1.1619081697467132e-14
294648829431438.1,1.152300891278199e-14
295652173913043.5,1.1440241374131478e-14
296655518394648.9,1.1374851944526994e-14
297658862876254.2,1.132664345339582e-14
298662207357859.5,1.129128585789791e-14
299665551839464.9,1.1261009917334159e-14
300668896321070.25,1.1226387670634178e-14
301672240802675.6,1.1179307290758478e-14
302675585284280.94,1.1116071495399142e-14
303678929765886.25,1.1038763008143747e-14
304682274247491.6,1.0953926030418347e-14
305685618729097.0,1.0869507872294486e-14
306688963210702.4,1.0791848882176443e-14
307692307692307.7,1.0723824688490138e-14
308695652173913.0,1.0664319372164441e-14
309698996655518.4,1.0608924204673611e-14
310702341137123.75,1.0551788798271478e-14
311705685618729.1,1.0488202173121993e-14
312709030100334.44,1.0416742775329768e-14
313712374581939.8,1.0339679848807704e-14
314715719063545.1,1.0261385039214452e-14
315719063545150.5,1.0185869774909669e-14
316722408026755.9,1.0114885223367745e-14
317725752508361.25,1.004739915349414e-14
318729096989966.56,9.980526956629527e-15
319732441471571.9,9.911384878659204e-15
320735785953177.25,9.838798509009026e-15
321739130434782.6,9.763768766967641e-15
322742474916388.0,9.688458914419117e-15
323745819397993.3,9.614574875158105e-15
324749163879598.6,9.542333692756334e-15
325752508361204.0,9.470629928614344e-15
326755852842809.4,9.39811625142796e-15
327759197324414.75,9.324281413611024e-15
328762541806020.06,9.249674096375456e-15
329765886287625.4,9.175217055086709e-15
330769230769230.75,9.10135767620359e-15
331772575250836.1,9.027827106355209e-15
332775919732441.5,8.95409904680491e-15
333779264214046.8,8.879973358289788e-15
334782608695652.2,8.805689167600852e-15
335785953177257.5,8.731564098919005e-15
336789297658862.9,8.657658041371988e-15
337792642140468.25,8.583818206430337e-15
338795986622073.6,8.509945253571158e-15
339799331103678.94,8.436104674888685e-15
340802675585284.25,8.362399267397146e-15
341806020066889.6,8.288842606952923e-15
342809364548495.0,8.21539549355197e-15
343812709030100.4,8.142054605016333e-15
344816053511705.7,8.068850916872805e-15
345819397993311.0,7.995798726144065e-15
346822742474916.4,7.922891636604565e-15
347826086956521.75,7.850129094952753e-15
348829431438127.1,7.777517531785612e-15
349832775919732.44,7.705057978093438e-15
350836120401337.75,7.632747790732611e-15
351839464882943.1,7.56058565262919e-15
352842809364548.5,7.488569987433861e-15
353846153846153.9,7.416698421543153e-15
354849498327759.2,7.344969468329467e-15
355852842809364.56,7.273383404517193e-15
356856187290969.9,7.201943511034557e-15
357859531772575.25,7.1306582393395e-15
358862876254180.6,7.059544078093147e-15
359866220735786.0,6.9886295281347536e-15
360869565217391.3,6.917960425749838e-15
361872909698996.6,6.8476066512209625e-15
362876254180602.0,6.7776698392492785e-15
363879598662207.4,6.70829078614109e-15
364882943143812.75,6.639653873668725e-15
365886287625418.06,6.571984440288994e-15
366889632107023.4,6.5055349151844875e-15
367892976588628.75,6.440558403397823e-15
368896321070234.1,6.37727450462939e-15
369899665551839.5,6.315838095121254e-15
370903010033444.8,6.256322228509794e-15
371906354515050.1,6.198719702240999e-15
372909698996655.5,6.142959211823983e-15
373913043478260.9,6.0889275859453155e-15
374916387959866.25,6.036490677894189e-15
375919732441471.56,5.985509137945488e-15
376923076923076.94,5.935848477244285e-15
377926421404682.25,5.887384477337741e-15
378929765886287.6,5.8400054076056605e-15
379933110367893.0,5.793612313774345e-15
380936454849498.3,5.748118275317005e-15
381939799331103.7,5.703447199445484e-15
382943143812709.0,5.6595324801662984e-15
383946488294314.4,5.616315696442443e-15
384949832775919.75,5.5737454310906116e-15
385953177257525.06,5.531776240042883e-15
386956521739130.44,5.490367774173657e-15
387959866220735.8,5.449484042648685e-15
388963210702341.1,5.409092801365497e-15
389966555183946.5,5.36916504879511e-15
390969899665551.8,5.3296746123062045e-15
391973244147157.2,5.290597809698531e-15
392976588628762.56,5.251913172591178e-15
393979933110367.9,5.213601220205778e-15
394983277591973.25,5.175644273818095e-15
395986622073578.6,5.1380263036802454e-15
396989966555183.94,5.100732801541882e-15
397993311036789.3,5.0637506730313686e-15
398996655518394.6,5.0270681451298735e-15
400000000000000.0,4.990674684800269e-15
