Frequency_Hz,Absorption_W
150000000000000.0,4.4235388719354284e-16
151004016064257.03,4.57499605655849e-16
152008032128514.06,4.728153954562391e-16
153012048192771.1,4.881903162122405e-16
154016064257028.12,5.035071523297551e-16
155020080321285.12,5.186471400196949e-16
156024096385542.16,5.334951406152408e-16
157028112449799.2,5.479448456931813e-16
158032128514056.22,5.619035804152025e-16
159036144578313.25,5.752963176540629e-16
160040160642570.28,5.880686203953811e-16
161044176706827.3,6.00188374596078e-16
162048192771084.34,6.116463328035117e-16
163052208835341.38,6.224556338474157e-16
164056224899598.4,6.326505754727692e-16
165060240963855.44,6.42284984438707e-16
166064257028112.44,6.514305519398421e-16
167068273092369.47,6.601754879863504e-16
168072289156626.5,6.686238064330849e-16
169076305220883.53,6.768954922571905e-16
170080321285140.56,6.851277336811285e-16
171084337349397.6,6.934773373986696e-16
172088353413654.62,7.02124410961897e-16
173092369477911.66,7.112774298498212e-16
174096385542168.7,7.211799306538519e-16
175100401606425.7,7.321192286609144e-16
176104417670682.72,7.444375359738059e-16
177108433734939.75,7.585452793314332e-16
178112449799196.78,7.749348219515116e-16
179116465863453.8,7.941896738518284e-16
180120481927710.84,8.169789846770098e-16
181124497991967.88,8.440189318799276e-16
182128514056224.9,8.759718793815441e-16
183132530120481.94,9.13245800014967e-16
184136546184738.97,9.556663905872914e-16
185140562248996.0,1.0020537761482457e-15
186144578313253.0,1.0498720012424138e-15
187148594377510.03,1.0952832213301874e-15
188152610441767.06,1.1339223905143744e-15
189156626506024.1,1.1622860555703765e-15
190160642570281.12,1.1790124342287955e-15
191164658634538.16,1.1852360467087463e-15
192168674698795.2,1.183898150230647e-15
193172690763052.22,1.1786267977819962e-15
194176706827309.25,1.1728388448881988e-15
195180722891566.25,1.169270039444437e-15
196184738955823.3,1.169780964231414e-15
197188755020080.3,1.1752292323405899e-15
198192771084337.34,1.1853287897654323e-15
199196787148594.38,1.1985956888196276e-15
200200803212851.4,1.2126286926733482e-15
201204819277108.44,1.2249129545048086e-15
202208835341365.47,1.233866277351389e-15
203212851405622.5,1.239364109104229e-15
204216867469879.5,1.2422985069095628e-15
205220883534136.56,1.2436577870595716e-15
206224899598393.56,1.2439759842431792e-15
207228915662650.6,1.2434251622384065e-15
208232931726907.62,1.2421546894651072e-15
209236947791164.66,1.2404571914471456e-15
210240963855421.7,1.2387197342900508e-15
211244979919678.72,1.2373166100017909e-15
212248995983935.75,1.2365446813847263e-15
213253012048192.78,1.236613923477642e-15
214257028112449.8,1.2376693980965299e-15
215261044176706.8,1.239815287109464e-15
216265060240963.84,1.2431151168823638e-15
217269076305220.88,1.2475492477778422e-15
218273092369477.9,1.252928827961819e-15
219277108433734.94,1.2588080585465443e-15
220281124497991.97,1.2644917774824096e-15
221285140562249.0,1.269225200365917e-15
222289156626506.03,1.2724973364473568e-15
223293172690763.06,1.2742190552903547e-15
224297188755020.06,1.2746323845799347e-15
225301204819277.12,1.2740887407999286e-15
226305220883534.12,1.2728974671583837e-15
227309236947791.2,1.2712823922290387e-15
228313253012048.2,1.2693891487118644e-15
229317269076305.22,1.2673042500871955e-15
230321285140562.25,1.2650740337050027e-15
231325301204819.28,1.2627202022533939e-15
232329317269076.3,1.2602511295737872e-15
233333333333333.3,1.2576693696903266e-15
234337349397590.38,1.2549763229769147e-15
235341365461847.38,1.2521750152688115e-15
236345381526104.44,1.249271561154527e-15
237349397590361.44,1.2462754795113825e-15
238353413654618.47,1.2431994296401933e-15
239357429718875.5,1.240059626703764e-15
240361445783132.53,1.2368770605363615e-15
241365461847389.56,1.2336772308688079e-15
242369477911646.6,1.2304868692512168e-15
243373493975903.62,1.2273310263882828e-15
244377510040160.62,1.2242360108751947e-15
245381526104417.7,1.221237113672935e-15
246385542168674.7,1.2183811933555022e-15
247389558232931.75,1.2157165139813218e-15
248393574297188.75,1.2132773777476e-15
249397590361445.78,1.211082390275591e-15
250401606425702.8,1.2091559371967633e-15
251405622489959.84,1.2075565175196155e-15
252409638554216.88,1.2063795199340202e-15
253413654618473.88,1.2057203383169794e-15
254417670682730.94,1.2056245382013131e-15
255421686746987.94,1.2060750362889275e-15
256425702811245.0,1.2070451982730315e-15
257429718875502.0,1.208587368559134e-15
258433734939759.03,1.2108745976262565e-15
259437751004016.06,1.214134825848854e-15
260441767068273.1,1.2185116035669656e-15
261445783132530.12,1.2239663757109097e-15
262449799196787.16,1.2303312106512126e-15
263453815261044.2,1.237514298241274e-15
264457831325301.2,1.245706904803542e-15
265461847389558.25,1.2554011392454759e-15
266465863453815.25,1.2672030270064076e-15
267469879518072.3,1.2816149907639505e-15
268473895582329.3,1.2989379564438369e-15
269477911646586.34,1.3192969457763006e-15
270481927710843.38,1.3427112422252084e-15
271485943775100.4,1.3691356981337194e-15
272489959839357.44,1.398435660353099e-15
273493975903614.44,1.430293743595947e-15
