x,y,z,theta,ee_f0,ee_hw,ee_A,ee_B,ee_C,em_f0,em_hw,em_A,em_B,em_C,me_f0,me_hw,me_A,me_B,me_C,mm_f0,mm_hw,mm_A,mm_B,mm_C
8.810349208792722e-06,8.596666196484338e-06,0.0,0.2999440443530848,278642480558244.06,20325846062915.652,123245839.4474102,1.0837174392420664e-21,-3.4040371243633175e-36,278642480558244.06,20325846062915.652,5.024563351967183e-08,0.0,0.0,278642480558244.06,20325846062915.652,7.75227928910564e-08,0.0,0.0,278642480558244.06,20325846062915.652,2.1504481689703567e-23,-9.76757075902685e-23,2.9387754588765504e-37
8.521797187320598e-06,1.5742368983984757e-05,0.0,-0.12985895474105993,319644610156715.0,19300399159499.21,144766690.56924337,3.0025484463355898e-21,8.483466997507784e-36,319644610156715.0,19300399159499.21,7.119880364567184e-08,0.0,0.0,319644610156715.0,19300399159499.21,6.585845405571719e-08,0.0,0.0,319644610156715.0,19300399159499.21,4.008513993073039e-23,-1.0395545427327311e-22,2.885813101680732e-37
8.032567754733122e-06,3.084354693828474e-06,0.0,-0.3547616134640921,328198056312159.3,18753636893023.777,130959128.0795543,3.80269302529152e-21,-3.367401353610474e-37,328198056312159.3,18753636893023.777,7.078956329575772e-08,0.0,0.0,328198056312159.3,18753636893023.777,7.562942137995635e-08,0.0,0.0,328198056312159.3,18753636893023.777,4.0563552518116176e-23,-8.766961554930492e-23,1.749727934055109e-37
7.78329284492121e-06,5.969986721419396e-06,0.0,0.3918759789145807,329421096746825.25,19216218316845.902,120874687.62854901,2.7872477939830533e-21,-1.2012777764599883e-35,329421096746825.25,19216218316845.902,8.140471184048981e-08,0.0,0.0,329421096746825.25,19216218316845.902,6.327210240727067e-08,0.0,0.0,329421096746825.25,19216218316845.902,4.5488068072341646e-23,-9.054819682900638e-23,2.6519435073789288e-37
1.1168348129106238e-07,9.300292381754208e-06,0.0,0.618454241982083,353155648561977.6,20717069265105.848,159343763.4670319,2.0176576794086296e-21,3.937399203446212e-36,353155648561977.6,20717069265105.848,6.031995473768762e-08,0.0,0.0,353155648561977.6,20717069265105.848,7.496157821967899e-08,0.0,0.0,353155648561977.6,20717069265105.848,4.3448968532610954e-23,-8.566420814275535e-23,3.2739385640486933e-37
8.830438331624803e-06,5.836972509886385e-06,0.0,0.46498962040169073,316631978454932.7,19486450615130.0,146129401.26035425,4.8705472966769765e-22,1.0179237642170135e-36,316631978454932.7,19486450615130.0,7.028912602592544e-08,0.0,0.0,316631978454932.7,19486450615130.0,6.075042398904381e-08,0.0,0.0,316631978454932.7,19486450615130.0,3.5403482462508466e-23,-9.203952001342938e-23,1.7961050224073305e-37
7.335509823906601e-06,6.043937210028793e-06,0.0,0.37931393190327173,316760588097588.5,21077637174011.793,137780296.9685529,2.6329723290307783e-21,-1.1795658602250128e-37,316760588097588.5,21077637174011.793,7.840746724522556e-08,0.0,0.0,316760588097588.5,21077637174011.793,5.7331429036366466e-08,0.0,0.0,316760588097588.5,21077637174011.793,3.319126030897085e-23,-1.1536130026343448e-22,2.5800965179505222e-37
2.846806746304173e-07,9.297115458680329e-06,0.0,0.18274452258543342,327508600886594.56,19771173554871.39,131104392.81784672,1.504695143200252e-21,-1.0764521913429075e-35,327508600886594.56,19771173554871.39,7.545022327354801e-08,0.0,0.0,327508600886594.56,19771173554871.39,6.186160868811037e-08,0.0,0.0,327508600886594.56,19771173554871.39,3.2634002539834203e-23,-9.911323849451373e-23,2.4084971358744857e-37
8.815906475055613e-07,9.146212488075423e-06,0.0,-0.5801016393535736,298788945758197.6,21255870142850.688,129975122.48353085,8.016620637707179e-22,-3.713560290818573e-36,298788945758197.6,21255870142850.688,9.144023162047738e-08,0.0,0.0,298788945758197.6,21255870142850.688,6.687849452251722e-08,0.0,0.0,298788945758197.6,21255870142850.688,1.95022250822495e-23,-1.109539703610387e-22,1.3218233973098961e-37
1.8689829418882742e-06,9.306362966238783e-06,0.0,0.1420935263492111,313426046578189.94,21827518792690.836,125267020.73772207,3.498266755225883e-21,-6.029791508942386e-36,313426046578189.94,21827518792690.836,7.672598511747927e-08,0.0,0.0,313426046578189.94,21827518792690.836,7.192068346095136e-08,0.0,0.0,313426046578189.94,21827518792690.836,3.4139966534305935e-23,-9.693630221275756e-23,1.5624869999790114e-37
1.1311952655258293e-06,9.281116477459225e-06,0.0,0.23495333698699847,295412909493447.06,21487587027944.242,138629677.1720331,2.728978040216377e-21,-1.5465247404323314e-35,295412909493447.06,21487587027944.242,6.953064362068357e-08,0.0,0.0,295412909493447.06,21487587027944.242,7.08582403342138e-08,0.0,0.0,295412909493447.06,21487587027944.242,5.710260576098153e-23,-1.0617782340327562e-22,2.5332075487130884e-37
1.1977214694849275e-05,5.966282974232647e-06,0.0,0.23266529453495394,337754625146817.5,19891109968006.492,135380579.53428662,3.486230055663494e-21,4.8550584015501765e-36,337754625146817.5,19891109968006.492,6.176511832556324e-08,0.0,0.0,337754625146817.5,19891109968006.492,7.748249002333525e-08,0.0,0.0,337754625146817.5,19891109968006.492,2.933086558387012e-23,-9.031494192902513e-23,1.394820062793276e-37
1.2425661076319136e-05,6.10989720609302e-06,0.0,0.1561395833239869,337056091668407.06,20466809453222.516,133478216.92252408,1.0545562570852255e-21,-5.81795137342759e-36,337056091668407.06,20466809453222.516,8.096814842519832e-08,0.0,0.0,337056091668407.06,20466809453222.516,7.453258097986783e-08,0.0,0.0,337056091668407.06,20466809453222.516,2.92088710183784e-23,-1.2198299911863337e-22,2.059855384095133e-37
1.3578771331450457e-05,6.0133083316854965e-06,0.0,-0.6394427794382348,325211252948205.5,21187868152938.023,120825146.97008607,2.532940826587773e-21,4.6519839271776215e-36,325211252948205.5,21187868152938.023,7.183489266622666e-08,0.0,0.0,325211252948205.5,21187868152938.023,6.294931419329861e-08,0.0,0.0,325211252948205.5,21187868152938.023,3.382728536872219e-23,-1.147140397784174e-22,2.400158443506901e-37
1.4170594109893268e-05,6.020525438196478e-06,0.0,0.032346646371905756,325304253612847.4,20943501213612.188,138677693.79993105,1.650197659853568e-21,3.795055473048659e-36,325304253612847.4,20943501213612.188,7.80403189148225e-08,0.0,0.0,325304253612847.4,20943501213612.188,6.888192677255243e-08,0.0,0.0,325304253612847.4,20943501213612.188,3.4162168124991994e-23,-9.253252552813436e-23,2.0925827142811644e-37
5.640598316968736e-06,9.406144838516644e-06,0.0,-0.025647042192214788,306220483947506.4,19990657847331.055,133455069.27461705,2.1676847251240833e-21,-2.9876103086363555e-36,306220483947506.4,19990657847331.055,7.678290226803922e-08,0.0,0.0,306220483947506.4,19990657847331.055,7.074718957991008e-08,0.0,0.0,306220483947506.4,19990657847331.055,2.3783067724300962e-23,-6.988095284817784e-23,1.0647516885041977e-37
3.324130575126838e-07,3.6512695716250607e-06,0.0,-0.11585535555404002,286479755967980.0,20117036475827.8,121216672.29359277,2.400880625363522e-21,7.093520978789589e-36,286479755967980.0,20117036475827.8,6.998874644335937e-08,0.0,0.0,286479755967980.0,20117036475827.8,6.826155899531742e-08,0.0,0.0,286479755967980.0,20117036475827.8,3.613218923770997e-23,-1.0587608520824283e-22,1.3023687995245592e-37
5.377619723521688e-07,3.6185732181387694e-06,0.0,-0.2522323039601518,317056143320082.75,21058970619274.758,137913504.6299791,3.142127758128884e-21,1.1074158637666685e-36,317056143320082.75,21058970619274.758,5.5844340863572294e-08,0.0,0.0,317056143320082.75,21058970619274.758,7.00591268273387e-08,0.0,0.0,317056143320082.75,21058970619274.758,4.405125379142947e-23,-7.745268694710188e-23,2.262247230034878e-37
1.6079809158154695e-05,5.93508481999716e-06,0.0,0.3233630953136329,322719191207275.4,20069667369506.613,140769018.79241076,1.8030452735291978e-21,-5.207892358610694e-36,322719191207275.4,20069667369506.613,7.179838180308006e-08,0.0,0.0,322719191207275.4,20069667369506.613,6.213943150582171e-08,0.0,0.0,322719191207275.4,20069667369506.613,3.6472416634342735e-23,-7.473525316591018e-23,1.958225961656978e-37
1.4710088643728537e-06,3.516824334923981e-06,0.0,-1.1767901949044661,308062949067702.0,19474092933749.332,119876562.77902412,4.1177478088007463e-22,1.5915961792340283e-37,308062949067702.0,19474092933749.332,6.675932608508748e-08,0.0,0.0,308062949067702.0,19474092933749.332,9.522295861667683e-08,0.0,0.0,308062949067702.0,19474092933749.332,2.270265080722123e-23,-1.094902678955577e-22,2.5416411251189267e-37
1.9197975979720867e-06,3.600922558508619e-06,0.0,-0.4556682136519726,336666977783461.75,20936869866782.37,105397025.23270752,1.977178545561516e-21,-6.178276353604526e-37,336666977783461.75,20936869866782.37,8.15206401586891e-08,0.0,0.0,336666977783461.75,20936869866782.37,6.367085737735855e-08,0.0,0.0,336666977783461.75,20936869866782.37,2.686277262634795e-23,-8.895546883994274e-23,9.406383018149508e-38
2.1788109268293196e-06,3.4196354707009913e-06,0.0,0.12193444114134915,322165355024939.94,20428255398612.062,139000999.2425933,4.496356747568217e-21,3.193946951640786e-37,322165355024939.94,20428255398612.062,6.906544885439029e-08,0.0,0.0,322165355024939.94,20428255398612.062,5.629307138473423e-08,0.0,0.0,322165355024939.94,20428255398612.062,3.948093724976618e-23,-7.568773189739352e-23,3.1412981069689617e-37
2.6588152691010685e-06,3.494248549457917e-06,0.0,0.3308279545234438,301802581294803.0,21161238332202.35,123542001.73899269,1.7447488453923026e-21,-1.3065246937467366e-35,301802581294803.0,21161238332202.35,6.283012302022648e-08,0.0,0.0,301802581294803.0,21161238332202.35,7.968534100993021e-08,0.0,0.0,301802581294803.0,21161238332202.35,2.9101372590146774e-23,-1.0692635282890003e-22,1.8167771162214173e-37
2.3207114811361242e-06,3.5367591606091114e-06,0.0,0.18257653043288127,381707149308282.44,20812665915041.977,128927727.05581613,3.0334332679683624e-21,-7.142148936457815e-36,381707149308282.44,20812665915041.977,7.361879777344807e-08,0.0,0.0,381707149308282.44,20812665915041.977,5.511342171623746e-08,0.0,0.0,381707149308282.44,20812665915041.977,1.899123690447138e-23,-1.0148522757841334e-22,1.870507833984319e-37
3.2692156213183453e-06,3.4268498295496644e-06,0.0,0.10115694253677418,315037385602143.1,21443586123792.152,141117433.35664046,1.0616272900881881e-21,-6.37628926407171e-36,315037385602143.1,21443586123792.152,5.157503852125791e-08,0.0,0.0,315037385602143.1,21443586123792.152,6.192104666514755e-08,0.0,0.0,315037385602143.1,21443586123792.152,1.5798951803608905e-23,-8.414354594064844e-23,2.130445521915115e-37
3.7623098998724333e-06,3.4077992845063548e-06,0.0,-0.36968669572894347,295423609623086.75,19196687432272.94,136538356.17264503,3.348184191232571e-21,9.823284759854641e-37,295423609623086.75,19196687432272.94,5.55139838689732e-08,0.0,0.0,295423609623086.75,19196687432272.94,6.618512219416899e-08,0.0,0.0,295423609623086.75,19196687432272.94,3.2903172051425966e-23,-1.1302938583875055e-22,1.83914263369298e-37
3.2691683009328947e-06,3.580548228957411e-06,0.0,0.002754265639307336,289154094590048.2,19442663277670.387,134658046.57240832,2.826408201263544e-21,3.67514718539592e-36,289154094590048.2,19442663277670.387,6.701481575110554e-08,0.0,0.0,289154094590048.2,19442663277670.387,6.348886747354182e-08,0.0,0.0,289154094590048.2,19442663277670.387,5.004575271289633e-23,-8.767529154435595e-23,2.8319735846245688e-37
2.8528187718672885e-06,3.3704905969938788e-06,0.0,0.12076947014496378,295879700811041.8,21254793656835.8,114217550.30248556,3.342244429818783e-21,-3.5592648807083295e-37,295879700811041.8,21254793656835.8,6.726680602350601e-08,0.0,0.0,295879700811041.8,21254793656835.8,7.035897480466093e-08,0.0,0.0,295879700811041.8,21254793656835.8,3.051129902331074e-23,-8.345549003798277e-23,3.4947566042609786e-37
1.2589132833346706e-05,8.994558678373971e-06,0.0,0.5206298764163314,316620824768642.1,19125510316541.508,97887770.63477434,1.8580518749488161e-22,2.6817337132319283e-36,316620824768642.1,19125510316541.508,8.413446301054116e-08,0.0,0.0,316620824768642.1,19125510316541.508,7.869926117644219e-08,0.0,0.0,316620824768642.1,19125510316541.508,2.510508497551289e-23,-8.912332078707721e-23,2.381956508597055e-37
1.30966191538359e-05,9.044351450770337e-06,0.0,-0.2328234134010705,322763077915857.75,21116071417451.98,126890727.9117112,3.027198708436115e-21,-4.105762861619209e-36,322763077915857.75,21116071417451.98,1.0162510957682069e-07,0.0,0.0,322763077915857.75,21116071417451.98,7.034075815167589e-08,0.0,0.0,322763077915857.75,21116071417451.98,4.6191778080210536e-23,-8.075050919785492e-23,2.325435314589005e-37
5.319281641822373e-06,3.406154530380003e-06,0.0,-0.08872042700924326,309929913330249.7,19180489865487.723,135592828.58488074,2.415851020139138e-21,2.80878563076607e-36,309929913330249.7,19180489865487.723,7.60649294739611e-08,0.0,0.0,309929913330249.7,19180489865487.723,7.160700611274491e-08,0.0,0.0,309929913330249.7,19180489865487.723,3.4457145587888017e-23,-7.53309988313578e-23,3.2102376294050097e-37
6.267690047409392e-06,3.3298903902980575e-06,0.0,-0.45801664101119977,321106718226078.4,20688081525329.81,125543542.77711047,1.2094859966734339e-23,-8.461233298027663e-36,321106718226078.4,20688081525329.81,7.584950286398721e-08,0.0,0.0,321106718226078.4,20688081525329.81,7.07956661310087e-08,0.0,0.0,321106718226078.4,20688081525329.81,1.3172501370451682e-23,-9.167100420471505e-23,1.6181757818624362e-37
4.7638412388095195e-06,3.92819906536771e-06,0.0,-0.09997299282485976,296942285122618.8,21177401003981.363,149302051.87272334,7.522630080880918e-22,1.6717590961853028e-36,296942285122618.8,21177401003981.363,7.68517571113812e-08,0.0,0.0,296942285122618.8,21177401003981.363,7.287012264132007e-08,0.0,0.0,296942285122618.8,21177401003981.363,5.291726931793174e-23,-9.380744247017454e-23,2.702433104542929e-37
5.84829476532528e-06,3.3940297824147385e-06,0.0,-0.3636765728037642,285676283924203.3,19821761596623.797,128761827.40584327,2.817965042800887e-21,-2.0492329367980887e-36,285676283924203.3,19821761596623.797,7.619955572555161e-08,0.0,0.0,285676283924203.3,19821761596623.797,6.66680740693645e-08,0.0,0.0,285676283924203.3,19821761596623.797,4.5779679303694205e-23,-7.770267489194814e-23,2.3301190557695044e-37
9.602283479756092e-06,3.651829290167684e-06,0.0,0.4831234008085822,301781187985754.6,19647380027183.977,108031631.29698923,9.362080866925933e-22,-5.3313147219241764e-36,301781187985754.6,19647380027183.977,7.387616868909352e-08,0.0,0.0,301781187985754.6,19647380027183.977,6.668611915471474e-08,0.0,0.0,301781187985754.6,19647380027183.977,3.220225060677371e-23,-9.071785615776196e-23,1.887019204921722e-37
1.0447252858873395e-05,3.578928987675789e-06,0.0,0.12872270998959354,311993074099120.8,20998922126941.01,134936333.32361665,3.1578017288666857e-21,-1.727225266385931e-36,311993074099120.8,20998922126941.01,7.432940962729831e-08,0.0,0.0,311993074099120.8,20998922126941.01,6.691462789974713e-08,0.0,0.0,311993074099120.8,20998922126941.01,3.4535162989233154e-23,-8.020778944131449e-23,2.2596170883717173e-37
8.306069526652927e-06,1.2411871708926608e-05,0.0,0.13747854173090684,314129714289216.06,20967891599394.668,142972112.78989998,1.7964643484051204e-21,-9.240109571430162e-36,314129714289216.06,20967891599394.668,7.227584850695929e-08,0.0,0.0,314129714289216.06,20967891599394.668,6.244389668034416e-08,0.0,0.0,314129714289216.06,20967891599394.668,4.1843790604424955e-23,-1.0690108172401607e-22,2.0979555440344058e-37
9.681340698243542e-06,1.2265331002651014e-05,0.0,-0.20652690172891552,337209651109574.75,20336913137519.17,133714300.45917653,1.173487527094966e-21,-3.033116932539173e-36,337209651109574.75,20336913137519.17,7.543774506221886e-08,0.0,0.0,337209651109574.75,20336913137519.17,7.115153369015796e-08,0.0,0.0,337209651109574.75,20336913137519.17,3.2482564321510075e-23,-6.364505696210466e-23,2.3476282731823416e-37
1.4720531502787411e-05,8.804178202673743e-06,0.0,-0.04515819855795428,342289079339455.5,20277767717734.074,124674062.3902306,7.884999203784067e-22,-1.1720058033953124e-37,342289079339455.5,20277767717734.074,7.366086771084448e-08,0.0,0.0,342289079339455.5,20277767717734.074,8.061682326073706e-08,0.0,0.0,342289079339455.5,20277767717734.074,4.8030313027973637e-23,-1.0116159941917972e-22,1.7999356101407883e-37
1.1029763160777773e-05,3.4499897381304044e-06,0.0,-0.1265587730260587,304637173770387.25,20312341664417.117,116961444.45798564,4.148473313654307e-21,-1.539152447199235e-36,304637173770387.25,20312341664417.117,6.423534300468792e-08,0.0,0.0,304637173770387.25,20312341664417.117,5.319144471541578e-08,0.0,0.0,304637173770387.25,20312341664417.117,4.2297871963487155e-23,-8.241991953171476e-23,1.922819956633117e-37
1.3146651930003687e-05,3.2805776485828842e-06,0.0,-0.09550872858115234,311148795067837.7,22084389506720.516,120610343.13339207,1.822914816529721e-21,-3.198547060316927e-36,311148795067837.7,22084389506720.516,7.158025493364253e-08,0.0,0.0,311148795067837.7,22084389506720.516,6.528026510710105e-08,0.0,0.0,311148795067837.7,22084389506720.516,5.329076262433607e-23,-1.1581524387485708e-22,1.4661079397393615e-37
1.4029372508319103e-05,3.190183088910998e-06,0.0,0.42758209327630026,344234601343408.25,20136008667401.805,133179256.84685898,7.763312154549836e-22,-7.321104721637848e-36,344234601343408.25,20136008667401.805,7.00688640112924e-08,0.0,0.0,344234601343408.25,20136008667401.805,6.678696646462692e-08,0.0,0.0,344234601343408.25,20136008667401.805,4.69060071098862e-23,-1.0420770770058328e-22,1.4738464108414234e-37
1.4581752111229153e-05,3.4838722798691995e-06,0.0,0.015284422795768438,331985978756408.6,20572114998263.484,107621595.32455535,3.444480550142186e-21,-1.3364527966527061e-36,331985978756408.6,20572114998263.484,6.483622092278459e-08,0.0,0.0,331985978756408.6,20572114998263.484,7.034685516702316e-08,0.0,0.0,331985978756408.6,20572114998263.484,4.4465172688911127e-23,-1.2699954356021393e-22,2.063317398684063e-37
1.50748661436353e-05,3.3127025347942337e-06,0.0,-0.13637216901327892,297916838724681.75,21287481928528.746,141010493.84261876,2.158894494914983e-21,1.934335443867753e-36,297916838724681.75,21287481928528.746,6.829152133579455e-08,0.0,0.0,297916838724681.75,21287481928528.746,6.8338809647926e-08,0.0,0.0,297916838724681.75,21287481928528.746,4.2226359477084597e-23,-6.076527462288928e-23,1.32928316551934e-37
1.592744203922062e-05,3.2101122858392288e-06,0.0,0.9311838600753134,316737345978213.7,19753746008939.266,126215258.02671011,1.0031017019825303e-21,-7.567836613251008e-36,316737345978213.7,19753746008939.266,6.276968397745858e-08,0.0,0.0,316737345978213.7,19753746008939.266,7.129580827683743e-08,0.0,0.0,316737345978213.7,19753746008939.266,2.903461454387323e-23,-1.1866462050290365e-22,1.2964818001746455e-37
1.57208532507857e-05,3.269289190297135e-06,0.0,-0.2052278022079053,320267025180330.6,19151106522263.887,136994660.90807337,1.4503253788020821e-21,-8.808735338928207e-36,320267025180330.6,19151106522263.887,7.935852054502758e-08,0.0,0.0,320267025180330.6,19151106522263.887,8.207024209766969e-08,0.0,0.0,320267025180330.6,19151106522263.887,2.617372841339262e-23,-8.018827612257344e-23,1.3902933287616435e-37
1.643577938500188e-05,3.301143073092982e-06,0.0,-0.29594484844498,331209691968687.56,20860284470737.07,138684381.8498836,2.237774311374412e-21,1.1347672663492805e-36,331209691968687.56,20860284470737.07,7.616348853310007e-08,0.0,0.0,331209691968687.56,20860284470737.07,7.447883300288644e-08,0.0,0.0,331209691968687.56,20860284470737.07,3.1321717725182225e-23,-1.1038285701227926e-22,1.0252012380126991e-37
