x,y,z,theta,ee_f0,ee_hw,ee_A,ee_B,ee_C,em_f0,em_hw,em_A,em_B,em_C,me_f0,me_hw,me_A,me_B,me_C,mm_f0,mm_hw,mm_A,mm_B,mm_C
8.672452466036273e-06,8.677863259892084e-06,0.0,0.4272618905876091,314443667000006.9,19317362332742.035,115536611.24218968,9.778279466132662e-22,-4.746216715614373e-36,314443667000006.9,19317362332742.035,5.1876635107564384e-08,0.0,0.0,314443667000006.9,19317362332742.035,8.276359962366632e-08,0.0,0.0,314443667000006.9,19317362332742.035,4.397365589874871e-23,-7.594270922989926e-23,2.7714225844691334e-37
8.686524407489575e-06,1.58898264619504e-05,0.0,-0.11391047617514664,331208152075125.3,19755288422341.688,130163774.74592654,1.5175156402750883e-21,-1.1931609853786959e-35,331208152075125.3,19755288422341.688,5.0410289555609636e-08,0.0,0.0,331208152075125.3,19755288422341.688,6.483354087352616e-08,0.0,0.0,331208152075125.3,19755288422341.688,3.511495413794657e-23,-7.562368771720963e-23,2.7330000980359835e-37
7.927642665281185e-06,3.2878110302067197e-06,0.0,0.7148608108250206,326372207652378.6,21098152418842.875,142446084.9154787,3.0886369003866397e-21,-6.18750623392019e-36,326372207652378.6,21098152418842.875,6.357978871809402e-08,0.0,0.0,326372207652378.6,21098152418842.875,6.671966030306053e-08,0.0,0.0,326372207652378.6,21098152418842.875,4.4809871281008214e-23,-8.240756480596277e-23,9.654846251955102e-38
7.6094459259803585e-06,6.1108248755135854e-06,0.0,-0.3583403177557829,302341324736039.4,21168462709318.918,116846836.9091934,1.190225520792946e-21,-5.3090937991653286e-36,302341324736039.4,21168462709318.918,6.987900857049718e-08,0.0,0.0,302341324736039.4,21168462709318.918,5.876547282506207e-08,0.0,0.0,302341324736039.4,21168462709318.918,4.007054937593943e-23,-1.0250089522081378e-22,2.3578748887893826e-37
9.947082711275012e-08,9.279076652055422e-06,0.0,0.05894546465858225,312146002596136.6,18982415366618.88,122991302.20024015,2.1127448551862102e-21,4.284094102682419e-36,312146002596136.6,18982415366618.88,6.075938896533267e-08,0.0,0.0,312146002596136.6,18982415366618.88,7.453446068786254e-08,0.0,0.0,312146002596136.6,18982415366618.88,4.149837606085437e-23,-1.0964653131294978e-22,1.9096094747121823e-37
9.178855956498062e-06,5.977264748646515e-06,0.0,0.37756709837465124,305078499789472.9,20829728992779.82,122728601.53974088,3.343382036838391e-21,3.970186157729233e-36,305078499789472.9,20829728992779.82,7.90028523862072e-08,0.0,0.0,305078499789472.9,20829728992779.82,6.834664637162071e-08,0.0,0.0,305078499789472.9,20829728992779.82,3.602780275870069e-23,-8.295360835093716e-23,1.481276801064319e-37
7.157561349357994e-06,5.957352633650394e-06,0.0,-0.3362053200640244,328379618858630.75,19793650611447.816,133204364.93580675,1.1377663241009998e-21,-1.249959244131068e-35,328379618858630.75,19793650611447.816,5.085654265295981e-08,0.0,0.0,328379618858630.75,19793650611447.816,9.094923129343377e-08,0.0,0.0,328379618858630.75,19793650611447.816,3.534079751896245e-23,-1.1299561740992643e-22,1.636066125120335e-37
4.866195782145258e-07,9.416685475071991e-06,0.0,0.26912063701179695,323944867175844.4,18071000272383.723,156106377.93979344,4.2064374233279243e-22,1.1375708594228094e-36,323944867175844.4,18071000272383.723,6.889697734556123e-08,0.0,0.0,323944867175844.4,18071000272383.723,7.685120583895054e-08,0.0,0.0,323944867175844.4,18071000272383.723,3.750750251061008e-23,-1.0278067715213597e-22,2.0874494288127885e-37
8.312609630962068e-07,9.482366196217618e-06,0.0,0.005350386154823685,291007593171583.5,19316400319178.25,131403750.49974287,1.8767733890399418e-21,-6.249972176865259e-36,291007593171583.5,19316400319178.25,8.50144033511103e-08,0.0,0.0,291007593171583.5,19316400319178.25,5.851543338221095e-08,0.0,0.0,291007593171583.5,19316400319178.25,4.182507971064065e-23,-7.963578722429497e-23,2.0186296931875626e-37
1.7421576261452889e-06,9.338302852293888e-06,0.0,0.012745372424889656,307010139144824.9,20267967807091.67,122198322.22106244,-4.173290635821598e-22,9.471163515359432e-36,307010139144824.9,20267967807091.67,6.945891308430866e-08,0.0,0.0,307010139144824.9,20267967807091.67,5.5014125360140114e-08,0.0,0.0,307010139144824.9,20267967807091.67,4.291619374951817e-23,-8.580154681536393e-23,2.4261194516681247e-37
1.2298329785330851e-06,9.249582656673063e-06,0.0,0.011024101507736648,335231896408942.4,21019992999564.434,115916936.52377868,2.8658380200447838e-21,-6.512347163672738e-36,335231896408942.4,21019992999564.434,6.221731086649821e-08,0.0,0.0,335231896408942.4,21019992999564.434,6.606628460018175e-08,0.0,0.0,335231896408942.4,21019992999564.434,3.972352624848585e-23,-1.089876969624857e-22,2.0635514043730607e-37
1.1913130166064753e-05,6.060690215438687e-06,0.0,0.18000626766997332,311688516314221.7,19895551098679.234,126366608.60883245,3.8879447360520905e-21,2.6816660109997386e-36,311688516314221.7,19895551098679.234,7.01144621379191e-08,0.0,0.0,311688516314221.7,19895551098679.234,5.898101278743381e-08,0.0,0.0,311688516314221.7,19895551098679.234,2.5261575848091218e-23,-8.598653860286396e-23,1.8621839930618088e-37
1.2373136907481742e-05,6.0344744487826695e-06,0.0,0.12004502869513832,308029472966922.06,20197945862679.473,123805647.49549618,3.9447779214390013e-22,-7.466482992419599e-36,308029472966922.06,20197945862679.473,7.644918522615889e-08,0.0,0.0,308029472966922.06,20197945862679.473,6.973319215799768e-08,0.0,0.0,308029472966922.06,20197945862679.473,4.2002766814664597e-23,-7.063103498216077e-23,3.1897163872603194e-37
