x,y,z,theta,ee_f0,ee_hw,ee_A,ee_B,ee_C,em_f0,em_hw,em_A,em_B,em_C,me_f0,me_hw,me_A,me_B,me_C,mm_f0,mm_hw,mm_A,mm_B,mm_C
8.860245386776335e-06,8.698566916722653e-06,0.0,-0.003796878878256563,320495165350367.94,18692922793195.777,124459781.85650031,2.9971506633321933e-21,-5.915382281424663e-36,320495165350367.94,18692922793195.777,6.049736481813728e-08,0.0,0.0,320495165350367.94,18692922793195.777,6.400246717868853e-08,0.0,0.0,320495165350367.94,18692922793195.777,4.2648724166938775e-23,-7.904473623950896e-23,3.2988063472075395e-37
8.633472350292898e-06,1.5819516377163636e-05,0.0,-0.24310105324721729,309742009934738.4,20096629548364.625,128833937.70593269,1.4456629325570936e-21,3.8959596560761005e-36,309742009934738.4,20096629548364.625,6.784607708814974e-08,0.0,0.0,309742009934738.4,20096629548364.625,7.843776510557507e-08,0.0,0.0,309742009934738.4,20096629548364.625,2.482869178240005e-23,-8.813561892568414e-23,2.9261287632417648e-37
8.139159146147627e-06,3.011952702416605e-06,0.0,0.46313657284785864,354185655897617.4,19907774856799.438,139429020.06360373,3.081735397003884e-21,-8.562136779687134e-36,354185655897617.4,19907774856799.438,6.987997382361128e-08,0.0,0.0,354185655897617.4,19907774856799.438,8.56325943702158e-08,0.0,0.0,354185655897617.4,19907774856799.438,3.485718828484039e-23,-1.0125261731430604e-22,1.2335606417305757e-37
7.751643775171141e-06,5.972161287909604e-06,0.0,0.48431789429409006,340599594906191.3,20664523828024.656,138379491.38938087,5.160122257010025e-22,-3.783894352677069e-36,340599594906191.3,20664523828024.656,7.604848637680675e-08,0.0,0.0,340599594906191.3,20664523828024.656,6.335507558072721e-08,0.0,0.0,340599594906191.3,20664523828024.656,4.648525577515073e-23,-1.1337408944422687e-22,2.8325225291078617e-37
6.075593236331194e-08,9.392147869068263e-06,0.0,0.579113290806756,318015222403381.25,19140597950573.406,131052132.39181638,1.736134967905439e-21,2.0927737859777684e-36,318015222403381.25,19140597950573.406,7.316504370901731e-08,0.0,0.0,318015222403381.25,19140597950573.406,8.008800656748962e-08,0.0,0.0,318015222403381.25,19140597950573.406,2.5051093991735543e-23,-9.685187577142552e-23,1.3978181536357085e-37
8.986510058509089e-06,5.942128565580573e-06,0.0,-0.3996383805420775,324384525183044.7,21672775914839.848,134441314.7063754,1.118705052169904e-21,8.26643549058798e-38,324384525183044.7,21672775914839.848,7.771468495711598e-08,0.0,0.0,324384525183044.7,21672775914839.848,6.034367966619051e-08,0.0,0.0,324384525183044.7,21672775914839.848,4.5084327908848466e-23,-9.545698530070351e-23,2.8839889042446503e-37
7.214022850950677e-06,6.009520122201184e-06,0.0,0.26703993708647494,311754078747095.7,19024132498662.11,117350069.91436695,5.1711929187705294e-23,1.5024020989599997e-36,311754078747095.7,19024132498662.11,6.405103545422515e-08,0.0,0.0,311754078747095.7,19024132498662.11,6.562018038511476e-08,0.0,0.0,311754078747095.7,19024132498662.11,1.93709097618012e-23,-9.361560550558216e-23,2.179429634381022e-37
3.333360865052994e-07,9.203544808887633e-06,0.0,-0.44168148917649286,345604712784591.56,18693560407905.26,124775436.01863585,1.10831175424353e-21,-6.048082982194274e-36,345604712784591.56,18693560407905.26,6.303678792678112e-08,0.0,0.0,345604712784591.56,18693560407905.26,6.616060883824767e-08,0.0,0.0,345604712784591.56,18693560407905.26,2.925889388486591e-23,-8.234532768344807e-23,2.031219370774275e-37
8.578784988022409e-07,9.48768966718632e-06,0.0,-0.036889343442537435,334596102997576.9,19460624935111.258,132755224.06953193,3.483740550995231e-21,-6.972581074569729e-36,334596102997576.9,19460624935111.258,6.508052099853075e-08,0.0,0.0,334596102997576.9,19460624935111.258,9.538854885488335e-08,0.0,0.0,334596102997576.9,19460624935111.258,4.662280978549445e-23,-9.411462093163214e-23,1.959327929798509e-37
1.6787602414939526e-06,9.326941646878737e-06,0.0,-0.13178065707557604,324831613288343.1,21138458648261.324,143543343.46532166,5.346583130277302e-22,-2.8099166962384948e-36,324831613288343.1,21138458648261.324,6.697418073531225e-08,0.0,0.0,324831613288343.1,21138458648261.324,7.315321503067934e-08,0.0,0.0,324831613288343.1,21138458648261.324,3.933342384681958e-23,-1.106197801035996e-22,1.728328365741582e-37
