x,y,z,theta,ee_f0,ee_hw,ee_A,ee_B,ee_C,em_f0,em_hw,em_A,em_B,em_C,me_f0,me_hw,me_A,me_B,me_C,mm_f0,mm_hw,mm_A,mm_B,mm_C
8.669776296212862e-06,8.68497108247707e-06,0.0,-0.18387352953500644,315749648403810.94,21756555337149.336,144695345.81177187,1.6184787476818163e-21,-2.8504926561612457e-36,315749648403810.94,21756555337149.336,7.495453907627563e-08,0.0,0.0,315749648403810.94,21756555337149.336,6.330295960444036e-08,0.0,0.0,315749648403810.94,21756555337149.336,3.040356568490849e-23,-8.970051259312319e-23,1.8315435944497174e-37
8.52280392348299e-06,1.5814365582117372e-05,0.0,-0.33478567695912964,301735045458872.8,19348959012307.516,119997563.63630132,3.488414866304346e-21,-7.035292860219434e-36,301735045458872.8,19348959012307.516,7.133646749772353e-08,0.0,0.0,301735045458872.8,19348959012307.516,8.776669557199803e-08,0.0,0.0,301735045458872.8,19348959012307.516,2.388340775386157e-23,-9.779850020600937e-23,2.2138792958909992e-37
8.15731483380592e-06,3.11068325327107e-06,0.0,-0.1741839819488214,295528593133650.2,19327261011589.88,116603543.12180902,4.506773131729151e-21,-1.8146561024367683e-36,295528593133650.2,19327261011589.88,7.286006446557412e-08,0.0,0.0,295528593133650.2,19327261011589.88,6.557699564595134e-08,0.0,0.0,295528593133650.2,19327261011589.88,3.5014975550094e-23,-8.893202879632651e-23,1.8700973264787272e-37
7.531080111835855e-06,5.955289682014431e-06,0.0,-0.13438868770968104,300057240166397.5,20003927489513.24,130167133.04352516,3.748924155882372e-21,-4.755113021846769e-36,300057240166397.5,20003927489513.24,7.259104487658722e-08,0.0,0.0,300057240166397.5,20003927489513.24,5.97056693700845e-08,0.0,0.0,300057240166397.5,20003927489513.24,2.4769192097085567e-23,-7.544137977186902e-23,3.0301815750230233e-37
2.8008323148054985e-08,9.22538413851881e-06,0.0,0.3724457981915516,313279135726765.4,20699894513290.88,141769453.9344618,2.436999591045124e-21,-6.967535486960289e-36,313279135726765.4,20699894513290.88,6.294273727754339e-08,0.0,0.0,313279135726765.4,20699894513290.88,8.924072928327195e-08,0.0,0.0,313279135726765.4,20699894513290.88,2.805794839819241e-23,-1.0413729403583923e-22,1.8518193477169078e-37
8.909606378123482e-06,5.873229581102753e-06,0.0,0.5373230148196304,313026676838227.3,18993078228517.492,112106867.08596861,2.7077770846296183e-21,-9.271920038262385e-36,313026676838227.3,18993078228517.492,6.86621366588031e-08,0.0,0.0,313026676838227.3,18993078228517.492,7.886418878484254e-08,0.0,0.0,313026676838227.3,18993078228517.492,3.2695384542992677e-23,-8.175548212413615e-23,2.813047931688276e-37
7.364872687490756e-06,6.0804504485512095e-06,0.0,-0.10678693024770297,327013826770319.0,20296258653109.508,134809553.82000273,1.5419842134189723e-21,7.02930180259837e-36,327013826770319.0,20296258653109.508,7.394401977749052e-08,0.0,0.0,327013826770319.0,20296258653109.508,7.545735101873333e-08,0.0,0.0,327013826770319.0,20296258653109.508,3.463005686546762e-23,-1.0399305769327163e-22,1.2924010898295432e-37
5.094335953207768e-07,9.366069230782597e-06,0.0,-0.686572936718314,334779244125362.2,21124967096039.062,128579383.70200367,2.183489867456067e-21,-7.239366912037997e-36,334779244125362.2,21124967096039.062,5.236816287567495e-08,0.0,0.0,334779244125362.2,21124967096039.062,5.621233198870013e-08,0.0,0.0,334779244125362.2,21124967096039.062,3.922058968529861e-23,-7.309901609560558e-23,1.934768689951123e-37
9.24511075903922e-07,9.181390102593082e-06,0.0,0.29244277123481077,313989585605683.3,20077617617477.93,120493703.28030188,2.549698060524744e-21,9.845431928060862e-37,313989585605683.3,20077617617477.93,7.28858136213918e-08,0.0,0.0,313989585605683.3,20077617617477.93,7.096050471377045e-08,0.0,0.0,313989585605683.3,20077617617477.93,4.9951582123997253e-23,-1.1064435019852665e-22,2.1282143609639784e-37
1.7952663170273182e-06,9.26648786897521e-06,0.0,0.21983345861818185,342382674562623.8,21603219183561.61,130721746.93252651,4.8236879474736866e-21,-6.749885968571993e-36,342382674562623.8,21603219183561.61,6.044619478263954e-08,0.0,0.0,342382674562623.8,21603219183561.61,6.699227460360822e-08,0.0,0.0,342382674562623.8,21603219183561.61,1.4742852681594244e-23,-8.111703190609385e-23,2.121644340029403e-37
