Frequency_Hz,Absorption_W
100000000000000.0,2.37443946325771e-15
101003344481605.34,2.448596562166415e-15
102006688963210.7,2.525552861060562e-15
103010033444816.05,2.6048985750303183e-15
104013377926421.4,2.6860875228723734e-15
105016722408026.75,2.7684844435071387e-15
106020066889632.11,2.8514317154941038e-15
107023411371237.45,2.934322969053641e-15
108026755852842.81,3.0166684397183803e-15
109030100334448.16,3.0981395655845396e-15
110033444816053.52,3.1785871980178524e-15
111036789297658.86,3.2580358331118263e-15
112040133779264.22,3.3366622818522407e-15
113043478260869.56,3.4147694540231663e-15
114046822742474.92,3.4927646227016265e-15
115050167224080.27,3.5711481210422714e-15
116053511705685.62,3.650514598512557e-15
117056856187290.97,3.731565858724427e-15
118060200668896.31,3.815132124784877e-15
119063545150501.67,3.902196684605961e-15
120066889632107.03,3.993916072946666e-15
121070234113712.38,4.091622964263696e-15
122073578595317.72,4.196791063651513e-15
123076923076923.08,4.310931683419658e-15
124080267558528.44,4.4353859693819555e-15
125083612040133.78,4.570987816081441e-15
126086956521739.12,4.7176196051291724e-15
127090301003344.48,4.873776855713543e-15
128093645484949.83,5.036367109865684e-15
129096989966555.19,5.200992926097507e-15
130100334448160.53,5.3627960145626526e-15
131103678929765.89,5.51760219911136e-15
132107023411371.23,5.662860864672461e-15
133110367892976.6,5.7979731878245205e-15
134113712374581.94,5.923987473281531e-15
135117056856187.28,6.042977935117207e-15
136120401337792.64,6.1574845556815356e-15
137123745819398.0,6.270222194558241e-15
138127090301003.34,6.384053799626764e-15
139130434782608.69,6.5021086128758505e-15
140133779264214.05,6.6279329107007884e-15
141137123745819.4,6.765608323460488e-15
142140468227424.75,6.919765257251364e-15
143143812709030.1,7.09532048088872e-15
144147157190635.44,7.29662064029204e-15
145150501672240.8,7.525624398532825e-15
146153846153846.16,7.779149257822633e-15
147157190635451.5,8.046445952354114e-15
148160535117056.88,8.309885614546748e-15
149163879598662.22,8.55077009797594e-15
150167224080267.56,8.757560760787008e-15
151170568561872.9,8.93012430620487e-15
152173913043478.25,9.077171047864314e-15
153177257525083.62,9.210620588799271e-15
154180602006688.97,9.341863650826562e-15
155183946488294.3,9.481214555747013e-15
156187290969899.66,9.638700706016122e-15
157190635451505.0,9.824224899784189e-15
158193979933110.38,1.0046335662938874e-14
159197324414715.72,1.0309065481956288e-14
160200668896321.06,1.0606533409682054e-14
161204013377926.44,1.0918084428833401e-14
162207357859531.78,1.1211596477540731e-14
163210702341137.12,1.1459346561483524e-14
164214046822742.47,1.1654815750363201e-14
165217391304347.8,1.1813515327460521e-14
166220735785953.2,1.1960320287537744e-14
167224080267558.53,1.2118491191238726e-14
168227424749163.88,1.2305735557561941e-14
169230769230769.25,1.2532077868474104e-14
170234113712374.56,1.279548666111206e-14
171237458193979.94,1.3077782141536584e-14
172240802675585.28,1.3349110611502007e-14
173244147157190.62,1.3585452183553257e-14
174247491638796.0,1.378556631842131e-14
175250836120401.34,1.3969278038875357e-14
176254180602006.7,1.4161542779951267e-14
177257525083612.06,1.4377880907757015e-14
178260869565217.38,1.4617188044507286e-14
179264214046822.75,1.4863322286745143e-14
180267558528428.1,1.509755195895389e-14
181270903010033.44,1.5314523090676172e-14
182274247491638.8,1.5524917876981728e-14
183277591973244.12,1.5742037898624788e-14
184280936454849.5,1.5968491104679625e-14
185284280936454.84,1.6196010357414428e-14
186287625418060.2,1.641658982135252e-14
187290969899665.56,1.6631055110907438e-14
188294314381270.9,1.6844717530378242e-14
189297658862876.25,1.705873017577277e-14
190301003344481.62,1.727024796977895e-14
191304347826086.94,1.7477900491498324e-14
192307692307692.3,1.7682217655346842e-14
193311036789297.66,1.788277476697673e-14
194314381270903.0,1.807862314808547e-14
195317725752508.38,1.826949598687548e-14
196321070234113.72,1.845484237184897e-14
197324414715719.06,1.8633503516349166e-14
198327759197324.44,1.8804318561082057e-14
199331103678929.75,1.8966206865940932e-14
200334448160535.12,1.9118262275124576e-14
201337792642140.47,1.925978766273788e-14
202341137123745.8,1.939002313726041e-14
203344481605351.2,1.9508210316663305e-14
204347826086956.5,1.961413996015705e-14
205351170568561.88,1.970847877795487e-14
206354515050167.22,1.9792741610177223e-14
207357859531772.56,1.9869256577352497e-14
208361204013377.94,1.994093937549695e-14
209364548494983.28,2.001077931455283e-14
210367892976588.62,2.0081378192512176e-14
211371237458194.0,2.0154708094965016e-14
212374581939799.3,2.0232073577508608e-14
213377926421404.7,2.0314258852924067e-14
214381270903010.03,2.0401678630583488e-14
215384615384615.38,2.0494405460136045e-14
216387959866220.75,2.0592272688312207e-14
217391304347826.1,2.0695000811577266e-14
218394648829431.44,2.0802187942429576e-14
219397993311036.8,2.0913258682047807e-14
220401337792642.12,2.1027417732469778e-14
221404682274247.5,2.114360478904663e-14
222408026755852.84,2.126046640735437e-14
223411371237458.2,2.1376370658567406e-14
224414715719063.56,2.1489486478965393e-14
225418060200668.88,2.1597930260498034e-14
226421404682274.25,2.1699957172782648e-14
227424749163879.6,2.179416272494572e-14
228428093645484.94,2.1879675770308515e-14
229431438127090.3,2.1956306397217932e-14
230434782608695.66,2.2024554770043074e-14
231438127090301.0,2.208547911983038e-14
232441471571906.38,2.2140542643096693e-14
233444816053511.7,2.219150850416666e-14
234448160535117.06,2.2240374803099132e-14
235451505016722.4,2.2289328385117492e-14
236454849498327.75,2.2340706717284625e-14
237458193979933.12,2.2396963035647645e-14
238461538461538.47,2.246063068510973e-14
239464882943143.8,2.253427452401841e-14
240468227424749.16,2.2620375719966077e-14
241471571906354.5,2.272101535129819e-14
242474916387959.88,2.2837236331718364e-14
243478260869565.22,2.2968183519185742e-14
244481605351170.56,2.3110300614738242e-14
245484949832775.9,2.3256878533027988e-14
246488294314381.28,2.33982933799416e-14
247491638795986.62,2.3523245462422945e-14
248494983277591.97,2.362096947935793e-14
249498327759197.3,2.3683796793343978e-14
250501672240802.7,2.370905357436304e-14
251505016722408.03,2.369950907632121e-14
252508361204013.38,2.366234869505765e-14
253511705685618.72,2.360733339992668e-14
254515050167224.1,2.3544975147662853e-14
255518394648829.44,2.348527878412427e-14
256521739130434.78,2.3437169785974085e-14
257525083612040.12,2.3408392185932118e-14
258528428093645.5,2.3405529018565395e-14
259531772575250.84,2.343380135553262e-14
260535117056856.2,2.349634127381242e-14
261538461538461.53,2.359272409582016e-14
262541806020066.88,2.3716836144046245e-14
263545150501672.25,2.3854852032840053e-14
264548494983277.6,2.3985107790473707e-14
265551839464882.94,2.4081995945879037e-14
266555183946488.28,2.412403967482927e-14
267558528428093.66,2.410231635255895e-14
268561872909699.0,2.4023628999490826e-14
269565217391304.34,2.390656526175784e-14
270568561872909.7,2.3774007717041835e-14
271571906354515.06,2.364683397746896e-14
272575250836120.4,2.3540721469772777e-14
273578595317725.75,2.3465221757171115e-14
274581939799331.1,2.342351922321402e-14
275585284280936.47,2.34119431990695e-14
276588628762541.8,2.3419462095612256e-14
277591973244147.16,2.3428535797772928e-14
278595317725752.5,2.341901201129289e-14
279598662207357.88,2.3375036758503627e-14
280602006688963.22,2.329166919232557e-14
281605351170568.56,2.3176668277010664e-14
282608695652173.9,2.3046311220144366e-14
283612040133779.25,2.2918533631769947e-14
284615384615384.6,2.2807261089667996e-14
285618729096990.0,2.2719301412386877e-14
286622073578595.3,2.2653278732767073e-14
287625418060200.6,2.260019142571078e-14
288628762541806.0,2.254609206361309e-14
289632107023411.4,2.2477251226596473e-14
290635451505016.75,2.2386175006336e-14
291638795986622.06,2.2274900759214958e-14
292642140468227.44,2.2153220137168926e-14
293645484949832.75,2.2033242411672347e-14
294648829431438.1,2.1923793048502676e-14
295652173913043.5,2.182710015278015e-14
296655518394648.9,2.1738500079288866e-14
297658862876254.2,2.1649094823123634e-14
298662207357859.5,2.1550514600539924e-14
299665551839464.9,2.1439448988694648e-14
300668896321070.25,2.1319019568573155e-14
301672240802675.6,2.1196113372799643e-14
302675585284280.94,2.1076806657253092e-14
303678929765886.25,2.0962946251613985e-14
304682274247491.6,2.0851678730110942e-14
305685618729097.0,2.073789944903572e-14
306688963210702.4,2.0617955652555817e-14
307692307692307.7,2.0492001577862505e-14
308695652173913.0,2.0363331682287495e-14
309698996655518.4,2.023551019594395e-14
310702341137123.75,2.0109784401161377e-14
311705685618729.1,1.9984695550005606e-14
312709030100334.44,1.98578752004753e-14
313712374581939.8,1.9728289973906722e-14
314715719063545.1,1.9596950167896914e-14
315719063545150.5,1.9465665274188666e-14
316722408026755.9,1.933530783332063e-14
317725752508361.25,1.9205297925115282e-14
318729096989966.56,1.9074580796251667e-14
319732441471571.9,1.8942852721362104e-14
320735785953177.25,1.881072417955273e-14
321739130434782.6,1.8678863829998432e-14
322742474916388.0,1.8547287777233982e-14
323745819397993.3,1.8415565502672824e-14
324749163879598.6,1.8283484297349638e-14
325752508361204.0,1.8151258805503104e-14
326755852842809.4,1.8019145086164463e-14
327759197324414.75,1.788711858762196e-14
328762541806020.06,1.7755023374136704e-14
329765886287625.4,1.7622848305154332e-14
330769230769230.75,1.7490704354355283e-14
331772575250836.1,1.735863556240158e-14
332775919732441.5,1.7226602039160175e-14
333779264214046.8,1.70945987050269e-14
334782608695652.2,1.696267265853014e-14
335785953177257.5,1.6830851750817234e-14
336789297658862.9,1.66991387872371e-14
337792642140468.25,1.656755219268831e-14
338795986622073.6,1.6436121343377184e-14
339799331103678.94,1.6304865789666785e-14
340802675585284.25,1.61738030545893e-14
341806020066889.6,1.604295508085243e-14
342809364548495.0,1.591234124250316e-14
343812709030100.4,1.5781977977364388e-14
344816053511705.7,1.5651881114799056e-14
345819397993311.0,1.5522064103938228e-14
346822742474916.4,1.5392537730445416e-14
347826086956521.75,1.5263310543970873e-14
348829431438127.1,1.513438850345141e-14
349832775919732.44,1.5005775142205855e-14
350836120401337.75,1.4877471816687393e-14
351839464882943.1,1.474947802944113e-14
352842809364548.5,1.462179199649496e-14
353846153846153.9,1.4494411422601954e-14
354849498327759.2,1.4367334605173195e-14
355852842809364.56,1.4240561977883045e-14
356856187290969.9,1.4114098272051168e-14
357859531772575.25,1.3987955538677343e-14
358862876254180.6,1.3862157345981841e-14
359866220735786.0,1.3736744519527541e-14
360869565217391.3,1.3611782762564076e-14
361872909698996.6,1.3487372260827483e-14
362876254180602.0,1.3363658736588323e-14
363879598662207.4,1.3240844135758224e-14
364882943143812.75,1.3119193160189338e-14
365886287625418.06,1.299902982558337e-14
366889632107023.4,1.2880717957171794e-14
367892976588628.75,1.2764623528274968e-14
368896321070234.1,1.265106545892044e-14
369899665551839.5,1.2540270191852559e-14
370903010033444.8,1.2432346256357567e-14
