Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz,x,y,z,Re_alpha,Im_alpha,Re_Ex,Im_Ex,Re_Ey,Im_Ey,Re_Ez,Im_Ez
1.912196126e-32,5.802304530e-34,-2.820969381e-35,-4.975487215e-36,0.000000000e+00,0.000000000e+00,-2.851145061e-09,5.711508681e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.902606116e-32,5.791297401e-34,-1.025344397e-35,6.775048039e-37,0.000000000e+00,0.000000000e+00,-1.314275479e-08,5.998689181e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.904952910e-32,5.977004865e-34,3.456784442e-35,6.775731249e-36,0.000000000e+00,0.000000000e+00,-4.709590429e-09,6.300722706e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.918075674e-32,6.286215381e-34,1.224817050e-35,7.126496928e-36,0.000000000e+00,0.000000000e+00,1.673266315e-08,6.599897574e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.902358095e-32,6.296101926e-34,-3.697161990e-35,3.249305154e-36,0.000000000e+00,0.000000000e+00,-4.056079567e-09,6.896847433e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.904831398e-32,6.361898483e-34,-1.546156317e-35,1.063270288e-36,0.000000000e+00,0.000000000e+00,-6.069598246e-09,7.184036735e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.899973160e-32,6.271149191e-34,1.253187109e-35,-1.903279481e-36,0.000000000e+00,0.000000000e+00,-9.881212691e-09,7.507971389e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.906875573e-32,6.234272948e-34,3.091975944e-35,-3.616943804e-36,0.000000000e+00,0.000000000e+00,1.104701362e-08,7.786744307e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.901655108e-32,5.962885494e-34,-1.527559081e-35,-7.016798753e-36,0.000000000e+00,0.000000000e+00,-9.717488499e-09,8.115695703e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.901659687e-32,5.859486177e-34,5.008053423e-35,-2.369304308e-36,0.000000000e+00,0.000000000e+00,1.587387562e-09,8.398380957e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.910419724e-32,5.874502576e-34,3.277983995e-35,-3.721612090e-37,0.000000000e+00,0.000000000e+00,1.418173032e-08,8.680063599e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.910776307e-32,5.897367576e-34,1.736516262e-35,2.617623433e-36,0.000000000e+00,0.000000000e+00,5.679560769e-09,8.999858527e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.912747442e-32,6.030156577e-34,-2.172643138e-36,3.869874714e-36,0.000000000e+00,0.000000000e+00,5.156005524e-09,9.288024571e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907873290e-32,6.196723267e-34,-1.334735747e-35,3.784740378e-36,0.000000000e+00,0.000000000e+00,1.116747021e-08,9.605573316e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.902570923e-32,6.239407792e-34,-1.297456046e-35,2.145934245e-36,0.000000000e+00,0.000000000e+00,-1.435722418e-08,9.898859733e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.906370656e-32,6.389055551e-34,4.394482559e-36,-2.609330147e-37,0.000000000e+00,0.000000000e+00,9.410052358e-09,1.019781158e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.901465601e-32,6.292251673e-34,-9.302596104e-36,-4.048592270e-36,0.000000000e+00,0.000000000e+00,-4.179044503e-09,1.048951673e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.904472264e-32,6.195399503e-34,1.746800498e-35,-4.774767807e-36,0.000000000e+00,0.000000000e+00,-1.348463367e-09,1.078899056e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.909248535e-32,6.075323426e-34,1.060287426e-35,-4.968277674e-36,0.000000000e+00,0.000000000e+00,7.461075404e-09,1.109917555e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.908643474e-32,5.913202671e-34,7.756483309e-36,-2.647700518e-36,0.000000000e+00,0.000000000e+00,9.584854861e-10,1.139933256e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.913798361e-32,5.868394674e-34,-2.257921247e-35,1.044823052e-38,0.000000000e+00,0.000000000e+00,1.884407820e-10,1.171141742e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.904866643e-32,5.854772146e-34,2.799180979e-35,6.791686819e-36,0.000000000e+00,0.000000000e+00,-1.578495185e-09,1.201327689e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.909047173e-32,6.026373661e-34,1.710642729e-35,9.045786730e-36,0.000000000e+00,0.000000000e+00,1.102160954e-08,1.230450572e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.903814695e-32,6.136716198e-34,7.457577969e-36,9.229171669e-36,0.000000000e+00,0.000000000e+00,1.326087859e-09,1.260059009e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.904592225e-32,6.280730650e-34,-3.138892240e-35,5.310147475e-36,0.000000000e+00,0.000000000e+00,1.269168162e-09,1.288147563e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907065630e-32,6.403459837e-34,-4.317335537e-36,2.827049960e-36,0.000000000e+00,0.000000000e+00,9.906031487e-09,1.319773841e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.899157797e-32,6.338453736e-34,-1.789059614e-35,-2.323118561e-36,0.000000000e+00,0.000000000e+00,9.300685573e-09,1.350990905e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.900843712e-32,6.192256570e-34,3.132183913e-35,-3.208821586e-36,0.000000000e+00,0.000000000e+00,-7.419025329e-09,1.380042636e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.909505159e-32,6.149199409e-34,4.128818930e-35,-3.979458177e-36,0.000000000e+00,-0.000000000e+00,2.004778398e-08,1.409878239e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.912488257e-32,5.986776728e-34,1.002283086e-35,-4.800613252e-36,0.000000000e+00,0.000000000e+00,7.758145419e-09,1.437143427e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.915439166e-32,5.912022634e-34,-5.320351554e-35,-4.902697357e-36,0.000000000e+00,0.000000000e+00,1.345312806e-08,1.469735568e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907785941e-32,5.832053014e-34,-3.694019117e-35,-5.928900397e-37,0.000000000e+00,0.000000000e+00,-4.946799690e-09,1.499588026e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.905634692e-32,5.926527644e-34,1.818191238e-35,5.017513533e-36,0.000000000e+00,0.000000000e+00,-5.801893732e-09,1.531603103e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907392091e-32,6.127276509e-34,-3.137741197e-37,4.766984605e-36,0.000000000e+00,0.000000000e+00,9.151322435e-09,1.560491166e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.900011749e-32,6.184225190e-34,-1.347813565e-35,2.578083612e-36,0.000000000e+00,0.000000000e+00,-1.241214902e-08,1.590561441e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.900704683e-32,6.330197103e-34,3.760301527e-36,2.063309399e-37,0.000000000e+00,0.000000000e+00,5.520468194e-09,1.619862863e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.899912537e-32,6.287604614e-34,-3.137201077e-35,-5.290918061e-36,0.000000000e+00,0.000000000e+00,-9.254584061e-09,1.649011033e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.900995144e-32,6.199124896e-34,1.972774885e-35,-5.688656128e-36,0.000000000e+00,0.000000000e+00,-7.043011650e-09,1.680917751e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.905667308e-32,6.076737753e-34,1.972705668e-35,-6.382480393e-36,0.000000000e+00,0.000000000e+00,-3.833838265e-09,1.711203439e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.908610400e-32,5.943169776e-34,-2.072823963e-35,-6.713581395e-36,0.000000000e+00,0.000000000e+00,-3.574078106e-09,1.739662588e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.909751889e-32,5.843084518e-34,3.035754523e-35,-2.758508242e-37,0.000000000e+00,0.000000000e+00,-4.494406277e-09,1.769726033e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.920980806e-32,5.933808922e-34,-5.726519436e-37,2.882229278e-36,0.000000000e+00,0.000000000e+00,1.197757599e-08,1.800547406e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.906049648e-32,5.943701073e-34,-4.794730795e-35,4.447882736e-36,0.000000000e+00,0.000000000e+00,6.974970949e-09,1.831322231e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.898820248e-32,6.005046068e-34,2.369426977e-36,8.391226879e-36,0.000000000e+00,0.000000000e+00,-1.655215400e-08,1.860897074e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.903746594e-32,6.232713570e-34,4.743775604e-35,9.464261606e-36,0.000000000e+00,0.000000000e+00,7.019166855e-10,1.888972076e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.910215128e-32,6.432324750e-34,-1.383890424e-35,2.562897609e-36,0.000000000e+00,0.000000000e+00,1.656979778e-08,1.920718244e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.898729414e-32,6.346614673e-34,-6.052510355e-35,-4.568918448e-36,0.000000000e+00,0.000000000e+00,1.576939090e-09,1.949851899e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.899641437e-32,6.206307636e-34,3.244734036e-35,-4.340902014e-36,0.000000000e+00,0.000000000e+00,-1.866578449e-08,1.980576591e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.915503262e-32,6.243581919e-34,-9.465804926e-36,-8.393932421e-36,0.000000000e+00,0.000000000e+00,2.470515521e-08,2.010800382e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.900440565e-32,5.882854400e-34,-7.870699631e-35,-1.178894133e-35,0.000000000e+00,0.000000000e+00,-1.952628773e-08,2.038959507e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.904541679e-32,5.766632201e-34,1.973515091e-35,-3.990694044e-36,0.000000000e+00,0.000000000e+00,-2.133562645e-08,2.068989337e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.915300852e-32,5.830666251e-34,7.780516978e-35,3.472685855e-36,0.000000000e+00,0.000000000e+00,-1.552409612e-09,2.099733942e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.909838458e-32,5.913456916e-34,-3.673664831e-35,2.050792326e-36,0.000000000e+00,0.000000000e+00,1.174032660e-08,2.130905076e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.911058645e-32,6.094452867e-34,-1.740210860e-35,5.467220382e-36,0.000000000e+00,0.000000000e+00,2.038933356e-08,2.159500035e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.897162336e-32,6.129476870e-34,-1.763602288e-35,5.421029292e-36,0.000000000e+00,0.000000000e+00,-1.073001388e-08,2.190324226e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907046182e-32,6.352050247e-34,6.747580818e-35,7.568299613e-36,0.000000000e+00,0.000000000e+00,3.103260616e-09,2.217874952e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.906702462e-32,6.390365593e-34,1.966178469e-35,8.174601879e-37,0.000000000e+00,0.000000000e+00,-1.543395034e-09,2.251199794e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.910942722e-32,6.395334759e-34,3.691730399e-35,-1.478248331e-36,0.000000000e+00,0.000000000e+00,1.570405648e-08,2.279604691e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.905277404e-32,6.186959072e-34,-2.772212622e-35,-6.420821892e-36,0.000000000e+00,0.000000000e+00,1.056266674e-08,2.310814178e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.910351283e-32,6.005204411e-34,5.656966924e-36,-3.385407196e-36,0.000000000e+00,0.000000000e+00,2.469960744e-09,2.340403819e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.912198913e-32,5.860585886e-34,-3.938633597e-35,-1.976015690e-36,0.000000000e+00,-0.000000000e+00,8.217084996e-11,2.369780477e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.909224567e-32,5.754706794e-34,1.479751069e-35,5.696209825e-36,0.000000000e+00,0.000000000e+00,-1.469965246e-08,2.400227719e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907667426e-32,5.892030785e-34,-1.577908630e-35,8.494970574e-36,0.000000000e+00,0.000000000e+00,1.445580624e-08,2.430876115e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.905143946e-32,5.978347880e-34,-2.991521710e-35,9.397871906e-36,0.000000000e+00,0.000000000e+00,-8.282006222e-09,2.458579402e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.900618270e-32,6.177459114e-34,1.979845977e-35,9.928112921e-36,0.000000000e+00,0.000000000e+00,-6.486992029e-09,2.489689191e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.902314118e-32,6.362603456e-34,4.621319274e-35,6.033124754e-36,0.000000000e+00,0.000000000e+00,-4.960461097e-09,2.519169763e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.906144294e-32,6.529619077e-34,5.112972641e-35,-2.754547778e-37,0.000000000e+00,0.000000000e+00,2.246645140e-08,2.547505273e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.911965182e-32,6.431650038e-34,-4.761365639e-35,-1.230824393e-35,0.000000000e+00,0.000000000e+00,2.541037143e-09,2.579733707e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.905198529e-32,6.137972461e-34,1.473879339e-35,-1.224880112e-35,0.000000000e+00,0.000000000e+00,-1.806954119e-08,2.610832446e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.911824372e-32,5.975116288e-34,2.150298428e-35,-1.025294370e-35,0.000000000e+00,0.000000000e+00,-1.079263725e-10,2.639509147e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
