Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz,x,y,z,Re_alpha,Im_alpha,Re_Ex,Im_Ex,Re_Ey,Im_Ey,Re_Ez,Im_Ez
1.946209507e-32,9.482896969e-34,1.474697111e-34,7.753552666e-36,0.000000000e+00,0.000000000e+00,8.760769476e-06,9.062875479e-07,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.918883879e-32,9.454801394e-34,-1.454654464e-34,-1.219431099e-35,0.000000000e+00,0.000000000e+00,8.703299445e-06,1.223485884e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.906372927e-32,9.111602276e-34,-5.276040052e-35,-5.214967472e-36,0.000000000e+00,0.000000000e+00,8.703754547e-06,1.491818784e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.926967676e-32,8.815434495e-34,-1.020815351e-34,-6.952586606e-36,0.000000000e+00,0.000000000e+00,8.696786653e-06,1.726782528e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.954980230e-32,8.166089352e-34,-1.246411607e-35,2.094165612e-36,0.000000000e+00,0.000000000e+00,8.695906100e-06,2.125030244e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.925373270e-32,7.530862922e-34,-3.171712710e-35,4.294028094e-36,0.000000000e+00,0.000000000e+00,8.722550571e-06,2.432501099e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933696970e-32,7.432477390e-34,-4.404516046e-35,5.227397965e-36,0.000000000e+00,0.000000000e+00,8.695505935e-06,2.712136549e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.944363641e-32,7.605497624e-34,-2.443956659e-35,7.495237769e-36,0.000000000e+00,0.000000000e+00,8.682380252e-06,2.976609286e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937954516e-32,8.040794414e-34,1.482742304e-34,1.837012498e-35,0.000000000e+00,0.000000000e+00,8.681405744e-06,3.360873536e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.926978154e-32,8.316997778e-34,7.711714651e-35,1.381767115e-35,0.000000000e+00,0.000000000e+00,8.704215777e-06,3.578444478e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932865852e-32,8.770779488e-34,-3.717923465e-35,4.720853987e-36,0.000000000e+00,0.000000000e+00,8.720622804e-06,3.906940876e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.935035887e-32,8.970481184e-34,-5.812651987e-35,1.741267570e-37,0.000000000e+00,0.000000000e+00,8.751865860e-06,4.212606521e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.957104157e-32,9.011407355e-34,-4.470741839e-35,-1.475939714e-36,0.000000000e+00,0.000000000e+00,8.694307801e-06,4.554559282e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.930492726e-32,8.621767793e-34,-1.540330167e-34,-9.800147838e-36,0.000000000e+00,0.000000000e+00,8.686851515e-06,4.784055956e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.921101026e-32,8.149762179e-34,6.987579803e-35,1.752940256e-36,0.000000000e+00,0.000000000e+00,8.651603854e-06,5.138039804e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.940509475e-32,7.994235328e-34,5.669591370e-35,-9.653170916e-37,0.000000000e+00,0.000000000e+00,8.664937208e-06,5.401254455e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.940205372e-32,7.836396667e-34,5.229248202e-35,-3.288994173e-36,0.000000000e+00,0.000000000e+00,8.691780092e-06,5.710139011e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937806951e-32,7.851521742e-34,1.295555811e-35,-6.429083845e-36,0.000000000e+00,0.000000000e+00,8.693300712e-06,5.948445023e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.935713659e-32,8.051309689e-34,2.008316946e-35,-6.505587799e-36,0.000000000e+00,0.000000000e+00,8.677710829e-06,6.262338471e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934314965e-32,8.408138646e-34,-5.645944913e-35,-1.191343101e-35,0.000000000e+00,0.000000000e+00,8.711846853e-06,6.622318845e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.925476588e-32,8.612397558e-34,-1.415697639e-34,-1.727264163e-35,0.000000000e+00,0.000000000e+00,8.681383175e-06,6.905361082e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947270793e-32,8.883019472e-34,1.889364081e-34,3.787097982e-36,0.000000000e+00,0.000000000e+00,8.649480468e-06,7.195128749e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943538857e-32,8.798742128e-34,-4.101950766e-35,-9.517423873e-36,0.000000000e+00,0.000000000e+00,8.670513172e-06,7.518086043e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.982114633e-32,8.783539017e-34,-9.139019094e-34,-6.092799492e-35,0.000000000e+00,0.000000000e+00,8.758521631e-06,7.849621312e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.965788176e-32,8.551418456e-34,-1.043552449e-33,-6.815111422e-35,0.000000000e+00,-0.000000000e+00,8.648268018e-06,7.993583261e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933347965e-32,7.977415761e-34,7.661720608e-35,4.013498661e-36,0.000000000e+00,0.000000000e+00,8.729124812e-06,8.375883610e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.929406623e-32,7.803827545e-34,8.752950109e-35,7.516182268e-36,0.000000000e+00,0.000000000e+00,8.720171432e-06,8.675150616e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.981184368e-32,8.119754335e-34,7.375692670e-35,8.729995851e-36,0.000000000e+00,0.000000000e+00,8.732091787e-06,8.952998892e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.986321932e-32,8.367611987e-34,-7.082335708e-35,2.187645660e-36,0.000000000e+00,0.000000000e+00,8.679927861e-06,9.291584818e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946647853e-32,8.418855979e-34,3.151816648e-35,8.751032409e-36,0.000000000e+00,0.000000000e+00,8.673670570e-06,9.592180566e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.950348547e-32,8.726377074e-34,8.574718165e-35,1.160665526e-35,0.000000000e+00,0.000000000e+00,8.648454686e-06,9.910987657e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.949733379e-32,8.866724505e-34,1.166809219e-34,1.220954001e-35,0.000000000e+00,0.000000000e+00,8.685795995e-06,1.019605684e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932972769e-32,8.749258987e-34,4.324968305e-35,5.848089041e-36,0.000000000e+00,0.000000000e+00,8.729023237e-06,1.049739428e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.929635258e-32,8.551702577e-34,-8.331895398e-35,-3.784732809e-36,0.000000000e+00,0.000000000e+00,8.710596115e-06,1.080870710e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.969780559e-32,8.523226380e-34,4.863410323e-35,2.788592226e-36,0.000000000e+00,0.000000000e+00,8.635147668e-06,1.113270292e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942178323e-32,8.129918835e-34,-1.512546513e-35,-1.002982202e-36,0.000000000e+00,0.000000000e+00,8.645859489e-06,1.140017975e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942223110e-32,7.985914423e-34,1.776465668e-34,1.090128041e-35,0.000000000e+00,0.000000000e+00,8.678858910e-06,1.166134687e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941060712e-32,7.954668775e-34,8.392970589e-35,6.724862075e-36,0.000000000e+00,0.000000000e+00,8.708510424e-06,1.196091829e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.952397447e-32,8.161043369e-34,-7.332804500e-35,-1.118726653e-36,0.000000000e+00,0.000000000e+00,8.682916227e-06,1.227059301e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947174163e-32,8.416624026e-34,-2.326933980e-34,-1.008329771e-35,0.000000000e+00,0.000000000e+00,8.721749025e-06,1.264199753e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.035755846e-32,9.157829475e-34,-2.247449053e-34,-8.958567115e-36,0.000000000e+00,0.000000000e+00,8.647752771e-06,1.287770562e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.912812165e-32,8.565437561e-34,5.726750849e-34,4.046959065e-35,0.000000000e+00,0.000000000e+00,8.641148148e-06,1.328713651e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.902890948e-32,8.496653978e-34,6.228870648e-34,4.247402133e-35,0.000000000e+00,0.000000000e+00,8.686437236e-06,1.345164058e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.927229694e-32,8.482450656e-34,4.662077612e-35,3.412439325e-36,0.000000000e+00,0.000000000e+00,8.685003227e-06,1.382209987e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.918993748e-32,8.246534070e-34,5.578685239e-35,2.059479498e-36,0.000000000e+00,0.000000000e+00,8.703574267e-06,1.407401852e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936120111e-32,8.104183517e-34,-4.506987349e-35,-5.780900972e-36,0.000000000e+00,0.000000000e+00,8.694964357e-06,1.443327163e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.956054542e-32,8.120052925e-34,-3.575967872e-35,-5.842750637e-36,0.000000000e+00,0.000000000e+00,8.670097035e-06,1.472475883e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.944024873e-32,8.091477074e-34,-6.012659460e-35,-6.961274359e-36,0.000000000e+00,0.000000000e+00,8.684018392e-06,1.504367282e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934736001e-32,8.175555898e-34,-8.402215836e-35,-7.841641152e-36,0.000000000e+00,0.000000000e+00,8.656885166e-06,1.529167148e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.951930376e-32,8.481295362e-34,-6.381728734e-35,-5.258023788e-36,0.000000000e+00,0.000000000e+00,8.673446681e-06,1.555997006e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.034716168e-32,9.279301219e-34,-8.840365051e-34,-5.343325629e-35,0.000000000e+00,0.000000000e+00,8.767913177e-06,1.596754798e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936601141e-32,8.738503509e-34,8.133812050e-36,1.069730087e-36,0.000000000e+00,0.000000000e+00,8.692099622e-06,1.621398799e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.940256404e-32,8.728597104e-34,2.465539811e-35,2.776972155e-36,0.000000000e+00,0.000000000e+00,8.728555500e-06,1.645038337e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941313017e-32,8.490752169e-34,-4.692510123e-35,-2.860567786e-36,0.000000000e+00,0.000000000e+00,8.685366117e-06,1.684911189e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.958935367e-32,8.344431261e-34,-4.762759136e-35,-3.767948331e-36,0.000000000e+00,0.000000000e+00,8.660947089e-06,1.713182278e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.953625244e-32,8.094461646e-34,2.430597913e-34,1.183139285e-35,0.000000000e+00,0.000000000e+00,8.720263774e-06,1.741369404e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.950273559e-32,7.969541052e-34,2.485556384e-34,1.084909650e-35,0.000000000e+00,-0.000000000e+00,8.765285641e-06,1.764890164e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.938043050e-32,7.916912063e-34,-1.282249088e-34,-1.064356466e-35,0.000000000e+00,0.000000000e+00,8.723176084e-06,1.794864359e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.939671211e-32,8.194462745e-34,1.101867604e-34,5.127476285e-36,0.000000000e+00,0.000000000e+00,8.667912239e-06,1.833684958e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.944520569e-32,8.471575323e-34,9.981885019e-35,5.512213715e-36,0.000000000e+00,0.000000000e+00,8.698764313e-06,1.857907963e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.929332725e-32,8.626882691e-34,2.316553043e-35,2.218885347e-36,0.000000000e+00,0.000000000e+00,8.745243129e-06,1.883488228e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934220414e-32,8.874150208e-34,1.041054743e-34,8.709485630e-36,0.000000000e+00,0.000000000e+00,8.675091425e-06,1.919410545e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936471305e-32,8.872194216e-34,1.665066590e-34,1.339928153e-35,0.000000000e+00,0.000000000e+00,8.706342229e-06,1.945117568e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.923420721e-32,8.547896660e-34,1.148767855e-34,9.697555797e-36,0.000000000e+00,0.000000000e+00,8.707858793e-06,1.979853266e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947176000e-32,8.405326007e-34,1.369606333e-35,3.825863569e-36,0.000000000e+00,0.000000000e+00,8.763462382e-06,2.004722345e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.971325332e-32,8.160930543e-34,-4.177949185e-35,-2.849877758e-36,0.000000000e+00,0.000000000e+00,8.647392995e-06,2.037170765e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.944767876e-32,7.726138109e-34,3.210583246e-35,2.540167958e-37,0.000000000e+00,0.000000000e+00,8.676619427e-06,2.073145011e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946677752e-32,7.717823506e-34,1.564211394e-34,6.490621950e-36,0.000000000e+00,0.000000000e+00,8.711207053e-06,2.100522482e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937832286e-32,7.885779562e-34,-5.061090135e-35,-5.781686173e-36,0.000000000e+00,0.000000000e+00,8.720559225e-06,2.134037888e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933882219e-32,8.202451036e-34,1.354776765e-34,5.460036867e-36,0.000000000e+00,0.000000000e+00,8.696351597e-06,2.162670649e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.924173726e-32,8.458900219e-34,5.754878223e-35,4.828347960e-37,0.000000000e+00,0.000000000e+00,8.756629238e-06,2.187418252e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.923301269e-32,8.795557404e-34,1.311638245e-34,7.035379815e-36,0.000000000e+00,0.000000000e+00,8.652736950e-06,2.223268333e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933408050e-32,8.935730464e-34,-7.098297334e-35,-5.344014697e-36,0.000000000e+00,0.000000000e+00,8.670152861e-06,2.248058797e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.928890965e-32,8.776242618e-34,8.157065901e-35,4.418192475e-36,0.000000000e+00,0.000000000e+00,8.706781179e-06,2.279280800e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.926056051e-32,8.394440800e-34,3.587534602e-35,1.940726651e-36,0.000000000e+00,0.000000000e+00,8.697624866e-06,2.314341118e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.928187777e-32,8.098560486e-34,1.332058370e-34,7.980199316e-36,0.000000000e+00,0.000000000e+00,8.714487359e-06,2.338767838e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.970707125e-32,8.040933623e-34,-3.310210521e-35,-7.821103631e-37,0.000000000e+00,0.000000000e+00,8.752486103e-06,2.368762384e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.951334695e-32,7.805819577e-34,-9.612091063e-35,-3.388079124e-36,0.000000000e+00,0.000000000e+00,8.715125240e-06,2.398342471e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.952671962e-32,7.909473527e-34,1.758069261e-35,4.539569028e-36,0.000000000e+00,0.000000000e+00,8.705731621e-06,2.427124846e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.935504168e-32,8.123712543e-34,-3.268363926e-35,3.417233204e-36,0.000000000e+00,0.000000000e+00,8.714906801e-06,2.458692292e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.923031371e-32,8.496762733e-34,-4.792927020e-35,3.574659036e-36,0.000000000e+00,0.000000000e+00,8.686082081e-06,2.493054327e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937391345e-32,8.902148617e-34,1.024086673e-34,1.350766978e-35,0.000000000e+00,0.000000000e+00,8.701651346e-06,2.523893022e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.926792023e-32,8.934689603e-34,1.594958675e-34,1.665824797e-35,0.000000000e+00,0.000000000e+00,8.717978390e-06,2.549952065e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.930906641e-32,8.841846441e-34,6.715963659e-35,8.763717762e-36,0.000000000e+00,0.000000000e+00,8.714552598e-06,2.579077362e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.970574307e-32,8.784729646e-34,2.342659071e-34,1.644047180e-35,0.000000000e+00,0.000000000e+00,8.781296625e-06,2.606486962e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.955860726e-32,8.185003596e-34,-1.000893886e-34,-7.446838530e-36,0.000000000e+00,0.000000000e+00,8.699076060e-06,2.639543766e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937966765e-32,7.695128706e-34,-3.739302129e-35,-6.297279407e-36,0.000000000e+00,0.000000000e+00,8.696072329e-06,2.668703760e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.948377348e-32,7.571417127e-34,-7.296245958e-35,-9.470332056e-36,0.000000000e+00,0.000000000e+00,8.674001444e-06,2.694061023e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.939670150e-32,7.660978582e-34,-1.192742272e-34,-1.226101187e-35,0.000000000e+00,-0.000000000e+00,8.675546821e-06,2.731779732e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.930612697e-32,7.944240883e-34,3.697792034e-35,-2.403019351e-36,0.000000000e+00,0.000000000e+00,8.684048737e-06,2.755731647e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
