Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz,x,y,z,Re_alpha,Im_alpha,Re_Ex,Im_Ex,Re_Ey,Im_Ey,Re_Ez,Im_Ez
1.896272578e-32,4.146990930e-34,-1.312326192e-34,2.459730599e-34,0.000000000e+00,0.000000000e+00,-7.727395372e-08,2.947843436e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.882390337e-32,4.022921250e-34,1.064122635e-34,2.944108475e-34,0.000000000e+00,0.000000000e+00,-2.015288189e-07,3.305036793e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.878252048e-32,4.889850418e-34,5.934315477e-34,3.264736176e-34,0.000000000e+00,0.000000000e+00,-8.946249694e-08,3.598683352e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.015187639e-32,6.534453513e-34,9.443985251e-34,3.184662679e-34,0.000000000e+00,0.000000000e+00,-1.846802691e-08,3.832054553e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.853673090e-32,7.034707563e-34,7.534458153e-34,3.222883377e-34,0.000000000e+00,0.000000000e+00,-7.373837009e-09,4.285824586e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.838256751e-32,7.523845597e-34,1.173077866e-33,3.245363070e-34,0.000000000e+00,-0.000000000e+00,3.769120571e-08,4.425072786e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
5.703517886e-32,4.541451952e-33,-1.974770031e-33,-3.427279323e-35,0.000000000e+00,0.000000000e+00,1.402307019e-07,4.880590051e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.939741148e-32,8.552820776e-34,-7.807229487e-35,2.048379323e-34,0.000000000e+00,0.000000000e+00,-3.352323458e-08,5.167256922e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.984514792e-32,1.783499341e-33,9.826721343e-33,9.488092234e-34,0.000000000e+00,0.000000000e+00,1.211523174e-07,5.404648051e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.050028721e-32,7.947585556e-34,-6.929830417e-34,1.484104840e-34,0.000000000e+00,0.000000000e+00,-2.851145061e-08,5.815086809e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.895199454e-32,6.271667627e-34,-8.092613126e-34,1.150475593e-34,0.000000000e+00,0.000000000e+00,-1.314275479e-07,5.986891810e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.877461382e-32,5.965492118e-34,-5.770917706e-35,1.252978519e-34,0.000000000e+00,0.000000000e+00,-4.709590429e-08,6.307227059e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
-1.612112046e-34,2.600759065e-36,7.997689294e-34,1.831950726e-35,0.000000000e+00,0.000000000e+00,1.673266315e-07,6.598975739e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.844844652e-32,5.247787264e-34,-1.620906513e-34,3.417073820e-35,0.000000000e+00,0.000000000e+00,-4.056079567e-08,6.868474333e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.860621994e-32,5.150530174e-34,-2.607594543e-34,2.744183030e-36,0.000000000e+00,0.000000000e+00,-6.069598246e-08,7.040367346e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.951835306e-32,5.372924904e-34,2.857665543e-34,-2.166962665e-35,0.000000000e+00,0.000000000e+00,-9.881212691e-08,7.579713885e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.001391399e-32,6.331660870e-34,6.701221414e-34,-2.834060222e-36,0.000000000e+00,0.000000000e+00,1.104701362e-07,7.667443072e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.962830272e-32,5.375509714e-34,1.360719260e-33,4.491747504e-35,0.000000000e+00,0.000000000e+00,-9.717488499e-08,8.256957028e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.021224031e-32,5.912610356e-34,2.254810966e-33,7.488490357e-35,0.000000000e+00,0.000000000e+00,1.587387562e-08,8.383809574e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.025657461e-32,6.306207271e-34,1.088526228e-33,2.538543119e-36,0.000000000e+00,0.000000000e+00,1.418173032e-07,8.500635986e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.877001712e-32,5.668100772e-34,3.066427351e-34,-1.531891933e-35,0.000000000e+00,0.000000000e+00,5.679560769e-08,8.998585274e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941316985e-32,6.261061485e-34,5.282846095e-34,-8.634417517e-36,0.000000000e+00,0.000000000e+00,5.156005524e-08,9.180245715e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937325873e-32,7.378899135e-34,7.105474157e-34,-4.401292238e-35,0.000000000e+00,0.000000000e+00,1.116747021e-07,9.655733162e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.902209117e-32,6.668266508e-34,5.097669277e-35,-9.354040720e-35,0.000000000e+00,0.000000000e+00,-1.435722418e-07,9.888597329e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.056994720e-32,9.077958678e-34,-6.249001851e-34,-1.816304483e-34,0.000000000e+00,0.000000000e+00,9.410052358e-08,1.017811584e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.892507778e-32,7.624764723e-34,-3.009768042e-34,-1.945022271e-34,0.000000000e+00,0.000000000e+00,-4.179044503e-08,1.039516730e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.899397962e-32,7.563043988e-34,-4.977071559e-35,-1.869525804e-34,0.000000000e+00,0.000000000e+00,-1.348463367e-08,1.068990563e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.948644653e-32,7.146049080e-34,6.236346831e-35,-1.354731755e-34,0.000000000e+00,0.000000000e+00,7.461075404e-08,1.109175554e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.926749193e-32,6.078475112e-34,-1.171349018e-34,-1.100083821e-34,0.000000000e+00,0.000000000e+00,9.584854861e-09,1.139332561e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.968567005e-32,5.268272707e-34,-6.552403580e-34,-5.079482388e-35,0.000000000e+00,0.000000000e+00,1.884407820e-09,1.181417417e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.914796115e-32,4.748861475e-34,3.005409890e-34,4.236257268e-35,0.000000000e+00,0.000000000e+00,-1.578495185e-08,1.213276890e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946063481e-32,5.328018252e-34,3.132541813e-34,7.620139052e-35,0.000000000e+00,0.000000000e+00,1.102160954e-07,1.234505716e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.717206549e-32,4.585647369e-34,-2.937223576e-34,6.066034136e-35,0.000000000e+00,0.000000000e+00,1.326087859e-08,1.260590086e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.703957421e-32,4.872148437e-34,-2.907456417e-34,5.708460700e-35,0.000000000e+00,0.000000000e+00,1.269168162e-08,1.271475625e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.948790476e-32,7.903797819e-34,-1.945741198e-34,2.079900564e-36,0.000000000e+00,0.000000000e+00,9.906031487e-08,1.317738412e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.888967175e-32,8.413523001e-34,-2.802857567e-34,-4.852720843e-35,0.000000000e+00,0.000000000e+00,9.300685573e-08,1.359909051e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.901521993e-32,7.993350796e-34,-4.641433330e-35,-6.583560204e-35,0.000000000e+00,0.000000000e+00,-7.419025329e-08,1.380426356e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.317224975e-32,1.090917239e-33,-2.024445524e-33,-1.470871432e-34,0.000000000e+00,-0.000000000e+00,2.004778398e-07,1.408782388e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.333112199e-32,1.072487955e-33,-1.037478364e-33,-9.942738236e-35,0.000000000e+00,0.000000000e+00,7.758145419e-08,1.411434270e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.923866469e-32,6.132627530e-34,-9.888123186e-34,2.435332760e-36,0.000000000e+00,0.000000000e+00,1.345312806e-07,1.467355683e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932954510e-32,5.086158323e-34,-2.953190058e-34,5.520928802e-35,0.000000000e+00,0.000000000e+00,-4.946799690e-08,1.495880264e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.931958461e-32,4.434120850e-34,3.077084527e-34,1.209963106e-34,0.000000000e+00,0.000000000e+00,-5.801893732e-08,1.546031028e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.973491434e-32,5.392166591e-34,1.535724907e-34,1.242708913e-34,0.000000000e+00,0.000000000e+00,9.151322435e-08,1.564911663e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.885521538e-32,4.821188789e-34,-1.321371652e-36,2.861530013e-35,0.000000000e+00,0.000000000e+00,-1.241214902e-07,1.595614407e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.892873672e-32,6.707491404e-34,-1.647926052e-34,-1.582179819e-35,0.000000000e+00,0.000000000e+00,5.520468194e-08,1.618628635e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.857153044e-32,6.478306173e-34,-3.401925377e-34,-1.192087320e-34,0.000000000e+00,0.000000000e+00,-9.254584061e-08,1.640110333e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.872765698e-32,7.883163126e-34,1.267975625e-34,-2.227311223e-34,0.000000000e+00,0.000000000e+00,-7.043011650e-08,1.689177507e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.886271814e-32,7.905293024e-34,-2.700114099e-34,-2.873505133e-34,0.000000000e+00,0.000000000e+00,-3.833838265e-08,1.722034386e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.829597784e-32,7.135861619e-34,-4.994875379e-34,-2.905340226e-34,0.000000000e+00,0.000000000e+00,-3.574078106e-08,1.736625884e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946309756e-32,6.482262831e-34,-2.083100690e-34,-1.674285560e-34,0.000000000e+00,0.000000000e+00,-4.494406277e-08,1.767260329e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
4.444571625e-33,4.237368731e-35,4.375933353e-34,-8.256894158e-36,0.000000000e+00,0.000000000e+00,1.197757599e-07,1.805474062e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.952781875e-32,2.906345300e-34,-2.262421466e-34,2.336264444e-34,0.000000000e+00,0.000000000e+00,6.974970949e-08,1.843222313e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.997982235e-32,3.109786471e-34,2.795441819e-34,2.696767449e-34,0.000000000e+00,0.000000000e+00,-1.655215400e-07,1.868970742e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.999710736e-32,2.970601463e-34,4.934255920e-34,3.587737929e-34,0.000000000e+00,0.000000000e+00,7.019166855e-09,1.879720761e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.324991480e-32,6.079892103e-34,-3.601012280e-33,1.765065832e-34,0.000000000e+00,0.000000000e+00,1.656979778e-07,1.927182436e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.877837820e-32,4.779475913e-34,-5.176218007e-34,2.727485448e-34,0.000000000e+00,0.000000000e+00,1.576939090e-08,1.948518990e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.838294868e-32,4.862645242e-34,-2.863024032e-35,1.651572082e-34,0.000000000e+00,0.000000000e+00,-1.866578449e-07,1.985765906e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
-1.202707230e-32,-1.789250984e-34,-5.428044166e-33,-3.477791865e-34,0.000000000e+00,0.000000000e+00,2.470515521e-07,2.018003818e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.836934958e-32,6.086380556e-34,2.634800875e-34,-2.675101293e-35,0.000000000e+00,0.000000000e+00,-1.952628773e-07,2.029595075e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.873616661e-32,6.447399664e-34,3.584906131e-34,-1.321188549e-34,0.000000000e+00,0.000000000e+00,-2.133562645e-07,2.059893370e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.956265901e-32,7.125061083e-34,5.306464859e-34,-2.777590846e-34,0.000000000e+00,0.000000000e+00,-1.552409612e-08,2.097339425e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.915314408e-32,5.258275280e-34,2.240599595e-33,-1.807840575e-34,0.000000000e+00,0.000000000e+00,1.174032660e-07,2.139050758e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
4.407472047e-32,2.319511554e-33,-8.726550974e-33,-8.599171978e-34,0.000000000e+00,0.000000000e+00,2.038933356e-07,2.155000351e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.122770405e-32,5.099691932e-34,1.058110224e-33,-6.370534924e-35,0.000000000e+00,0.000000000e+00,-1.073001388e-07,2.193242265e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.107422780e-32,4.922109946e-34,9.885293428e-34,-1.011969261e-34,0.000000000e+00,0.000000000e+00,3.103260616e-08,2.198749522e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946103331e-32,5.056536442e-34,3.417558308e-34,-2.495752264e-35,0.000000000e+00,0.000000000e+00,-1.543395034e-08,2.261997945e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.869983808e-32,5.792704441e-34,1.279724082e-33,-6.475813488e-35,0.000000000e+00,0.000000000e+00,1.570405648e-07,2.276046907e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.837323686e-32,6.929544120e-34,8.492590323e-35,-2.107362710e-34,0.000000000e+00,0.000000000e+00,1.056266674e-07,2.318141776e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.885536619e-32,7.181129148e-34,5.534618393e-34,-2.311459361e-34,0.000000000e+00,0.000000000e+00,2.469960744e-08,2.344038193e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943047760e-32,7.810174784e-34,-6.074083279e-35,-3.313329647e-34,0.000000000e+00,-0.000000000e+00,8.217084996e-10,2.367804774e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.907438060e-32,6.563852952e-34,4.159584796e-34,-3.115597849e-34,0.000000000e+00,0.000000000e+00,-1.469965246e-07,2.402277190e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.994917125e-32,8.291239766e-34,-4.934683111e-34,-5.703426306e-34,0.000000000e+00,0.000000000e+00,1.445580624e-07,2.438761154e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.979560543e-32,7.159969350e-34,2.815705483e-34,-4.286525118e-34,0.000000000e+00,0.000000000e+00,-8.282006222e-08,2.445794019e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.908828006e-32,6.568609108e-34,3.384506715e-34,-4.405098927e-34,0.000000000e+00,0.000000000e+00,-6.486992029e-08,2.486891913e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
2.025786997e-32,7.186423724e-34,4.254654731e-34,-4.044807932e-34,0.000000000e+00,0.000000000e+00,-4.960461097e-08,2.511697628e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
3.029380519e-32,1.304674793e-33,2.388944493e-32,1.057621960e-33,0.000000000e+00,0.000000000e+00,2.246645140e-07,2.525052727e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.959637272e-32,7.061295599e-34,-5.799246271e-34,-3.429922275e-34,0.000000000e+00,0.000000000e+00,2.541037143e-08,2.577337072e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.927455415e-32,7.141441970e-34,4.883228234e-34,-2.298115371e-34,0.000000000e+00,0.000000000e+00,-1.806954119e-07,2.618324455e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.971626835e-32,7.439366775e-34,2.012549054e-34,-2.407541340e-34,0.000000000e+00,0.000000000e+00,-1.079263725e-09,2.635091467e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
