Re_px,Im_px,Re_py,Im_py,Re_pz,Im_pz,x,y,z,Re_alpha,Im_alpha,Re_Ex,Im_Ex,Re_Ey,Im_Ey,Re_Ez,Im_Ez
1.946009027e-32,7.842383249e-34,-1.126079860e-36,-3.491723695e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.100000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942380915e-32,7.946616558e-34,-1.723252772e-36,-3.755034239e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.130000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937589585e-32,8.192175637e-34,-2.407045396e-36,-3.093748241e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.160000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933466327e-32,8.488816404e-34,-3.128650634e-36,-1.699604311e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.190000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.931627037e-32,8.725913097e-34,-3.757702770e-36,8.294424241e-38,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.220000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932836265e-32,8.813090189e-34,-4.102840674e-36,1.871112569e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.250000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936688044e-32,8.714256008e-34,-3.965156280e-36,3.353489992e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.280000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941735505e-32,8.462392540e-34,-3.208376532e-36,4.361111086e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.310000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946029873e-32,8.149195948e-34,-1.821150160e-36,4.881305608e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.340000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947869398e-32,7.892693944e-34,5.302937515e-38,5.016420041e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.370000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946472152e-32,7.794075497e-34,2.133384875e-36,4.908385169e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.400000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942308596e-32,7.899212337e-34,4.066300020e-36,4.660822213e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.430000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936954549e-32,8.179115982e-34,5.519279849e-36,4.289448973e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.460000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932507136e-32,8.537170911e-34,6.275264119e-36,3.719536585e-36,0.000000000e+00,-0.000000000e+00,9.300000000e-06,2.490000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.930776947e-32,8.841576483e-34,6.295871770e-36,2.830500879e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.520000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932563091e-32,8.972293941e-34,5.730819714e-36,1.529144345e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.550000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937296172e-32,8.866182472e-34,4.867901546e-36,-1.786643470e-37,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.580000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943202327e-32,8.543998981e-34,4.037940817e-36,-2.148618229e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.610000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947946593e-32,8.108685148e-34,3.505158453e-36,-4.110581577e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.640000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.949528102e-32,7.714015662e-34,3.379610848e-36,-5.733941173e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.670000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947093860e-32,7.512978547e-34,3.582149089e-36,-6.726375598e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.700000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941354303e-32,7.602657323e-34,3.875352491e-36,-6.932749651e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.730000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934420163e-32,7.984271469e-34,3.951578933e-36,-6.398304363e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.760000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.929088692e-32,8.552635292e-34,3.549202417e-36,-5.370613008e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.790000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.927811982e-32,9.119973126e-34,2.557333146e-36,-4.234779515e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.820000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.931703927e-32,9.467823428e-34,1.071917466e-36,-3.399360884e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.850000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.939934060e-32,9.411378768e-34,-6.183240007e-37,-3.168439028e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.880000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.949704295e-32,8.856134419e-34,-2.114010977e-36,-3.641362531e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.910000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.956708639e-32,7.828457389e-34,-3.028745184e-36,-4.671461497e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.940000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.957098320e-32,6.475486215e-34,-3.100976095e-36,-5.859635439e-36,0.000000000e+00,0.000000000e+00,9.300000000e-06,2.970000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.957143277e-32,6.494545449e-34,1.907753316e-36,6.782827078e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,0.000000000e+00,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.956853943e-32,7.847333261e-34,1.737945172e-36,5.432766340e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,3.000000000e-07,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.949935007e-32,8.870510372e-34,6.657881366e-37,4.220345776e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,6.000000000e-07,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.940214538e-32,9.418632151e-34,-1.031450331e-36,3.591648194e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,9.000000000e-07,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.931989546e-32,9.467812523e-34,-2.918857349e-36,3.720049544e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.200000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.928063227e-32,9.115059884e-34,-4.533799761e-36,4.508823059e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.500000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.929282964e-32,8.546933613e-34,-5.526448412e-36,5.629051525e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.800000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934557540e-32,7.982371908e-34,-5.760133055e-36,6.625308790e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,2.100000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941455574e-32,7.608245859e-34,-5.339916415e-36,7.058153759e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,2.400000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947191737e-32,7.527787076e-34,-4.562217637e-36,6.638544887e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,2.700000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.949654753e-32,7.737417016e-34,-3.804246098e-36,5.312653983e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,3.000000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.948121756e-32,8.138022997e-34,-3.391145525e-36,3.272595321e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,3.300000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943425946e-32,8.575500665e-34,-3.485023671e-36,8.930033811e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,3.600000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937547894e-32,8.896122214e-34,-4.031736940e-36,-1.383102353e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,3.900000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932808648e-32,8.998012926e-34,-4.781521287e-36,-3.170808591e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,4.200000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.930979162e-32,8.862040412e-34,-5.375089824e-36,-4.242026359e-36,0.000000000e+00,-0.000000000e+00,9.600000000e-06,4.500000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932637895e-32,8.552923982e-34,-5.465764892e-36,-4.567716468e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,4.800000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937003840e-32,8.191707501e-34,-4.837314911e-36,-4.295143000e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,5.100000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942287833e-32,7.910352033e-34,-3.479623560e-36,-3.673611185e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,5.400000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946410925e-32,7.804855000e-34,-1.598870422e-36,-2.958343787e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,5.700000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947806909e-32,7.903169633e-34,4.395922300e-37,-2.327388828e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,6.000000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946003957e-32,8.158480832e-34,2.216210034e-36,-1.839414160e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,6.300000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941772699e-32,8.469206727e-34,3.376354413e-36,-1.443843465e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,6.600000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936797637e-32,8.717708017e-34,3.726944424e-36,-1.035054311e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,6.900000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933009798e-32,8.813368185e-34,3.282575268e-36,-5.263037007e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,7.200000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.931842891e-32,8.724589479e-34,2.250113026e-36,8.775422445e-38,0.000000000e+00,0.000000000e+00,9.600000000e-06,7.500000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933697471e-32,8.488603479e-34,9.600863515e-37,7.063780477e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,7.800000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937811767e-32,8.196168325e-34,-2.312749171e-37,1.147836231e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,8.100000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942578684e-32,7.957251916e-34,-1.038477150e-36,1.217196534e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,8.400000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.946178022e-32,7.860468040e-34,-1.313863417e-36,7.928046483e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,8.700000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.947275807e-32,7.941016907e-34,-1.068959707e-36,-1.012809129e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,9.000000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.945522395e-32,8.168557633e-34,-4.490691496e-37,-1.266905223e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,9.300000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.941663326e-32,8.459079267e-34,3.256959801e-37,-2.363902851e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,9.600000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.937228629e-32,8.706129941e-34,1.031203237e-36,-2.998906065e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,9.900000000e-06,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933928180e-32,8.819846126e-34,1.499420653e-36,-2.846982475e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.020000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.932990919e-32,8.759552588e-34,1.651835315e-36,-1.768843219e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.050000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934702871e-32,8.548187185e-34,1.500872605e-36,1.155016974e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.080000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.938318014e-32,8.263494541e-34,1.124986429e-36,2.424997831e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.110000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.942369576e-32,8.009380633e-34,6.305948862e-37,4.595551559e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.140000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.945254555e-32,7.877968888e-34,1.159728863e-37,6.021410306e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.170000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.945860745e-32,7.916182807e-34,-3.513537378e-37,6.223002273e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.200000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943992459e-32,8.108945466e-34,-7.392432426e-37,4.993908443e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.230000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.940432493e-32,8.384992784e-34,-1.040690117e-36,2.482892970e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.260000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936620988e-32,8.643071676e-34,-1.256961172e-36,-8.166522420e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.290000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934080985e-32,8.788918710e-34,-1.383523652e-36,-4.172310440e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.320000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933817654e-32,8.769550183e-34,-1.405329008e-36,-6.788913936e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.350000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.935926325e-32,8.592422236e-34,-1.302778688e-36,-8.010334730e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.380000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.939561150e-32,8.322549319e-34,-1.064460484e-36,-7.493014081e-36,0.000000000e+00,-0.000000000e+00,9.600000000e-06,1.410000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943274252e-32,8.058685994e-34,-6.996992011e-37,-5.303679575e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.440000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.945590371e-32,7.897272747e-34,-2.442493006e-37,-1.913272128e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.470000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.945590371e-32,7.897272747e-34,2.442493006e-37,1.913272128e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.500000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943274252e-32,8.058685994e-34,6.996992011e-37,5.303679575e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.530000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.939561150e-32,8.322549319e-34,1.064460484e-36,7.493014081e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.560000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.935926325e-32,8.592422236e-34,1.302778688e-36,8.010334730e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.590000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.933817654e-32,8.769550183e-34,1.405329008e-36,6.788913936e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.620000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.934080985e-32,8.788918710e-34,1.383523652e-36,4.172310440e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.650000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.936620988e-32,8.643071676e-34,1.256961172e-36,8.166522420e-37,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.680000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.940432493e-32,8.384992784e-34,1.040690117e-36,-2.482892970e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.710000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.943992459e-32,8.108945466e-34,7.392432426e-37,-4.993908443e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.740000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
1.945860745e-32,7.916182807e-34,3.513537378e-37,-6.223002273e-36,0.000000000e+00,0.000000000e+00,9.600000000e-06,1.770000000e-05,0.000000000e+00,1.901129516e-32,3.454596861e-34,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00
