Frequency_Hz,Absorption_W
335742971887550.2,2.3691229478924772e-15
336746987951807.25,2.3525192939662703e-15
337751004016064.25,2.3360017943707775e-15
338755020080321.25,2.3195200817353195e-15
339759036144578.3,2.3030408854359236e-15
340763052208835.4,2.2865749764403775e-15
341767068273092.4,2.2701535718245278e-15
342771084337349.4,2.2537917471197347e-15
343775100401606.44,2.2374808052219737e-15
344779116465863.5,2.221208721663269e-15
345783132530120.5,2.2049763360918037e-15
346787148594377.5,2.1887919511884587e-15
347791164658634.5,2.1726590860232873e-15
348795180722891.56,2.1565754635319808e-15
349799196787148.6,2.1405396714953757e-15
350803212851405.6,2.124553094297329e-15
351807228915662.6,2.108616806941679e-15
352811244979919.7,2.0927304750465565e-15
353815261044176.75,2.0768937930443513e-15
354819277108433.75,2.061106926134003e-15
355823293172690.75,2.0453700354516808e-15
356827309236947.75,2.029683401695061e-15
357831325301204.8,2.0140478182219237e-15
358835341365461.9,1.9984648468791866e-15
359839357429718.9,1.982937207224959e-15
360843373493975.9,1.967469358398487e-15
361847389558232.94,1.9520682153950684e-15
362851405622490.0,1.9367439842853864e-15
363855421686747.0,1.9215109899745744e-15
364859437751004.0,1.906388215359438e-15
365863453815261.0,1.8913991191431386e-15
366867469879518.06,1.8765702667344965e-15
367871485943775.1,1.8619285930173797e-15
368875502008032.1,1.8474977631690544e-15
369879518072289.1,1.833294764454395e-15
370883534136546.2,1.8193279564050097e-15
371887550200803.25,1.80559712432715e-15
372891566265060.25,1.7920951401966245e-15
373895582329317.25,1.778810324831074e-15
374899598393574.3,1.7657286982814403e-15
375903614457831.3,1.7528356936540535e-15
376907630522088.4,1.7401172583728993e-15
377911646586345.4,1.7275604507345872e-15
378915662650602.4,1.7151536878599385e-15
379919678714859.44,1.702886781558746e-15
380923694779116.5,1.690750859758454e-15
381927710843373.5,1.678738235520365e-15
382931726907630.5,1.6668422596917856e-15
383935742971887.56,1.6550571764177558e-15
384939759036144.6,1.643377990643588e-15
385943775100401.6,1.6318003510529715e-15
386947791164658.6,1.6203204488784727e-15
387951807228915.6,1.608934931568714e-15
388955823293172.7,1.597640829699396e-15
389959839357429.75,1.5864354953736963e-15
390963855421686.75,1.5753165504356847e-15
391967871485943.75,1.5642818429956093e-15
392971887550200.8,1.5533294109680823e-15
393975903614457.9,1.5424574515239742e-15
394979919678714.9,1.531664295535837e-15
395983935742971.9,1.5209483862519839e-15
396987951807228.9,1.5103082615649592e-15
397991967871485.94,1.4997425393481689e-15
398995983935743.0,1.4892499054220918e-15
400000000000000.0,1.4788291037830144e-15
