Frequency_Hz,Absorption_W
244481605351170.56,2.0364402615922836e-14
245484949832775.9,2.037602785940175e-14
246488294314381.28,2.0396154175314215e-14
247491638795986.62,2.042894699345364e-14
248494983277591.97,2.0478525820960888e-14
249498327759197.3,2.0548595361968677e-14
250501672240802.7,2.0641890491092045e-14
251505016722408.03,2.07593104154238e-14
252508361204013.38,2.0898691432320493e-14
253511705685618.72,2.1053435944735982e-14
254515050167224.1,2.1211643772424013e-14
255518394648829.44,2.1356766397795148e-14
256521739130434.78,2.1470598931163803e-14
257525083612040.12,2.1538190823188948e-14
258528428093645.5,2.155255653598165e-14
259531772575250.84,2.1516598045133156e-14
260535117056856.2,2.1441348855929198e-14
261538461538461.53,2.134202930317153e-14
262541806020066.88,2.1234228533929003e-14
263545150501672.25,2.1131571090857577e-14
264548494983277.6,2.1044904848569754e-14
265551839464882.94,2.09823631289616e-14
266555183946488.28,2.094958732675417e-14
267558528428093.66,2.0949584407050155e-14
268561872909699.0,2.0981928543814205e-14
269565217391304.34,2.104133016044756e-14
270568561872909.7,2.1116180319070096e-14
271571906354515.06,2.1188489071436773e-14
272575250836120.4,2.1236963749453362e-14
273578595317725.75,2.124353179637948e-14
274581939799331.1,2.1200418367530978e-14
275585284280936.47,2.111314007947658e-14
276588628762541.8,2.0997479094236423e-14
277591973244147.16,2.0873095537580038e-14
278595317725752.5,2.0757818158157776e-14
279598662207357.88,2.0664442546441e-14
280602006688963.22,2.059947516676986e-14
281605351170568.56,2.0562610068439723e-14
282608695652173.9,2.0546446669793447e-14
283612040133779.25,2.0537141499019516e-14
284615384615384.6,2.0517370667817956e-14
285618729096990.0,2.0472034350491433e-14
286622073578595.3,2.0394456157014204e-14
287625418060200.6,2.0289065100421118e-14
288628762541806.0,2.0168654809375217e-14
289632107023411.4,2.0048414453549827e-14
290635451505016.75,1.9940373581165918e-14
291638795986622.06,1.9850134573568136e-14
292642140468227.44,1.97758865073733e-14
293645484949832.75,1.970942354832154e-14
294648829431438.1,1.963931061614832e-14
295652173913043.5,1.955579828579417e-14
296655518394648.9,1.9455376855061395e-14
297658862876254.2,1.9342091955448555e-14
298662207357859.5,1.9224744162868942e-14
299665551839464.9,1.911204016184932e-14
300668896321070.25,1.9008569902354517e-14
301672240802675.6,1.891323100098093e-14
302675585284280.94,1.88204063337196e-14
303678929765886.25,1.872333011933966e-14
304682274247491.6,1.8617999778380447e-14
305685618729097.0,1.850523568950518e-14
306688963210702.4,1.8389525504479955e-14
307692307692307.7,1.8275697949569066e-14
308695652173913.0,1.816588424103218e-14
309698996655518.4,1.8058632399545734e-14
310702341137123.75,1.7950473712138548e-14
311705685618729.1,1.7838698111050478e-14
312709030100334.44,1.772324466167188e-14
313712374581939.8,1.76063098254173e-14
314715719063545.1,1.7490247382165868e-14
315719063545150.5,1.737570369146301e-14
316722408026755.9,1.7261473104467717e-14
317725752508361.25,1.71459360575758e-14
318729096989966.56,1.7028595543668864e-14
319732441471571.9,1.6910292321226122e-14
320735785953177.25,1.6792116590827556e-14
321739130434782.6,1.6674321486194806e-14
322742474916388.0,1.6556325180366366e-14
323745819397993.3,1.6437575098611127e-14
324749163879598.6,1.6318168225934344e-14
325752508361204.0,1.6198595885905795e-14
326755852842809.4,1.6079112166921808e-14
327759197324414.75,1.59595626014232e-14
328762541806020.06,1.583975774493903e-14
329765886287625.4,1.5719773091927846e-14
330769230769230.75,1.559980942157616e-14
331772575250836.1,1.5479932930259045e-14
332775919732441.5,1.536008876077611e-14
333779264214046.8,1.5240276232914307e-14
334782608695652.2,1.5120574217938782e-14
335785953177257.5,1.500103397546157e-14
336789297658862.9,1.4881654952505898e-14
337792642140468.25,1.476244788482681e-14
338795986622073.6,1.4643446201362955e-14
339799331103678.94,1.4524670021863264e-14
340802675585284.25,1.440612610019944e-14
341806020066889.6,1.4287826599607496e-14
342809364548495.0,1.4169784248073905e-14
343812709030100.4,1.4052005593472253e-14
344816053511705.7,1.3934496198582763e-14
345819397993311.0,1.381726157469348e-14
346822742474916.4,1.3700305076806112e-14
347826086956521.75,1.3583629060655026e-14
348829431438127.1,1.3467235279868889e-14
