Frequency_Hz,Absorption_W
100000000000000.0,8.112325301294748e-16
101003344481605.34,8.326682543054168e-16
102006688963210.7,8.548309908947766e-16
103010033444816.05,8.777997336765442e-16
104013377926421.4,9.016593306799414e-16
105016722408026.75,9.264996276370638e-16
106020066889632.11,9.524140323398627e-16
107023411371237.45,9.79497340280594e-16
108026755852842.81,1.007842663425748e-15
109030100334448.16,1.0375373312070256e-15
110033444816053.52,1.0686576981757265e-15
111036789297658.86,1.1012629082177133e-15
112040133779264.22,1.135387838087251e-15
113043478260869.56,1.1710356696301905e-15
114046822742474.92,1.208170798391597e-15
115050167224080.27,1.246713030164952e-15
116053511705685.62,1.2865341764810813e-15
117056856187290.97,1.3274581526618926e-15
118060200668896.31,1.3692654378771306e-15
119063545150501.67,1.4117022520879874e-15
120066889632107.03,1.454494093231666e-15
121070234113712.38,1.4973624981282966e-15
122073578595317.72,1.5400432381632272e-15
123076923076923.08,1.5823038261977644e-15
124080267558528.44,1.623958306188542e-15
125083612040133.78,1.6648778064415182e-15
126086956521739.12,1.7049961222221147e-15
127090301003344.48,1.7443104450939502e-15
128093645484949.83,1.7828780749371974e-15
129096989966555.19,1.82081040887349e-15
130100334448160.53,1.858265670040896e-15
131103678929765.89,1.895441771825824e-15
132107023411371.23,1.932570507077299e-15
133110367892976.6,1.9699140064843642e-15
134113712374581.94,2.0077641973444975e-15
135117056856187.28,2.0464458425768586e-15
136120401337792.64,2.0863236337023274e-15
137123745819398.0,2.127813690743756e-15
138127090301003.34,2.171399583719321e-15
139130434782608.69,2.217652481256464e-15
140133779264214.05,2.2672540254230783e-15
141137123745819.4,2.3210186892289076e-15
142140468227424.75,2.3799092094192175e-15
143143812709030.1,2.445033628248555e-15
144147157190635.44,2.517605208013246e-15
145150501672240.8,2.5988379353232865e-15
146153846153846.16,2.689744721544777e-15
147157190635451.5,2.790813014707129e-15
148160535117056.88,2.901570428762532e-15
149163879598662.22,3.020135931074242e-15
150167224080267.56,3.1429648571938423e-15
151170568561872.9,3.2650585314221956e-15
152173913043478.25,3.3807952149814347e-15
153177257525083.62,3.485210431805587e-15
154180602006688.97,3.575211492272113e-15
155183946488294.3,3.6501801948146095e-15
156187290969899.66,3.711777497542541e-15
157190635451505.0,3.763205145607596e-15
