Frequency_Hz,Absorption_W
150000000000000.0,2.9030770165510423e-16
151004016064257.03,2.9675222821326923e-16
152008032128514.06,3.033331949344955e-16
153012048192771.1,3.100555399659354e-16
154016064257028.12,3.169245546938091e-16
155020080321285.12,3.2394589828101373e-16
156024096385542.16,3.311256109348637e-16
157028112449799.2,3.3847012477953624e-16
158032128514056.22,3.459862708631082e-16
159036144578313.25,3.536812804597954e-16
160040160642570.28,3.6156277845568807e-16
161044176706827.3,3.696387662634792e-16
162048192771084.34,3.779175914480396e-16
163052208835341.38,3.8640790112493324e-16
164056224899598.4,3.951185763041822e-16
165060240963855.44,4.0405864478750715e-16
166064257028112.44,4.132371710919917e-16
167068273092369.47,4.226631232554854e-16
168072289156626.5,4.323452183297433e-16
169076305220883.53,4.4229175086763065e-16
170080321285140.56,4.525104116365558e-16
171084337349397.6,4.630081068851111e-16
172088353413654.62,4.737907913562201e-16
173092369477911.66,4.848633303593509e-16
174096385542168.7,4.962294070222516e-16
175100401606425.7,5.078914898284686e-16
176104417670682.72,5.198508724051117e-16
177108433734939.75,5.321077922842967e-16
178112449799196.78,5.446616284680598e-16
179116465863453.8,5.575111699433839e-16
180120481927710.84,5.706549399683462e-16
181124497991967.88,5.840915551946452e-16
182128514056224.9,5.978200955103875e-16
183132530120481.94,6.11840460437e-16
184136546184738.97,6.261536909821463e-16
185140562248996.0,6.407622414641468e-16
186144578313253.0,6.556701930166449e-16
187148594377510.03,6.708834081310219e-16
188152610441767.06,6.864096326640842e-16
189156626506024.1,7.022585574742997e-16
190160642570281.12,7.184418558559352e-16
191164658634538.16,7.349732151739716e-16
192168674698795.2,7.518683817770364e-16
193172690763052.22,7.691452377204514e-16
194176706827309.25,7.868239263822301e-16
195180722891566.25,8.049270418488793e-16
196184738955823.3,8.234798938330154e-16
197188755020080.3,8.425108552797129e-16
198192771084337.34,8.620517925892996e-16
199196787148594.38,8.821385667284035e-16
200200803212851.4,9.02811574849523e-16
201204819277108.44,9.241162730912978e-16
202208835341365.47,9.461035783091032e-16
203212851405622.5,9.688299866529979e-16
204216867469879.5,9.923571705236034e-16
205220883534136.56,1.0167507309381233e-15
206224899598393.56,1.0420777136825997e-15
207228915662650.6,1.0684024928919508e-15
208232931726907.62,1.0957807611294546e-15
209236947791164.66,1.1242517319517911e-15
210240963855421.7,1.1538293181033727e-15
211244979919678.72,1.1844939319588786e-15
212248995983935.75,1.2161873782778358e-15
213253012048192.78,1.2488135554292411e-15
214257028112449.8,1.2822468142737552e-15
215261044176706.8,1.3163477268962045e-15
216265060240963.84,1.3509833642045195e-15
217269076305220.88,1.3860472804268317e-15
218273092369477.9,1.4214743890045812e-15
219277108433734.94,1.4572478781523104e-15
220281124497991.97,1.4933981916805586e-15
221285140562249.0,1.5299964598920606e-15
222289156626506.03,1.5671457403150423e-15
223293172690763.06,1.6049730388262771e-15
224297188755020.06,1.643623905631728e-15
225301204819277.12,1.6832600708095682e-15
226305220883534.12,1.7240594801977841e-15
227309236947791.2,1.7662172408133176e-15
228313253012048.2,1.8099450786552413e-15
229317269076305.22,1.8554655027131228e-15
230321285140562.25,1.9029948924186457e-15
231325301204819.28,1.952708382300744e-15
232329317269076.3,2.0046820827580747e-15
233333333333333.3,2.05881999237253e-15
234337349397590.38,2.1147958377977164e-15
235341365461847.38,2.1720615194260782e-15
236345381526104.44,2.2299626555871495e-15
237349397590361.44,2.287938318963398e-15
238353413654618.47,2.3457085623755196e-15
239357429718875.5,2.4033510443290834e-15
240361445783132.53,2.4612482277104604e-15
241365461847389.56,2.5199633447182104e-15
242369477911646.6,2.5801089072984833e-15
243373493975903.62,2.6422288081648592e-15
244377510040160.62,2.7066829730679226e-15
245381526104417.7,2.773532925456733e-15
246385542168674.7,2.8424727653253035e-15
247389558232931.75,2.9128933081284276e-15
248393574297188.75,2.984127215940483e-15
249397590361445.78,3.055768415308179e-15
250401606425702.8,3.127840073911177e-15
251405622489959.84,3.2006818574431553e-15
252409638554216.88,3.2746519155223542e-15
253413654618473.88,3.3498651541975954e-15
254417670682730.94,3.426143852125274e-15
255421686746987.94,3.503186541379662e-15
256425702811245.0,3.580772782372947e-15
257429718875502.0,3.658807554326408e-15
258433734939759.03,3.737217229708018e-15
259437751004016.06,3.815867166397803e-15
260441767068273.1,3.89457664517438e-15
261445783132530.12,3.973157214459126e-15
262449799196787.16,4.0514183950540545e-15
263453815261044.2,4.129163582944915e-15
264457831325301.2,4.206197959799797e-15
265461847389558.25,4.282343048527257e-15
266465863453815.25,4.35744976684715e-15
267469879518072.3,4.431405068963454e-15
268473895582329.3,4.5041286964402e-15
269477911646586.34,4.5755592601867414e-15
270481927710843.38,4.6456336063642985e-15
271485943775100.4,4.714267592170274e-15
272489959839357.44,4.781345344730618e-15
273493975903614.44,4.8467185899905726e-15
274497991967871.5,4.910213247026535e-15
275502008032128.5,4.971639724527289e-15
276506024096385.56,5.0308045705250126e-15
277510040160642.56,5.0875219745360274e-15
278514056224899.6,5.141623729215653e-15
279518072289156.62,5.192966812859516e-15
280522088353413.66,5.241438762497525e-15
281526104417670.7,5.286961386937392e-15
282530120481927.7,5.329492909943019e-15
283534136546184.75,5.369027805757034e-15
284538152610441.75,5.4055927016114455e-15
285542168674698.8,5.439235794149343e-15
286546184738955.8,5.470006345892752e-15
287550200803212.9,5.497920775070617e-15
288554216867469.9,5.522914485771831e-15
289558232931726.9,5.544785789942479e-15
290562248995983.94,5.563149502296114e-15
291566265060241.0,5.5774283573970405e-15
292570281124498.0,5.586910984786953e-15
293574297188755.0,5.590885141720276e-15
294578313253012.06,5.5888150853438606e-15
295582329317269.06,5.580496357327415e-15
296586345381526.1,5.566122585906798e-15
297590361445783.1,5.546242445131533e-15
298594377510040.1,5.521636764328227e-15
299598393574297.2,5.493167598024587e-15
300602409638554.25,5.4616370325144664e-15
301606425702811.25,5.427667435555202e-15
302610441767068.25,5.391603353765348e-15
303614457831325.3,5.353449483092185e-15
304618473895582.4,5.312887497151876e-15
305622489959839.4,5.269418912437948e-15
306626506024096.4,5.222619703203164e-15
307630522088353.4,5.1723878371349534e-15
308634538152610.44,5.1190288315117495e-15
309638554216867.5,5.063126530890507e-15
310642570281124.5,5.005293662565106e-15
311646586345381.5,4.945954324154252e-15
312650602409638.56,4.885266126896605e-15
313654618473895.6,4.823204348829882e-15
314658634538152.6,4.759738500863523e-15
315662650602409.6,4.694970851331672e-15
316666666666666.6,4.629140648370738e-15
317670682730923.7,4.562517988571145e-15
318674698795180.75,4.495300678613699e-15
319678714859437.75,4.427600542670298e-15
320682730923694.75,4.359504473259004e-15
321686746987951.8,4.291128471828003e-15
322690763052208.9,4.222613017407585e-15
323694779116465.9,4.154086611507711e-15
324698795180722.9,4.085650563250518e-15
325702811244979.9,4.0173933576462826e-15
326706827309236.94,3.949403736726818e-15
327710843373494.0,3.881767012136657e-15
328714859437751.0,3.814558592575979e-15
329718875502008.0,3.7478454004654575e-15
330722891566265.06,3.681689045433581e-15
331726907630522.1,3.6161458239175726e-15
332730923694779.1,3.551266526039662e-15
333734939759036.1,3.4870975703998766e-15
334738955823293.2,3.4236822174798612e-15
335742971887550.2,3.3610617959200926e-15
336746987951807.25,3.2992773331232194e-15
337751004016064.25,3.2383714200492284e-15
338755020080321.25,3.1783900040382803e-15
339759036144578.3,3.1193835736382166e-15
340763052208835.4,3.061406878665464e-15
341767068273092.4,3.004516346907186e-15
342771084337349.4,2.9487650412964603e-15
343775100401606.44,2.8941963075338337e-15
344779116465863.5,2.840838357049407e-15
345783132530120.5,2.7887018361567235e-15
346787148594377.5,2.7377809223213115e-15
347791164658634.5,2.688056883623684e-15
348795180722891.56,2.639502437164653e-15
349799196787148.6,2.5920856356246495e-15
350803212851405.6,2.5457727307947346e-15
351807228915662.6,2.5005300006651557e-15
352811244979919.7,2.4563247675475387e-15
353815261044176.75,2.413125872766655e-15
354819277108433.75,2.3709038240100573e-15
355823293172690.75,2.3296307644572694e-15
356827309236947.75,2.289280356635743e-15
357831325301204.8,2.2498276346349224e-15
358835341365461.9,2.2112488533445253e-15
359839357429718.9,2.1735213486047922e-15
360843373493975.9,2.1366234138067786e-15
361847389558232.94,2.10053419410389e-15
362851405622490.0,2.065233597201673e-15
363855421686747.0,2.0307022188161068e-15
364859437751004.0,1.996921280616983e-15
365863453815261.0,1.9638725785605048e-15
366867469879518.06,1.931538439737114e-15
367871485943775.1,1.8999016861272523e-15
368875502008032.1,1.8689456039293127e-15
369879518072289.1,1.8386539173635066e-15
370883534136546.2,1.809010766070358e-15
371887550200803.25,1.7800006853965237e-15
372891566265060.25,1.7516085890099341e-15
373895582329317.25,1.7238197534043564e-15
374899598393574.3,1.6966198039504125e-15
375903614457831.3,1.669994702226272e-15
376907630522088.4,1.6439307344245042e-15
377911646586345.4,1.6184145006768521e-15
378915662650602.4,1.5934329051811532e-15
379919678714859.44,1.5689731470399998e-15
380923694779116.5,1.5450227117470109e-15
