Frequency_Hz,Absorption_W
309638554216867.5,8.787784568917464e-15
310642570281124.5,8.681242604113903e-15
311646586345381.5,8.565328365153469e-15
312650602409638.56,8.439772593771651e-15
313654618473895.6,8.305426841141128e-15
314658634538152.6,8.163805032992872e-15
315662650602409.6,8.016370012459656e-15
316666666666666.6,7.864113679879429e-15
317670682730923.7,7.707632077796358e-15
318674698795180.75,7.547451774324535e-15
319678714859437.75,7.384228074675192e-15
320682730923694.75,7.218691262494636e-15
321686746987951.8,7.0515159447098e-15
322690763052208.9,6.883287268634946e-15
323694779116465.9,6.714544061318942e-15
324698795180722.9,6.5458057841485656e-15
325702811244979.9,6.377570071122647e-15
326706827309236.94,6.2103154114794324e-15
327710843373494.0,6.044515239508922e-15
328714859437751.0,5.8806514069699115e-15
329718875502008.0,5.7192219313205574e-15
330722891566265.06,5.560739182163481e-15
331726907630522.1,5.405712664726308e-15
332730923694779.1,5.254615287634269e-15
333734939759036.1,5.1078413505121975e-15
334738955823293.2,4.965671592954776e-15
335742971887550.2,4.828258743475875e-15
336746987951807.25,4.695636563434168e-15
337751004016064.25,4.5677448828069125e-15
338755020080321.25,4.444459559843315e-15
339759036144578.3,4.325619134348077e-15
340763052208835.4,4.211044683003726e-15
341767068273092.4,4.100552830466851e-15
342771084337349.4,3.99396338906374e-15
343775100401606.44,3.891103334995038e-15
344779116465863.5,3.7918085164957874e-15
345783132530120.5,3.695924067127389e-15
346787148594377.5,3.603304141661128e-15
347791164658634.5,3.5138113406711533e-15
348795180722891.56,3.4273160283610695e-15
349799196787148.6,3.343695650431151e-15
350803212851405.6,3.2628341023660134e-15
351807228915662.6,3.1846211673881268e-15
352811244979919.7,3.1089520269909873e-15
353815261044176.75,3.0357268391242168e-15
354819277108433.75,2.9648503758615647e-15
355823293172690.75,2.8962317116163727e-15
356827309236947.75,2.8297839533914208e-15
357831325301204.8,2.765424005507057e-15
358835341365461.9,2.703072362356459e-15
359839357429718.9,2.64265292382828e-15
360843373493975.9,2.5840928290275964e-15
361847389558232.94,2.527322304775256e-15
362851405622490.0,2.4722745260723643e-15
363855421686747.0,2.418885486318292e-15
364859437751004.0,2.3670938755533718e-15
365863453815261.0,2.3168409653662514e-15
366867469879518.06,2.2680704994392253e-15
367871485943775.1,2.220728588930108e-15
368875502008032.1,2.1747636120977614e-15
369879518072289.1,2.130126117721658e-15
