Frequency_Hz,Absorption_W
100000000000000.0,2.7012072389113764e-15
101003344481605.34,2.7832651403780435e-15
102006688963210.7,2.8655584884192062e-15
103010033444816.05,2.9476394318080164e-15
104013377926421.4,3.0291944235861355e-15
105016722408026.75,3.1100642915407423e-15
106020066889632.11,3.190244152018722e-15
107023411371237.45,3.2698695677689042e-15
108026755852842.81,3.349197490084238e-15
109030100334448.16,3.4285897100119864e-15
110033444816053.52,3.5085038949343666e-15
111036789297658.86,3.589494168365676e-15
112040133779264.22,3.672220501924415e-15
113043478260869.56,3.7574640691514635e-15
114046822742474.92,3.8461436297296234e-15
115050167224080.27,3.939325081401036e-15
116053511705685.62,4.038211733296473e-15
117056856187290.97,4.144096589902929e-15
118060200668896.31,4.258251958204935e-15
119063545150501.67,4.381731761164854e-15
120066889632107.03,4.515078677511534e-15
121070234113712.38,4.65797342703351e-15
122073578595317.72,4.808936070048256e-15
123076923076923.08,4.965253088613192e-15
124080267558528.44,5.1232856548001425e-15
125083612040133.78,5.279159994193934e-15
126086956521739.12,5.429611837809514e-15
127090301003344.48,5.572633212868924e-15
128093645484949.83,5.707679521549458e-15
129096989966555.19,5.835456356219756e-15
130100334448160.53,5.957507787773413e-15
131103678929765.89,6.0758476690249544e-15
132107023411371.23,6.192759332881475e-15
133110367892976.6,6.310759786131349e-15
134113712374581.94,6.432663591369844e-15
135117056856187.28,6.5616865574212785e-15
136120401337792.64,6.7015451554676276e-15
137123745819398.0,6.856483185897321e-15
138127090301003.34,7.031076135107666e-15
139130434782608.69,7.229549499185722e-15
140133779264214.05,7.454299072896741e-15
141137123745819.4,7.703573924680648e-15
142140468227424.75,7.969204343769458e-15
143143812709030.1,8.236527773478036e-15
144147157190635.44,8.488464810939102e-15
145150501672240.8,8.712374516518378e-15
146153846153846.16,8.904785075082219e-15
147157190635451.5,9.070696476108617e-15
148160535117056.88,9.219393266257162e-15
149163879598662.22,9.360883860154944e-15
150167224080267.56,9.504768270935375e-15
151170568561872.9,9.660547044353737e-15
152173913043478.25,9.837886767633361e-15
153177257525083.62,1.0046216934774202e-14
154180602006688.97,1.0293217843804974e-14
155183946488294.3,1.0581275294464342e-14
156187290969899.66,1.090179923044943e-14
157190635451505.0,1.1231203609049662e-14
158193979933110.38,1.1536470647424156e-14
159197324414715.72,1.1792222081947142e-14
160200668896321.06,1.1995247366286808e-14
161204013377926.44,1.2162288104015365e-14
162207357859531.78,1.2317437499440414e-14
163210702341137.12,1.2483373219224773e-14
164214046822742.47,1.2678910822656415e-14
165217391304347.8,1.2917213072791348e-14
166220735785953.2,1.3201260958936388e-14
167224080267558.53,1.3517646942567488e-14
168227424749163.88,1.383545603183486e-14
169230769230769.25,1.411995302113612e-14
170234113712374.56,1.435583720416192e-14
171237458193979.94,1.4556492021417098e-14
172240802675585.28,1.475125127055053e-14
173244147157190.62,1.4967477518340856e-14
174247491638796.0,1.5218918784105222e-14
175250836120401.34,1.5499836538739493e-14
176254180602006.7,1.5787265846393252e-14
177257525083612.06,1.605641503556621e-14
178260869565217.38,1.6300354448433466e-14
179264214046822.75,1.653316135350189e-14
180267558528428.1,1.6773744588139005e-14
181270903010033.44,1.7028718763169288e-14
182274247491638.8,1.7289061419861466e-14
183277591973244.12,1.754180036889939e-14
184280936454849.5,1.7784265757964095e-14
185284280936454.84,1.802418681856233e-14
186287625418060.2,1.8267240969917192e-14
187290969899665.56,1.851037297614574e-14
188294314381270.9,1.8748296509326538e-14
189297658862876.25,1.89808606264793e-14
190301003344481.62,1.9210490178474234e-14
191304347826086.94,1.9437077489285606e-14
192307692307692.3,1.9659047049658166e-14
193311036789297.66,1.9875700410952053e-14
194314381270903.0,2.0086663557561117e-14
195317725752508.38,2.0291641866349443e-14
196321070234113.72,2.049058946106846e-14
197324414715719.06,2.0683066535673597e-14
198327759197324.44,2.0868198830476063e-14
199331103678929.75,2.1045132972112065e-14
200334448160535.12,2.1213230569938762e-14
201337792642140.47,2.137194635649391e-14
202341137123745.8,2.152065196277171e-14
203344481605351.2,2.165884718340914e-14
204347826086956.5,2.1786530714298966e-14
205351170568561.88,2.1904417642860567e-14
206354515050167.22,2.2014083350783412e-14
207357859531772.56,2.2117900915446323e-14
208361204013377.94,2.22186683363115e-14
209364548494983.28,2.231901991749588e-14
210367892976588.62,2.242087122533251e-14
211371237458194.0,2.2525294551136852e-14
212374581939799.3,2.2632669244561427e-14
213377926421404.7,2.2742754572126258e-14
214381270903010.03,2.285482277692941e-14
215384615384615.38,2.2967860115513365e-14
216387959866220.75,2.3080730303888455e-14
217391304347826.1,2.3192312564566094e-14
218394648829431.44,2.3301616990101738e-14
219397993311036.8,2.340786849297086e-14
220401337792642.12,2.3510550133616314e-14
221404682274247.5,2.3609401840531087e-14
222408026755852.84,2.3704400375756275e-14
223411371237458.2,2.379580092671089e-14
224414715719063.56,2.3884247906026087e-14
225418060200668.88,2.397080698505076e-14
226421404682274.25,2.4056876611411228e-14
227424749163879.6,2.4144058299549302e-14
228428093645484.94,2.4234035894978538e-14
229431438127090.3,2.4328475298215157e-14
230434782608695.66,2.4428921486052953e-14
231438127090301.0,2.4536657465187834e-14
232441471571906.38,2.4652504650532203e-14
233444816053511.7,2.4776574358087424e-14
234448160535117.06,2.4908013826602645e-14
235451505016722.4,2.504479549692329e-14
236454849498327.75,2.518356953088947e-14
237458193979933.12,2.531965493995254e-14
238461538461538.47,2.544737469609065e-14
239464882943143.8,2.5560843045564824e-14
240468227424749.16,2.5655022777828643e-14
241471571906354.5,2.5726708272378506e-14
242474916387959.88,2.5775124881368354e-14
243478260869565.22,2.580199928042479e-14
244481605351170.56,2.5811170345908316e-14
245484949832775.9,2.5807967436916945e-14
246488294314381.28,2.5798603603805415e-14
247491638795986.62,2.5789720544748147e-14
248494983277591.97,2.578807546221175e-14
249498327759197.3,2.5800305835772885e-14
250501672240802.7,2.5832720419490833e-14
251505016722408.03,2.5890996070157734e-14
252508361204013.38,2.597954920714104e-14
253511705685618.72,2.6100331000407448e-14
254515050167224.1,2.6250944547032464e-14
255518394648829.44,2.6422426070841812e-14
256521739130434.78,2.659784587343725e-14
257525083612040.12,2.6753640770369435e-14
258528428093645.5,2.6865060045064392e-14
259531772575250.84,2.691438026477967e-14
260535117056856.2,2.689741680660533e-14
261538461538461.53,2.6824212211223034e-14
262541806020066.88,2.6714107476413077e-14
263545150501672.25,2.6589074201147884e-14
264548494983277.6,2.6468847143183943e-14
265551839464882.94,2.636878226098108e-14
266555183946488.28,2.629946594044943e-14
267558528428093.66,2.6266704930838953e-14
268561872909699.0,2.6270967823692144e-14
269565217391304.34,2.6306097811340796e-14
270568561872909.7,2.6358118061272147e-14
271571906354515.06,2.6406029958443994e-14
272575250836120.4,2.64265709586355e-14
273578595317725.75,2.6402465360375985e-14
274581939799331.1,2.63297530471267e-14
275585284280936.47,2.6219020816307447e-14
276588628762541.8,2.6089996034041465e-14
277591973244147.16,2.5963792559418984e-14
278595317725752.5,2.5856979496627277e-14
279598662207357.88,2.577846910983352e-14
280602006688963.22,2.5728228853610957e-14
281605351170568.56,2.5697166633604694e-14
282608695652173.9,2.566894084535229e-14
283612040133779.25,2.5624955206769452e-14
284615384615384.6,2.555185790247378e-14
285618729096990.0,2.5447583244309324e-14
286622073578595.3,2.532163664030243e-14
287625418060200.6,2.518958506848353e-14
288628762541806.0,2.506576560044304e-14
289632107023411.4,2.4957947130664622e-14
290635451505016.75,2.4865210221379058e-14
291638795986622.06,2.4779043446131297e-14
292642140468227.44,2.4687502618829534e-14
293645484949832.75,2.4581267864415945e-14
294648829431438.1,2.4458478520680383e-14
295652173913043.5,2.4325101961304095e-14
296655518394648.9,2.4190727673419862e-14
297658862876254.2,2.4062932266901608e-14
298662207357859.5,2.3943581069896773e-14
299665551839464.9,2.382863548813059e-14
300668896321070.25,2.3711256284216564e-14
301672240802675.6,2.3586391154534873e-14
302675585284280.94,2.3453855745983072e-14
303678929765886.25,2.3317751937110052e-14
304682274247491.6,2.318296012758169e-14
305685618729097.0,2.3051616472337465e-14
306688963210702.4,2.2922072274491966e-14
307692307692307.7,2.2790769999761168e-14
308695652173913.0,2.2655343240745783e-14
309698996655518.4,2.251634421733199e-14
310702341137123.75,2.2376279992990708e-14
311705685618729.1,2.223714759379421e-14
312709030100334.44,2.2098864895216976e-14
313712374581939.8,2.1959854578291642e-14
314715719063545.1,2.1818897543326726e-14
315719063545150.5,2.1676267645272666e-14
316722408026755.9,2.1533134571900006e-14
317725752508361.25,2.1390176917922583e-14
318729096989966.56,2.1247036692478973e-14
319732441471571.9,2.110303535409702e-14
320735785953177.25,2.0958074808844408e-14
321739130434782.6,2.0812635255230333e-14
322742474916388.0,2.0667087644904032e-14
323745819397993.3,2.052134057213653e-14
324749163879598.6,2.0375180053785768e-14
325752508361204.0,2.0228665837257992e-14
326755852842809.4,2.0082033196317883e-14
327759197324414.75,1.9935384146270134e-14
328762541806020.06,1.9788673081185506e-14
329765886287625.4,1.9641909283697005e-14
