Frequency_Hz,Absorption_W
277510040160642.56,2.2928065015716674e-15
278514056224899.6,2.3444174874906126e-15
279518072289156.62,2.3936869370466458e-15
280522088353413.66,2.4407089738639973e-15
281526104417670.7,2.4855115766048126e-15
282530120481927.7,2.528167866148601e-15
283534136546184.75,2.568854212590359e-15
284538152610441.75,2.6078568165878716e-15
285542168674698.8,2.6455447421436265e-15
286546184738955.8,2.6823240940259093e-15
287550200803212.9,2.718591676513765e-15
288554216867469.9,2.754700030259574e-15
289558232931726.9,2.790932973907143e-15
290562248995983.94,2.8274849948817606e-15
291566265060241.0,2.8644390829289457e-15
292570281124498.0,2.9017413778994463e-15
293574297188755.0,2.939174545138075e-15
294578313253012.06,2.9763327967296717e-15
295582329317269.06,3.0125993632707824e-15
296586345381526.1,3.047125796740027e-15
297590361445783.1,3.078818673645064e-15
298594377510040.1,3.1063538824529166e-15
299598393574297.2,3.1282485033869958e-15
300602409638554.25,3.143009301239897e-15
301606425702811.25,3.149345187618643e-15
302610441767068.25,3.1463952669060797e-15
303614457831325.3,3.1339049529661957e-15
304618473895582.4,3.1122940362413937e-15
305622489959839.4,3.0825993892070238e-15
306626506024096.4,3.04631882396794e-15
307630522088353.4,3.0052063775834682e-15
308634538152610.44,2.9610658230858276e-15
309638554216867.5,2.9155673364082487e-15
310642570281124.5,2.870085237631768e-15
311646586345381.5,2.8255412728272877e-15
312650602409638.56,2.78225415762781e-15
313654618473895.6,2.739836749107733e-15
314658634538152.6,2.6972243630065604e-15
315662650602409.6,2.6529264285133484e-15
316666666666666.6,2.6055131401685534e-15
317670682730923.7,2.554166896568764e-15
318674698795180.75,2.4989921245805623e-15
319678714859437.75,2.4408860789642044e-15
320682730923694.75,2.3810716785036527e-15
321686746987951.8,2.320592730366857e-15
322690763052208.9,2.2600283065359963e-15
323694779116465.9,2.199507881349679e-15
324698795180722.9,2.1389417676124372e-15
325702811244979.9,2.0782833199214895e-15
326706827309236.94,2.0176574436496707e-15
327710843373494.0,1.957325680628912e-15
328714859437751.0,1.8975896839472973e-15
329718875502008.0,1.8387371580173185e-15
330722891566265.06,1.781043013281141e-15
331726907630522.1,1.724778978234824e-15
332730923694779.1,1.670200993102441e-15
333734939759036.1,1.617521376911075e-15
334738955823293.2,1.566885250628335e-15
335742971887550.2,1.5183622972807634e-15
336746987951807.25,1.471953893615866e-15
337751004016064.25,1.42760944661804e-15
338755020080321.25,1.385244850333584e-15
339759036144578.3,1.3447583249186782e-15
340763052208835.4,1.3060418546822508e-15
341767068273092.4,1.2689884184845542e-15
342771084337349.4,1.233496009511271e-15
343775100401606.44,1.1994695125215566e-15
344779116465863.5,1.1668212848557397e-15
345783132530120.5,1.1354710208478562e-15
346787148594377.5,1.1053452623035253e-15
347791164658634.5,1.076376767021323e-15
348795180722891.56,1.048503851523559e-15
349799196787148.6,1.0216697667227217e-15
350803212851405.6,9.958221323857602e-16
351807228915662.6,9.709124383308928e-16
352811244979919.7,9.468956110752808e-16
353815261044176.75,9.237296403833438e-16
354819277108433.75,9.013752585783915e-16
355823293172690.75,8.797956652992665e-16
356827309236947.75,8.589562908764616e-16
357831325301204.8,8.388245922728115e-16
358835341365461.9,8.193698763752099e-16
359839357429718.9,8.005631462172229e-16
360843373493975.9,7.823769664457659e-16
361847389558232.94,7.647853449545582e-16
362851405622490.0,7.477636281529397e-16
363855421686747.0,7.312884077596695e-16
364859437751004.0,7.153374373982114e-16
365863453815261.0,6.99889557552952e-16
366867469879518.06,6.849246277045776e-16
367871485943775.1,6.704234646566889e-16
368875502008032.1,6.563677862370668e-16
369879518072289.1,6.427401596869882e-16
370883534136546.2,6.295239541650401e-16
371887550200803.25,6.167032968828739e-16
372891566265060.25,6.042630324627021e-16
373895582329317.25,5.92188685170784e-16
374899598393574.3,5.804664237280771e-16
375903614457831.3,5.690830284443846e-16
376907630522088.4,5.58025860455617e-16
377911646586345.4,5.472828328727338e-16
378915662650602.4,5.368423836763035e-16
379919678714859.44,5.266934502099184e-16
380923694779116.5,5.168254451439652e-16
381927710843373.5,5.072282337953386e-16
382931726907630.5,4.978921127012714e-16
383935742971887.56,4.888077893564199e-16
384939759036144.6,4.799663630314656e-16
385943775100401.6,4.713593065992966e-16
386947791164658.6,4.629784493018919e-16
387951807228915.6,4.548159603973855e-16
388955823293172.7,4.468643336317302e-16
389959839357429.75,4.3911637248408087e-16
390963855421686.75,4.3156517613985427e-16
391967871485943.75,4.242041261481451e-16
