Frequency_Hz,Absorption_W
100000000000000.0,1.8468685488457634e-15
101003344481605.34,1.893809964755676e-15
102006688963210.7,1.94212624359545e-15
103010033444816.05,1.9920742700148113e-15
104013377926421.4,2.0439413018635174e-15
105016722408026.75,2.0980426991161007e-15
106020066889632.11,2.1547151606742967e-15
107023411371237.45,2.2143033887026542e-15
108026755852842.81,2.2771380772191435e-15
109030100334448.16,2.3435037152458284e-15
110033444816053.52,2.413596313709212e-15
111036789297658.86,2.487474126912718e-15
112040133779264.22,2.5650086255476506e-15
113043478260869.56,2.6458473981957783e-15
114046822742474.92,2.729403237827442e-15
115050167224080.27,2.8148817801166794e-15
116053511705685.62,2.9013520723315507e-15
117056856187290.97,2.9878516803876213e-15
118060200668896.31,3.0735052852849584e-15
119063545150501.67,3.1576295406231363e-15
120066889632107.03,3.239801022049761e-15
121070234113712.38,3.3198767346716903e-15
122073578595317.72,3.397971797270151e-15
123076923076923.08,3.474410147437123e-15
124080267558528.44,3.549668122443102e-15
125083612040133.78,3.624328138833792e-15
126086956521739.12,3.699053240170762e-15
127090301003344.48,3.774586103903078e-15
128093645484949.83,3.851770392935794e-15
129096989966555.19,3.931588945083572e-15
130100334448160.53,4.01521156728909e-15
131103678929765.89,4.104043153772625e-15
132107023411371.23,4.19975763448082e-15
133110367892976.6,4.304291987338146e-15
134113712374581.94,4.419755839392864e-15
135117056856187.28,4.5481900932444305e-15
136120401337792.64,4.691100099020859e-15
137123745819398.0,4.8487353207772095e-15
138127090301003.34,5.019241709723217e-15
139130434782608.69,5.198075153641999e-15
140133779264214.05,5.378258763950721e-15
141137123745819.4,5.55184449491314e-15
142140468227424.75,5.712172599763139e-15
143143812709030.1,5.855780603552888e-15
144147157190635.44,5.9829415204495875e-15
145150501672240.8,6.0967784448052175e-15
146153846153846.16,6.2017531091119024e-15
147157190635451.5,6.302419912460805e-15
148160535117056.88,6.402894767956344e-15
149163879598662.22,6.506984951263716e-15
150167224080267.56,6.618627845805228e-15
151170568561872.9,6.742270687607412e-15
152173913043478.25,6.882976183659858e-15
153177257525083.62,7.046096891252361e-15
154180602006688.97,7.23620804583571e-15
155183946488294.3,7.454862911062246e-15
156187290969899.66,7.697215656695652e-15
157190635451505.0,7.949266009467263e-15
158193979933110.38,8.189559287871697e-15
159197324414715.72,8.397644189087165e-15
160200668896321.06,8.56445293579194e-15
161204013377926.44,8.69567266285286e-15
162207357859531.78,8.806187752697552e-15
163210702341137.12,8.912207796830704e-15
164214046822742.47,9.027078338706946e-15
165217391304347.8,9.161239515121772e-15
166220735785953.2,9.323280162461193e-15
167224080267558.53,9.519054146553694e-15
168227424749163.88,9.747867830345093e-15
169230769230769.25,9.997511003058343e-15
170234113712374.56,1.0243758068719116e-14
171237458193979.94,1.0460621294099023e-14
172240802675585.28,1.063678098219241e-14
173244147157190.62,1.0782044770047698e-14
174247491638796.0,1.0918098692346333e-14
175250836120401.34,1.1065456720892965e-14
176254180602006.7,1.123640666157858e-14
177257525083612.06,1.1432429443976173e-14
178260869565217.38,1.1642979146879556e-14
179264214046822.75,1.1849088846853598e-14
180267558528428.1,1.2035465751083321e-14
181270903010033.44,1.2202460484370494e-14
182274247491638.8,1.2364142670572196e-14
183277591973244.12,1.2534427954940932e-14
184280936454849.5,1.2715852041773666e-14
185284280936454.84,1.2899799181959447e-14
186287625418060.2,1.3076162974202586e-14
187290969899665.56,1.3243122413166313e-14
188294314381270.9,1.340675795003292e-14
189297658862876.25,1.3571719175070013e-14
190301003344481.62,1.3735824899597667e-14
191304347826086.94,1.3894771040500558e-14
192307692307692.3,1.4048290591521497e-14
193311036789297.66,1.4198741090329334e-14
194314381270903.0,1.4346414762274256e-14
195317725752508.38,1.4489545382644618e-14
196321070234113.72,1.4626977887497774e-14
197324414715719.06,1.4758589504348772e-14
198327759197324.44,1.4884399781787065e-14
199331103678929.75,1.50041024736269e-14
200334448160535.12,1.5116953393363167e-14
201337792642140.47,1.5222116133001092e-14
202341137123745.8,1.5319051285128607e-14
203344481605351.2,1.5407522424812735e-14
204347826086956.5,1.5487565569266076e-14
205351170568561.88,1.555972067948053e-14
206354515050167.22,1.5625291982647973e-14
207357859531772.56,1.5686310835283043e-14
208361204013377.94,1.5745096330903438e-14
209364548494983.28,1.580373998978641e-14
210367892976588.62,1.5863946047743112e-14
211371237458194.0,1.592699738638089e-14
212374581939799.3,1.5993578092580374e-14
213377926421404.7,1.6063764036503712e-14
214381270903010.03,1.6137204120585413e-14
215384615384615.38,1.6213255413678516e-14
216387959866220.75,1.629107951004227e-14
217391304347826.1,1.6369730796641313e-14
218394648829431.44,1.6448229838977016e-14
219397993311036.8,1.6525623002089644e-14
220401337792642.12,1.6601030857997487e-14
221404682274247.5,1.6673683989801293e-14
222408026755852.84,1.6742935068878688e-14
223411371237458.2,1.680826234525198e-14
